22.2,-14.4,-34.8
17.4,-18.6,-37.2
17.4,-18.6,-37.2
17.4,-18.6,-37.2
17.4,-18.6,-37.2
17.4,-18.6,-37.2
13.8,-16.2,-37.2
13.8,-16.2,-37.2
13.8,-16.2,-37.2
13.8,-16.2,-37.2
13.8,-16.2,-37.2
13.2,-18.6,-40.2
13.2,-18.6,-40.2
13.2,-18.6,-40.2
13.2,-18.6,-40.2
13.2,-18.6,-40.2
10.2,-18,-38.4
10.2,-18,-38.4
10.2,-18,-38.4
10.2,-18,-38.4
10.2,-18,-38.4
8.400001,-22.8,-39
8.400001,-22.8,-39
8.400001,-22.8,-39
8.400001,-22.8,-39
8.400001,-22.8,-39
5.4,-18.6,-39
5.4,-18.6,-39
5.4,-18.6,-39
5.4,-18.6,-39
5.4,-18.6,-39
4.8,-23.4,-43.2
4.8,-23.4,-43.2
4.8,-23.4,-43.2
4.8,-23.4,-43.2
4.8,-23.4,-43.2
1.2,-20.4,-45.6
1.2,-20.4,-45.6
1.2,-20.4,-45.6
1.2,-20.4,-45.6
1.2,-20.4,-45.6
3,-23.4,-48
3,-23.4,-48
3,-23.4,-48
3,-23.4,-48
3,-23.4,-48
-2.4,-17.4,-51
-2.4,-17.4,-51
-2.4,-17.4,-51
-2.4,-17.4,-51
-2.4,-17.4,-51
6.6,-18.6,-48.6
6.6,-18.6,-48.6
6.6,-18.6,-48.6
6.6,-18.6,-48.6
6.6,-18.6,-48.6
18,-11.4,-40.8
18,-11.4,-40.8
18,-11.4,-40.8
18,-11.4,-40.8
18,-11.4,-40.8
33,-13.2,-44.4
33,-13.2,-44.4
33,-13.2,-44.4
33,-13.2,-44.4
33,-13.2,-44.4
46.8,-10.8,-51
46.8,-10.8,-51
46.8,-10.8,-51
46.8,-10.8,-51
46.8,-10.8,-51
55.8,-18,-66.60001
55.8,-18,-66.60001
55.8,-18,-66.60001
55.8,-18,-66.60001
55.8,-18,-66.60001
61.2,-22.8,-79.2
61.2,-22.8,-79.2
61.2,-22.8,-79.2
61.2,-22.8,-79.2
61.2,-22.8,-79.2
58.2,-31.2,-84
58.2,-31.2,-84
58.2,-31.2,-84
58.2,-31.2,-84
58.2,-31.2,-84
63,-34.2,-83.4
63,-34.2,-83.4
63,-34.2,-83.4
63,-34.2,-83.4
63,-34.2,-83.4
60,-39.6,-84
60,-39.6,-84
60,-39.6,-84
60,-39.6,-84
60,-39.6,-84
65.4,-41.4,-79.8
65.4,-41.4,-79.8
65.4,-41.4,-79.8
65.4,-41.4,-79.8
65.4,-41.4,-79.8
63.6,-43.2,-64.2
63.6,-43.2,-64.2
63.6,-43.2,-64.2
63.6,-43.2,-64.2
63.6,-43.2,-64.2
57.6,-42.6,-39
57.6,-42.6,-39
57.6,-42.6,-39
57.6,-42.6,-39
57.6,-42.6,-39
39,-39.6,-31.8
39,-39.6,-31.8
39,-39.6,-31.8
39,-39.6,-31.8
39,-39.6,-31.8
18.6,-31.8,-27
18.6,-31.8,-27
18.6,-31.8,-27
18.6,-31.8,-27
18.6,-31.8,-27
9,-30,-36
9,-30,-36
9,-30,-36
9,-30,-36
9,-30,-36
4.2,-23.4,-38.4
4.2,-23.4,-38.4
4.2,-23.4,-38.4
4.2,-23.4,-38.4
4.2,-23.4,-38.4
4.2,-24,-43.8
4.2,-24,-43.8
4.2,-24,-43.8
4.2,-24,-43.8
4.2,-24,-43.8
5.4,-16.8,-42
5.4,-16.8,-42
5.4,-16.8,-42
5.4,-16.8,-42
5.4,-16.8,-42
16.2,-17.4,-44.4
16.2,-17.4,-44.4
16.2,-17.4,-44.4
16.2,-17.4,-44.4
16.2,-17.4,-44.4
29.4,-9,-43.2
29.4,-9,-43.2
