Trial07
Date:,2017/07/11
Time:,17:06:10
Type:,
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,A,,,B,,,C
Field #,X,Y,Z,X,Y,Z,X,Y,Z
628,-387.360474,306.709564,939.863098,-380.709686,206.516846,935.317444,-330.614838,257.875214,985.968567
629,-387.164612,306.810089,940.299988,-380.650360,206.586990,935.768677,-330.187561,257.924896,986.070740
630,-386.962524,306.915009,940.737061,-380.590759,206.661301,936.221130,-329.758392,257.975891,986.169617
631,-386.754639,307.023010,941.174744,-380.529816,206.738815,936.674927,-329.326782,258.027954,986.265320
632,-386.541351,307.132843,941.613586,-380.466492,206.818604,937.130310,-328.892242,258.080933,986.357910
633,-386.323059,307.243286,942.053833,-380.399811,206.899750,937.587341,-328.454285,258.134583,986.447693
634,-386.100067,307.353241,942.495911,-380.328857,206.981476,938.046265,-328.012421,258.188538,986.534729
635,-385.872650,307.461548,942.940186,-380.252747,207.063049,938.507202,-327.566254,258.242401,986.619385
636,-385.641083,307.567169,943.386963,-380.170715,207.143829,938.970215,-327.115387,258.295776,986.701782
637,-385.405609,307.669159,943.836670,-380.082123,207.223129,939.435547,-326.659393,258.348206,986.782166
638,-385.166443,307.766876,944.289368,-379.986359,207.300156,939.903381,-326.197998,258.399170,986.860657
639,-384.923859,307.860046,944.745178,-379.882904,207.374039,940.373962,-325.730988,258.448242,986.937317
640,-384.678040,307.948486,945.203796,-379.771301,207.443939,940.847473,-325.258209,258.494873,987.012268
641,-384.429352,308.031921,945.665161,-379.651245,207.509079,941.323914,-324.779694,258.538696,987.085510
642,-384.178009,308.110016,946.129089,-379.522614,207.568695,941.803406,-324.295441,258.579468,987.157043
643,-383.924347,308.182526,946.595581,-379.385406,207.622162,942.285950,-323.805786,258.617096,987.226807
644,-383.668579,308.249329,947.064453,-379.239746,207.669128,942.771606,-323.311005,258.651764,987.294495
645,-383.410889,308.310486,947.535645,-379.085876,207.709656,943.260132,-322.811432,258.683777,987.359680
646,-383.151398,308.366211,948.009094,-378.924103,207.744110,943.751343,-322.307434,258.713501,987.422119
647,-382.890137,308.416962,948.484619,-378.754761,207.773102,944.245056,-321.799347,258.741394,987.481445
648,-382.626953,308.463318,948.962158,-378.578278,207.797363,944.741089,-321.287476,258.767731,987.537476
649,-382.361694,308.505859,949.441772,-378.394989,207.817627,945.239258,-320.772125,258.792908,987.590149
650,-382.094055,308.545227,949.923401,-378.205261,207.834579,945.739563,-320.253540,258.817108,987.639709
651,-381.823792,308.582123,950.406982,-378.009460,207.848801,946.242004,-319.731903,258.840454,987.686157
652,-381.550415,308.617279,950.892395,-377.808014,207.860794,946.746643,-319.207458,258.863068,987.729797
653,-381.273590,308.651367,951.379456,-377.601288,207.871002,947.253540,-318.680359,258.884949,987.770691
654,-380.993042,308.684937,951.867859,-377.389771,207.879807,947.762512,-318.150757,258.906250,987.808838
655,-380.708527,308.718414,952.357544,-377.173798,207.887543,948.273499,-317.618744,258.927094,987.844177
656,-380.419922,308.752075,952.848328,-376.953613,207.894455,948.786377,-317.084381,258.947510,987.876404
657,-380.127106,308.786102,953.340210,-376.729401,207.900757,949.300903,-316.547668,258.967560,987.905396
658,-379.830017,308.820557,953.833069,-376.501190,207.906479,949.817017,-316.008575,258.987274,987.931091
659,-379.528595,308.855316,954.327026,-376.268829,207.911499,950.334778,-315.467072,259.006714,987.953491
660,-379.222839,308.890106,954.822083,-376.032043,207.915329,950.854553,-314.923065,259.025848,987.972595
661,-378.912781,308.924561,955.318481,-375.790405,207.917252,951.376770,-314.376373,259.044678,987.988525
662,-378.598480,308.958191,955.816589,-375.543365,207.916489,951.901917,-313.826813,259.063263,988.001160
663,-378.280029,308.990509,956.316772,-375.290253,207.912338,952.430359,-313.274078,259.081665,988.010498
664,-377.957581,309.021118,956.819275,-375.030334,207.904221,952.962585,-312.717865,259.100067,988.016235
665,-377.631317,309.049530,957.324524,-374.762909,207.891647,953.498718,-312.157837,259.118683,988.018005
666,-377.301514,309.075134,957.833008,-374.487305,207.874222,954.038940,-311.593689,259.137909,988.015320
667,-376.968506,309.097290,958.345276,-374.203033,207.851578,954.583496,-311.025116,259.158051,988.007751
668,-376.632599,309.115417,958.861877,-373.909668,207.823318,955.132446,-310.451904,259.179382,987.994995
669,-376.293945,309.128967,959.383118,-373.606842,207.789124,955.685730,-309.873901,259.202026,987.976746
670,-375.952576,309.137482,959.909180,-373.294159,207.748810,956.243164,-309.291016,259.225983,987.952820
671,-375.608551,309.140594,960.440063,-372.971252,207.702576,956.804321,-308.703217,259.251099,987.923218
672,-375.261871,309.138000,960.975342,-372.637665,207.650955,957.368591,-308.110504,259.277191,987.887939
673,-374.912506,309.129517,961.514160,-372.293060,207.594742,957.935059,-307.513123,259.304138,987.847046
674,-374.560425,309.115082,962.055298,-371.937256,207.534927,958.502441,-306.911499,259.331696,987.800720
675,-374.205627,309.094696,962.597229,-371.570099,207.472763,959.068970,-306.306244,259.359772,987.749207
676,-373.848083,309.068451,963.138184,-371.191742,207.409760,959.632446,-305.698120,259.388153,987.692810
677,-373.488037,309.036499,963.676392,-370.802399,207.347717,960.190369,-305.088013,259.416748,987.631775
678,-373.125763,308.998993,964.210083,-370.402679,207.288620,960.739868,-304.476868,259.445374,987.566345
679,-372.761475,308.956390,964.737427,-369.993347,207.234390,961.278198,-303.865784,259.473969,987.496521
680,-372.395477,308.909363,965.256897,-369.575470,207.186478,961.803162,-303.255951,259.502533,987.422424
681,-372.027985,308.858856,965.766846,-369.150513,207.145676,962.313477,-302.648743,259.530975,987.344177
682,-371.659424,308.805817,966.266174,-368.720001,207.111923,962.808777,-302.045471,259.559204,987.261780
683,-371.290253,308.751282,966.753967,-368.285614,207.084305,963.289551,-301.447479,259.587097,987.175293
684,-370.921051,308.696228,967.229858,-367.849121,207.061218,963.757263,-300.855927,259.614502,987.084961
685,-370.552399,308.641388,967.693726,-367.412231,207.040634,964.213745,-300.271851,259.641388,986.990845
686,-370.184784,308.587341,968.145813,-366.976501,207.020660,964.661255,-299.696106,259.667786,986.893066
687,-369.818542,308.534454,968.586548,-366.543152,206.999649,965.101685,-299.129303,259.693848,986.791992
688,-369.453827,308.483093,969.016418,-366.113129,206.976456,965.536743,-298.571716,259.719818,986.687622
689,-369.090576,308.433716,969.436096,-365.686981,206.950348,965.967468,-298.023468,259.745911,986.580139
690,-368.728699,308.386749,969.846130,-365.264862,206.921021,966.394531,-297.484314,259.772308,986.469849
691,-368.368073,308.342468,970.247314,-364.846497,206.888641,966.818115,-296.953888,259.799225,986.356812
692,-368.008545,308.300812,970.640381,-364.431244,206.853760,967.237793,-296.431702,259.826904,986.241394
693,-367.650146,308.261383,971.026001,-364.018280,206.816940,967.652893,-295.917267,259.855499,986.123840
694,-367.293091,308.223419,971.404968,-363.606598,206.778641,968.062927,-295.410126,259.885315,986.004211
695,-366.937683,308.185944,971.778015,-363.195068,206.739014,968.467163,-294.909760,259.916656,985.882629
696,-366.584564,308.147827,972.145874,-362.782562,206.698135,968.865112,-294.415680,259.949921,985.759033
697,-366.234497,308.107941,972.509277,-362.367889,206.655960,969.256287,-293.927429,259.985352,985.633301
698,-365.888275,308.065247,972.868835,-361.949890,206.612320,969.640442,-293.444580,260.023285,985.505310
699,-365.546722,308.018768,973.225159,-361.527496,206.566818,970.017700,-292.966583,260.063934,985.374817
700,-365.210419,307.967621,973.578796,-361.099609,206.518997,970.388123,-292.492889,260.107574,985.241760
701,-364.879761,307.910980,973.930359,-360.665314,206.468414,970.752197,-292.022949,260.154358,985.105835
702,-364.554871,307.848328,974.280273,-360.223755,206.414749,971.110168,-291.556213,260.204468,984.966980
703,-364.235657,307.779358,974.628845,-359.774170,206.357941,971.462585,-291.092133,260.257996,984.825012
704,-363.921936,307.704071,974.976379,-359.315918,206.297928,971.809875,-290.630249,260.315186,984.679932
705,-363.613373,307.622711,975.322815,-358.848572,206.234741,972.152710,-290.170044,260.376312,984.531494
706,-363.309662,307.535858,975.667969,-358.371796,206.168396,972.491516,-289.711182,260.441650,984.379639
707,-363.010284,307.444153,976.011780,-357.885284,206.099014,972.826782,-289.253235,260.511383,984.224243
708,-362.714752,307.348236,976.353882,-357.388977,206.026749,973.158997,-288.795959,260.585541,984.065369
709,-362.422485,307.248657,976.694153,-356.882935,205.951782,973.488403,-288.339142,260.664093,983.903198
710,-362.132843,307.145966,977.032349,-356.367401,205.874283,973.815369,-287.882690,260.746979,983.737732
711,-361.845337,307.040558,977.368103,-355.842712,205.794434,974.140015,-287.426636,260.834106,983.569092
712,-361.559540,306.932953,977.701172,-355.309235,205.712616,974.462280,-286.971161,260.925507,983.397461
713,-361.275208,306.823517,978.031067,-354.767426,205.629288,974.782043,-286.516571,261.021210,983.222839
714,-360.992310,306.712646,978.357422,-354.217743,205.544998,975.099121,-286.063202,261.121368,983.045410
715,-360.710815,306.600677,978.679993,-353.660522,205.460312,975.413269,-285.611420,261.226196,982.865234
716,-360.430817,306.487823,978.998474,-353.095917,205.375717,975.724182,-285.161621,261.336029,982.682312
717,-360.152344,306.374084,979.312805,-352.524109,205.291565,976.031738,-284.714081,261.451233,982.496643
718,-359.875549,306.259491,979.622803,-351.945129,205.208038,976.335938,-284.269073,261.572052,982.308105
719,-359.600464,306.144104,979.928467,-351.359161,205.125183,976.636719,-283.826721,261.698578,982.116638
720,-359.327332,306.027924,980.229553,-350.766296,205.042908,976.934204,-283.387146,261.830811,981.922302
721,-359.056335,305.911011,980.526123,-350.166718,204.961029,977.228516,-282.950562,261.968628,981.724915
722,-358.787689,305.793304,980.817993,-349.560669,204.879303,977.519714,-282.517273,262.111877,981.524658
723,-358.521637,305.674713,981.105103,-348.948425,204.797516,977.807739,-282.087646,262.260437,981.321533
724,-358.258453,305.555176,981.387329,-348.330505,204.715607,978.092651,-281.662109,262.414124,981.115662
725,-357.998352,305.434662,981.664612,-347.707428,204.633621,978.374207,-281.241089,262.572723,980.907166
726,-357.741516,305.313232,981.936768,-347.079834,204.551804,978.652283,-280.825073,262.736084,980.696045
727,-357.488129,305.191132,982.203674,-346.448212,204.470581,978.926636,-280.414459,262.904083,980.482422
728,-357.238281,305.068665,982.465027,-345.813171,204.390411,979.197021,-280.009552,263.076599,980.266235
729,-356.991974,304.946228,982.720764,-345.175110,204.311798,979.463135,-279.610657,263.253571,980.047424
730,-356.749115,304.824158,982.970825,-344.534363,204.235229,979.724854,-279.217896,263.434998,979.825867
731,-356.509613,304.702637,983.215271,-343.891083,204.161148,979.982117,-278.831146,263.620941,979.601440
732,-356.273193,304.581818,983.454407,-343.245209,204.089996,980.234863,-278.450348,263.811554,979.373840
733,-356.039642,304.461792,983.688416,-342.596558,204.022125,980.483215,-278.075256,264.007080,979.143005
734,-355.808655,304.342621,983.917786,-341.944794,203.957855,980.727356,-277.705597,264.207733,978.908630
735,-355.579895,304.224304,984.142822,-341.289551,203.897385,980.967529,-277.341034,264.413910,978.670532
736,-355.353119,304.106964,984.363831,-340.630280,203.840866,981.203979,-276.981232,264.625916,978.428406
737,-355.128143,303.990601,984.580994,-339.966400,203.788467,981.436829,-276.625885,264.844116,978.182068
738,-354.904816,303.875183,984.794434,-339.297394,203.740417,981.666321,-276.274750,265.068909,977.931335
739,-354.683228,303.760620,985.004150,-338.622650,203.696884,981.892456,-275.927704,265.300720,977.676270
740,-354.463654,303.646790,985.210083,-337.941772,203.657990,982.115234,-275.584808,265.540039,977.416931
741,-354.246552,303.533386,985.412109,-337.254333,203.623718,982.334717,-275.246216,265.787323,977.153687
742,-354.032471,303.420105,985.610168,-336.560181,203.594009,982.550903,-274.912201,266.042969,976.887024
743,-353.822144,303.306488,985.804199,-335.859283,203.568832,982.763733,-274.583069,266.307281,976.617432
744,-353.616302,303.192017,985.994019,-335.151855,203.548111,982.972900,-274.259155,266.580475,976.345703
745,-353.415558,303.076111,986.179688,-334.438385,203.531708,983.178345,-273.940887,266.862488,976.072571
746,-353.220520,302.958374,986.361206,-333.719360,203.519440,983.379822,-273.628693,267.153107,975.798584
747,-353.031586,302.838531,986.538696,-332.995514,203.511108,983.577332,-273.322906,267.451904,975.524231
748,-352.848999,302.716522,986.712219,-332.267639,203.506653,983.770630,-273.023926,267.758331,975.249939
749,-352.673004,302.592468,986.882080,-331.536621,203.505951,983.959656,-272.731873,268.071777,974.975952
750,-352.503662,302.466583,987.048157,-330.803253,203.508987,984.144409,-272.446930,268.391602,974.702454
751,-352.340881,302.339111,987.210571,-330.068420,203.515732,984.324890,-272.169250,268.717224,974.429504
752,-352.184509,302.210327,987.369507,-329.332855,203.526337,984.501038,-271.898865,269.048096,974.157043
753,-352.034180,302.080536,987.525085,-328.597137,203.541016,984.672791,-271.635834,269.383911,973.885071
754,-351.889496,301.949951,987.677551,-327.861725,203.560089,984.840210,-271.380249,269.724335,973.613403
755,-351.750031,301.818817,987.827209,-327.126892,203.583832,985.003296,-271.132050,270.069214,973.341736
756,-351.615326,301.687286,987.973999,-326.392792,203.612518,985.162048,-270.891296,270.418427,973.070007
757,-351.485046,301.555542,988.117981,-325.659546,203.646423,985.316711,-270.657959,270.771820,972.798096
758,-351.359009,301.423737,988.259216,-324.927216,203.685806,985.467407,-270.432037,271.129333,972.525940
759,-351.237061,301.291992,988.397461,-324.195862,203.730820,985.614380,-270.213562,271.490845,972.253601
760,-351.119293,301.160278,988.532715,-323.465515,203.781448,985.757874,-270.002625,271.856262,971.981018
761,-351.005859,301.028564,988.664917,-322.736206,203.837540,985.898132,-269.799377,272.225464,971.708252
762,-350.897125,300.896637,988.794067,-322.008118,203.898956,986.035339,-269.604095,272.598419,971.435547
763,-350.793671,300.764374,988.920044,-321.281372,203.965622,986.169617,-269.417206,272.975128,971.163147
764,-350.696106,300.631592,989.042786,-320.556305,204.037552,986.300903,-269.239166,273.355713,970.891418
765,-350.605103,300.498108,989.162292,-319.833252,204.114639,986.428955,-269.070496,273.740295,970.620667
766,-350.521393,300.363678,989.278259,-319.112732,204.196701,986.553650,-268.911743,274.129059,970.351257
767,-350.445648,300.228027,989.390503,-318.395264,204.283447,986.674866,-268.763458,274.522064,970.083679
768,-350.378510,300.090790,989.498901,-317.681488,204.374619,986.792358,-268.626099,274.919220,969.818420
769,-350.320465,299.951691,989.603149,-316.972015,204.470047,986.906067,-268.499969,275.320343,969.555969
770,-350.271820,299.810394,989.703247,-316.267365,204.569656,987.015686,-268.385162,275.725037,969.296997
771,-350.232819,299.666656,989.799072,-315.567993,204.673416,987.121277,-268.281525,276.132935,969.041870
772,-350.203491,299.520325,989.890625,-314.874207,204.781219,987.222778,-268.188782,276.543671,968.791016
773,-350.183655,299.371307,989.977966,-314.186249,204.893036,987.320313,-268.106445,276.956879,968.544739
774,-350.173218,299.219635,990.061279,-313.504150,205.008865,987.414063,-268.034027,277.372284,968.303345
775,-350.171906,299.065460,990.140564,-312.827911,205.128754,987.504089,-267.971008,277.789673,968.067139
776,-350.179474,298.908936,990.215820,-312.157501,205.252762,987.590576,-267.916870,278.208771,967.836609
777,-350.195648,298.750336,990.287048,-311.492798,205.380890,987.673523,-267.871094,278.629425,967.612122
778,-350.220306,298.589722,990.354248,-310.833618,205.513092,987.753235,-267.833191,279.051575,967.393982
779,-350.253326,298.427155,990.417419,-310.179810,205.649307,987.829773,-267.802734,279.475250,967.182373
780,-350.294678,298.262604,990.476624,-309.531189,205.789536,987.903503,-267.779297,279.900787,966.977356
781,-350.344421,298.095917,990.531982,-308.887604,205.933884,987.974426,-267.762665,280.328552,966.778992
782,-350.402496,297.926971,990.583679,-308.248810,206.082535,988.042847,-267.752533,280.758972,966.587158
783,-350.468933,297.755554,990.631897,-307.614655,206.235748,988.108765,-267.748840,281.192444,966.401855
784,-350.543732,297.581482,990.676941,-306.984924,206.393814,988.172241,-267.751587,281.629303,966.223145
785,-350.626862,297.404419,990.718994,-306.359375,206.556976,988.233276,-267.760773,282.069733,966.051086
786,-350.718201,297.224091,990.758362,-305.737823,206.725418,988.291809,-267.776611,282.513916,965.885803
787,-350.817627,297.040131,990.795349,-305.119934,206.899292,988.347839,-267.799225,282.962067,965.727356
788,-350.924805,296.852264,990.830322,-304.505432,207.078766,988.401367,-267.828766,283.414490,965.575500
789,-351.039337,296.660370,990.863464,-303.893860,207.264145,988.452393,-267.865479,283.871460,965.429810
790,-351.160522,296.464447,990.895142,-303.284729,207.455795,988.500793,-267.909454,284.333191,965.289734
791,-351.287598,296.264709,990.925476,-302.677521,207.654114,988.546875,-267.960907,284.799927,965.154419
792,-351.419556,296.061523,990.954651,-302.071686,207.859436,988.590942,-268.019958,285.271881,965.022949
793,-351.555328,295.855377,990.982727,-301.466736,208.072037,988.633423,-268.086761,285.748993,964.894165
