Trial05
Date:,2017/07/11
Time:,17:04:26
Type:,
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,A,,,B,,,C
Field #,X,Y,Z,X,Y,Z,X,Y,Z
653,-389.149536,304.337952,928.441650,-381.837860,204.267761,925.036926,-339.032135,255.538040,982.506714
654,-389.159790,304.363037,928.426208,-381.838440,204.282669,924.991272,-339.057770,255.556229,982.503113
655,-389.170959,304.389099,928.412781,-381.823975,204.290192,924.949890,-339.082336,255.575974,982.500061
656,-389.182739,304.415405,928.402832,-381.791077,204.287781,924.916748,-339.104218,255.596878,982.498230
657,-389.194794,304.441071,928.398315,-381.736816,204.272934,924.896729,-339.121460,255.618408,982.498169
658,-389.206665,304.465210,928.401611,-381.659454,204.243515,924.894958,-339.131683,255.639908,982.500671
659,-389.217865,304.486786,928.415527,-381.559509,204.198425,924.916199,-339.132111,255.660645,982.506775
660,-389.227722,304.504944,928.443298,-381.440857,204.138901,924.963440,-339.119568,255.679916,982.517517
661,-389.235474,304.519012,928.488708,-381.310364,204.068497,925.037659,-339.090363,255.697189,982.534119
662,-389.240143,304.528564,928.555786,-381.175079,203.991455,925.139221,-339.040588,255.712112,982.557983
663,-389.240570,304.533447,928.648804,-381.040222,203.911270,925.269165,-338.966003,255.724579,982.590637
664,-389.235504,304.533875,928.772217,-380.908875,203.830460,925.429382,-338.862396,255.734711,982.633423
665,-389.223724,304.530090,928.930054,-380.782501,203.750793,925.622314,-338.725769,255.742752,982.687805
666,-389.203888,304.522614,929.125977,-380.661346,203.673538,925.850464,-338.552429,255.749069,982.755005
667,-389.174774,304.512085,929.363159,-380.544861,203.599625,926.116211,-338.339355,255.754150,982.835876
668,-389.135254,304.499298,929.643982,-380.431885,203.529846,926.421753,-338.083984,255.758575,982.931152
669,-389.084167,304.485229,929.970276,-380.320984,203.464874,926.768799,-337.784302,255.763123,983.040955
670,-389.020477,304.470917,930.343384,-380.210510,203.405212,927.158630,-337.438690,255.768631,983.165161
671,-388.943176,304.457489,930.764221,-380.098663,203.351242,927.592468,-337.045868,255.775970,983.303589
672,-388.851288,304.446045,931.233643,-379.983673,203.303238,928.071411,-336.604767,255.785965,983.455811
673,-388.743622,304.437500,931.752502,-379.863678,203.261398,928.596680,-336.114532,255.799393,983.621155
674,-388.618927,304.432709,932.321777,-379.736847,203.225815,929.169617,-335.574158,255.817032,983.798889
675,-388.475555,304.432373,932.942810,-379.601349,203.196640,929.791870,-334.982330,255.839676,983.988098
676,-388.311615,304.437073,933.617249,-379.455170,203.173889,930.465332,-334.337402,255.868042,984.187805
677,-388.125000,304.447235,934.347107,-379.296173,203.157532,931.192383,-333.637329,255.902603,984.396851
678,-387.913269,304.463104,935.134766,-379.122253,203.147461,931.975403,-332.879791,255.943680,984.613953
679,-387.673706,304.485077,935.982727,-378.931305,203.143555,932.817078,-332.062256,255.991486,984.837708
680,-387.403290,304.513458,936.893311,-378.721252,203.145782,933.720215,-331.181946,256.046112,985.066650
681,-387.098602,304.548370,937.868958,-378.489655,203.154129,934.687622,-330.235931,256.107574,985.298950
682,-386.756042,304.589569,938.911926,-378.233521,203.168610,935.721924,-329.221100,256.175781,985.532715
683,-386.371613,304.636505,940.024353,-377.949066,203.189102,936.825867,-328.134094,256.250610,985.765564
684,-385.941040,304.688477,941.208069,-377.631927,203.215500,938.001831,-326.971649,256.331909,985.994934
685,-385.459900,304.744751,942.464722,-377.276947,203.247574,939.252014,-325.730438,256.419525,986.218018
686,-384.923309,304.804749,943.794983,-376.878693,203.285080,940.578064,-324.407562,256.513214,986.431580
687,-384.326233,304.868042,945.199158,-376.431641,203.327942,941.980835,-323.000397,256.612762,986.631958
688,-383.663483,304.933990,946.676819,-375.930206,203.376312,943.460632,-321.506958,256.717957,986.815369
689,-382.929840,305.001984,948.227051,-375.368500,203.430481,945.016907,-319.925720,256.828552,986.977417
690,-382.119934,305.071442,949.848083,-374.740295,203.490738,946.648315,-318.255737,256.944305,987.113098
691,-381.228394,305.141968,951.537292,-374.039185,203.557480,948.352661,-316.496552,257.064972,987.216980
692,-380.249603,305.213226,953.291321,-373.258698,203.631104,950.126526,-314.648285,257.190186,987.283081
693,-379.177917,305.284943,955.105896,-372.392090,203.711975,951.965149,-312.711609,257.319580,987.304871
694,-378.007629,305.356995,956.975464,-371.432251,203.800354,953.862244,-310.687775,257.452881,987.275330
695,-376.733032,305.429565,958.893555,-370.371674,203.896240,955.810120,-308.578613,257.589752,987.187256
696,-375.348602,305.503113,960.852234,-369.202637,203.999603,957.800171,-306.386658,257.730011,987.033020
697,-373.848999,305.578491,962.842041,-367.917633,204.110275,959.822815,-304.115326,257.873413,986.804932
698,-372.229340,305.657043,964.852234,-366.509583,204.228134,961.867676,-301.769012,258.019775,986.495300
699,-370.485687,305.740204,966.871094,-364.972565,204.353302,963.923828,-299.353180,258.168732,986.096436
700,-368.615204,305.829590,968.886353,-363.302368,204.486435,965.979858,-296.874573,258.320068,985.600830
701,-366.616547,305.926666,970.885254,-361.496826,204.628769,968.023499,-294.341064,258.473602,985.001282
702,-364.489777,306.032806,972.854553,-359.555267,204.781860,970.041626,-291.761444,258.629456,984.291077
703,-362.236267,306.149109,974.780579,-357.478607,204.947098,972.020630,-289.145538,258.787750,983.463928
704,-359.858673,306.276489,976.649353,-355.269135,205.125488,973.947205,-286.503845,258.948700,982.514465
705,-357.361053,306.415344,978.447144,-352.930542,205.317368,975.808716,-283.847626,259.112640,981.437927
706,-354.748749,306.565674,980.160461,-350.467590,205.522537,977.592957,-281.188690,259.279877,980.230713
707,-352.028290,306.726929,981.776978,-347.886108,205.740189,979.288452,-278.539154,259.450714,978.890198
708,-349.207397,306.897980,983.285339,-345.192780,205.969025,980.884399,-275.911224,259.625336,977.415283
709,-346.294647,307.077209,984.675720,-342.395050,206.207275,982.371155,-273.316956,259.803619,975.806335
710,-343.299347,307.262695,985.939697,-339.500977,206.452850,983.739990,-270.768005,259.985229,974.065186
711,-340.231354,307.452393,987.070313,-336.519226,206.703354,984.983215,-268.275452,260.169464,972.194946
712,-337.100830,307.644257,988.061951,-333.458832,206.956268,986.094177,-265.849854,260.355286,970.199829
713,-333.918274,307.836517,988.910095,-330.329224,207.209030,987.067505,-263.501282,260.541443,968.084900
714,-330.694366,308.027679,989.611267,-327.140106,207.459198,987.898743,-261.239227,260.726501,965.855713
715,-327.439850,308.216766,990.163147,-323.901642,207.704620,988.584534,-259.072632,260.908936,963.518677
716,-324.165375,308.403168,990.564270,-320.624207,207.943634,989.122681,-257.009888,261.087280,961.080750
717,-320.881439,308.586761,990.814209,-317.318604,208.175049,989.512024,-255.058487,261.259949,958.549194
718,-317.598328,308.767609,990.913452,-313.995819,208.398132,989.752258,-253.225113,261.425476,955.931763
719,-314.325836,308.945953,990.863464,-310.666687,208.612427,989.843994,-251.515518,261.582458,953.236450
720,-311.073456,309.122040,990.666565,-307.342010,208.817612,989.788635,-249.934570,261.729675,950.471619
721,-307.850128,309.296387,990.325989,-304.032379,209.013367,989.588318,-248.486023,261.865997,947.645935
722,-304.664307,309.469696,989.845581,-300.748505,209.199570,989.246216,-247.172546,261.990540,944.768494
723,-301.523987,309.642700,989.230225,-297.501160,209.376205,988.766113,-245.995651,262.102509,941.848999
724,-298.436768,309.815674,988.485718,-294.301208,209.543289,988.152588,-244.955765,262.201324,938.897644
725,-295.410156,309.988434,987.619019,-291.159332,209.700714,987.411011,-244.052261,262.286560,935.925354
726,-292.451599,310.160370,986.638367,-288.086365,209.848373,986.547913,-243.283524,262.357910,932.943665
727,-289.568665,310.330505,985.552856,-285.093109,209.986145,985.570740,-242.646881,262.415405,929.965088
728,-286.769257,310.497803,984.372803,-282.190308,210.113846,984.488403,-242.138733,262.459137,927.002869
729,-284.061279,310.661102,983.109436,-279.388458,210.231400,983.311096,-241.754486,262.489532,924.071228
730,-281.452789,310.819305,981.774780,-276.697601,210.339020,982.050659,-241.488678,262.507050,921.184753
731,-278.951508,310.971497,980.381897,-274.127075,210.437424,980.720459,-241.334900,262.512451,918.358215
732,-276.564575,311.117126,978.944214,-271.685211,210.527832,979.335266,-241.285782,262.506592,915.606323
733,-274.298035,311.256012,977.475708,-269.378815,210.611740,977.910583,-241.333038,262.490692,912.942627
734,-272.156403,311.388336,975.990173,-267.212646,210.690643,976.461914,-241.467758,262.466034,910.379211
735,-270.142334,311.514709,974.500671,-265.189209,210.765915,975.003845,-241.680496,262.434113,907.925720
736,-268.256653,311.635925,973.019165,-263.308594,210.838852,973.549683,-241.961472,262.396484,905.589233
737,-266.498383,311.752869,971.556458,-261.568817,210.910645,972.111267,-242.300720,262.354858,903.374512
738,-264.865173,311.866302,970.121948,-259.966187,210.982224,970.698792,-242.688446,262.311035,901.283875
739,-263.353516,311.976776,968.724121,-258.495697,211.054260,969.321167,-243.115250,262.266754,899.318115
740,-261.959106,312.084503,967.370117,-257.151367,211.127075,967.985962,-243.572083,262.223419,897.476807
741,-260.677002,312.189453,966.066467,-255.926529,211.200592,966.699585,-244.050125,262.182159,895.758423
742,-259.502075,312.291168,964.819092,-254.813980,211.274445,965.467834,-244.540878,262.143616,894.161194
743,-258.429199,312.389130,963.633301,-253.806366,211.347992,964.295776,-245.036011,262.108185,892.682800
744,-257.453522,312.482666,962.513977,-252.896576,211.420502,963.188416,-245.527573,262.076172,891.321045
745,-256.570648,312.571198,961.465759,-252.077988,211.491211,962.150269,-246.007980,262.047668,890.073914
746,-255.776642,312.654083,960.493347,-251.344666,211.559372,961.186218,-246.470001,262.022736,888.939819
747,-255.068192,312.730774,959.601318,-250.691681,211.624329,960.301086,-246.906693,262.001373,887.917725
748,-254.442734,312.800903,958.794556,-250.115189,211.685562,959.500122,-247.311447,261.983551,887.007324
749,-253.898575,312.864197,958.077820,-249.612457,211.742676,958.788513,-247.677963,261.969208,886.209106
750,-253.434647,312.920471,957.456055,-249.181747,211.795319,958.171631,-248.000351,261.958405,885.523987
751,-253.050568,312.969574,956.933899,-248.822266,211.843170,957.654541,-248.273346,261.951263,884.953613
752,-252.746414,313.011475,956.515869,-248.534058,211.886002,957.241943,-248.492401,261.947998,884.499695
753,-252.522736,313.046173,956.205811,-248.317932,211.923615,956.937988,-248.653839,261.948792,884.164307
754,-252.380508,313.073730,956.007446,-248.175385,211.955948,956.746338,-248.754822,261.953827,883.949463
755,-252.321091,313.094238,955.923767,-248.108521,211.983032,956.670166,-248.793274,261.963196,883.857483
756,-252.346207,313.107666,955.957336,-248.120270,212.005020,956.711975,-248.767944,261.976929,883.890991
757,-252.458008,313.114014,956.110046,-248.214371,212.022125,956.873352,-248.678329,261.994934,884.053040
758,-252.658936,313.113129,956.382935,-248.395309,212.034546,957.155151,-248.524811,262.016785,884.346619
759,-252.951691,313.104706,956.776367,-248.668030,212.042297,957.557068,-248.308762,262.041931,884.775024
760,-253.339035,313.088287,957.289490,-249.037750,212.045258,958.077820,-248.032745,262.069580,885.341125
761,-253.823746,313.063232,957.920471,-249.509766,212.043076,958.714722,-247.700623,262.098785,886.047119
762,-254.408539,313.028992,958.666199,-250.089233,212.035217,959.463928,-247.317566,262.128601,886.894714
763,-255.096024,312.984924,959.522644,-250.780853,212.020905,960.320190,-246.889862,262.158173,887.884949
764,-255.888687,312.930359,960.484619,-251.588745,211.999023,961.277344,-246.424835,262.186737,889.018372
765,-256.789001,312.864746,961.546082,-252.516281,211.968018,962.328369,-245.930618,262.213470,890.295166
766,-257.799316,312.787689,962.700317,-253.565765,211.925949,963.465393,-245.416168,262.237549,891.714783
767,-258.921875,312.699005,963.939819,-254.738388,211.870728,964.680237,-244.891052,262.258057,893.276306
768,-260.158813,312.598633,965.256226,-256.034149,211.800629,965.964600,-244.365555,262.274170,894.977905
769,-261.512024,312.486877,966.640259,-257.452240,211.714706,967.309998,-243.850540,262.285217,896.816711
770,-262.983185,312.364197,968.081970,-258.991302,211.613022,968.707458,-243.357346,262.290863,898.788879
771,-264.573669,312.231567,969.570496,-260.649933,211.496475,970.147217,-242.897491,262.290924,900.889465
772,-266.284515,312.090088,971.094299,-262.426514,211.366669,971.618652,-242.482437,262.285492,903.112549
773,-268.116241,311.940918,972.641296,-264.319397,211.225525,973.110229,-242.123581,262.274811,905.451111
774,-270.068848,311.785004,974.198975,-266.326843,211.074860,974.609497,-241.832153,262.259003,907.897156
775,-272.141479,311.623016,975.754395,-268.446747,210.916306,976.103210,-241.618988,262.238068,910.441528
776,-274.332397,311.455383,977.294312,-270.676727,210.751297,977.577698,-241.494186,262.211517,913.074219
777,-276.638855,311.282562,978.805481,-273.013855,210.580963,979.018982,-241.466904,262.178528,915.784302
778,-279.056976,311.104919,980.274597,-275.454620,210.406235,980.413269,-241.545120,262.137817,918.560242
779,-281.581757,310.922913,981.688843,-277.994720,210.227646,981.747009,-241.735641,262.088043,921.389893
780,-284.207214,310.737030,983.035950,-280.629150,210.045471,983.007385,-242.043777,262.027924,924.260986
781,-286.926331,310.547791,984.304443,-283.351959,209.859772,984.182129,-242.473175,261.956360,927.161011
782,-289.731232,310.355896,985.483643,-286.156403,209.670517,985.260254,-243.025620,261.872864,930.078247
783,-292.613312,310.162079,986.564026,-289.034943,209.477600,986.231812,-243.701111,261.777679,933.001526
784,-295.563324,309.967102,987.536804,-291.979187,209.280930,987.088379,-244.498322,261.671814,935.920593
785,-298.571503,309.771576,988.394531,-294.980072,209.080368,987.823059,-245.415146,261.556580,938.825439
786,-301.627808,309.575897,989.131042,-298.027893,208.875946,988.430420,-246.449081,261.433411,941.706177
787,-304.721832,309.380249,989.741455,-301.112488,208.667999,988.906494,-247.597305,261.303558,944.553101
788,-307.843109,309.184723,990.222290,-304.223419,208.457077,989.248535,-248.856644,261.168121,947.356750
789,-310.981049,308.989746,990.571106,-307.350098,208.244080,989.455078,-250.223587,261.028137,950.107910
790,-314.125092,308.796143,990.786682,-310.481903,208.030090,989.525879,-251.694092,260.884644,952.797974
791,-317.264801,308.605042,990.868530,-313.608307,207.816284,989.461792,-253.263626,260.738739,955.418701
792,-320.389984,308.417725,990.817139,-316.719147,207.603851,989.264526,-254.927109,260.591644,957.962463
793,-323.490753,308.235565,990.633850,-319.804474,207.393997,988.936829,-256.678986,260.444611,960.422058
794,-326.557495,308.059875,990.320923,-322.854584,207.188004,988.482117,-258.513214,260.299042,962.790710
795,-329.581055,307.891876,989.881226,-325.860168,206.987198,987.904480,-260.423157,260.156464,965.062378
796,-332.552643,307.732727,989.318542,-328.812134,206.792969,987.208496,-262.401764,260.018463,967.231628
797,-335.463928,307.583466,988.637024,-331.701843,206.606857,986.399475,-264.441467,259.886658,969.293518
798,-338.307343,307.445129,987.841431,-334.521088,206.430588,985.483032,-266.534485,259.762756,971.243958
799,-341.076050,307.318695,986.936829,-337.262329,206.266037,984.465149,-268.672852,259.648407,973.079651
800,-343.764130,307.205322,985.928528,-339.918793,206.115097,983.352112,-270.848602,259.545227,974.798096
801,-346.366638,307.106110,984.822083,-342.484589,205.979492,982.150269,-273.053986,259.454590,976.397644
802,-348.879700,307.022003,983.623413,-344.955017,205.860657,980.866272,-275.281738,259.377319,977.877625
803,-351.300537,306.953766,982.338501,-347.326691,205.759842,979.506470,-277.525269,259.313782,979.238464
804,-353.627716,306.901733,980.973572,-349.597595,205.677841,978.076904,-279.778839,259.263672,980.481873
805,-355.860962,306.865662,979.534729,-351.767151,205.614960,976.583374,-282.037781,259.226074,981.610352
806,-358.001129,306.844849,978.027954,-353.836090,205.570953,975.030884,-284.298492,259.199585,982.627441
807,-360.050018,306.837921,976.458984,-355.806427,205.545029,973.424011,-286.558472,259.182251,983.537109
808,-362.010254,306.843140,974.833069,-357.681091,205.535767,971.766846,-288.816162,259.171875,984.343567
809,-363.884979,306.858337,973.154907,-359.463684,205.541306,970.063171,-291.070618,259.165863,985.051514
810,-365.677521,306.881042,971.428833,-361.158203,205.559341,968.316467,-293.321289,259.161682,985.665344
811,-367.391205,306.908569,969.658691,-362.768585,205.587296,966.530334,-295.567627,259.156708,986.189575
812,-369.029114,306.937958,967.848328,-364.298615,205.622437,964.708252,-297.808685,259.148499,986.628601
813,-370.594025,306.966095,966.002014,-365.751526,205.662079,962.854126,-300.042969,259.134705,986.986633
814,-372.088379,306.989868,964.124756,-367.129913,205.703613,960.972107,-302.268219,259.113373,987.267822
815,-373.514252,307.006104,962.222717,-368.435883,205.744583,959.067505,-304.481110,259.082825,987.476563
816,-374.873199,307.012207,960.303223,-369.671051,205.782455,957.146912,-306.677246,259.041931,987.617065
817,-376.166077,307.006287,958.374451,-370.836578,205.814835,955.218140,-308.851288,258.990082,987.693848
818,-377.392944,306.987396,956.445129,-371.933167,205.839706,953.290039,-310.996765,258.927246,987.711548
819,-378.553284,306.955383,954.524414,-372.960968,205.855759,951.372192,-313.106293,258.853851,987.674988
820,-379.645935,306.910828,952.622009,-373.919922,205.862350,949.474731,-315.171478,258.770874,987.589478
821,-380.669464,306.854889,950.747986,-374.809753,205.859619,947.608215,-317.183136,258.679779,987.460449
822,-381.622528,306.789154,948.912720,-375.630371,205.848175,945.783508,-319.131775,258.582306,987.293640
823,-382.503754,306.715576,947.126831,-376.381897,205.829117,944.011719,-321.007721,258.480652,987.095032
824,-383.312286,306.636444,945.400818,-377.064972,205.803864,942.303650,-322.801361,258.377075,986.870667
825,-384.047516,306.554199,943.745239,-377.680756,205.773972,940.670166,-324.503326,258.274017,986.626892
826,-384.709503,306.471436,942.170288,-378.230927,205.741104,939.121704,-326.104858,258.173798,986.369751
827,-385.298950,306.390656,940.685913,-378.717926,205.706909,937.668030,-327.597961,258.078400,986.105591
828,-385.817352,306.313751,939.301514,-379.144775,205.672943,936.317810,-328.975830,257.989349,985.840271
829,-386.267120,306.242218,938.025269,-379.514832,205.640564,935.077942,-330.233032,257.907562,985.579468
830,-386.651398,306.176971,936.863953,-379.831726,205.610809,933.953430,-331.365601,257.833405,985.328247
831,-386.974030,306.118591,935.822388,-380.099030,205.584335,932.947083,-332.371277,257.766663,985.090881
832,-387.239563,306.067200,934.903564,-380.320313,205.561417,932.059509,-333.249634,257.706726,984.871216
833,-387.452972,306.022644,934.108215,-380.499207,205.541962,931.289673,-334.002014,257.652679,984.672302
834,-387.619385,305.984558,933.435486,-380.639496,205.525620,930.635010,-334.631378,257.603638,984.496765
835,-387.744080,305.952637,932.882751,-380.745056,205.511993,930.092163,-335.141998,257.558929,984.346497
836,-387.832062,305.926544,932.446411,-380.819855,205.500748,929.657043,-335.539032,257.518158,984.223022
837,-387.888000,305.905975,932.122192,-380.867676,205.491669,929.325562,-335.828094,257.480988,984.127380
838,-387.916077,305.890717,931.905762,-380.892120,205.484619,929.093628,-336.014832,257.447418,984.060181
839,-387.919739,305.880676,931.793213,-380.896271,205.479568,928.958130,-336.104309,257.417572,984.021851
840,-387.901611,305.875977,931.781494,-380.882660,205.476593,928.916992,-336.100525,257.391937,984.012573
841,-387.863190,305.876892,931.868713,-380.853088,205.475906,928.969604,-336.006104,257.371246,984.032593
842,-387.804932,305.883850,932.054382,-380.808502,205.477798,929.117065,-335.821960,257.356537,984.081909
843,-387.726044,305.897400,932.338928,-380.748840,205.482590,929.361633,-335.547455,257.348999,984.160583
844,-387.624603,305.918060,932.723755,-380.672943,205.490463,929.706482,-335.180573,257.349945,984.268433
845,-387.497864,305.946075,933.210693,-380.578613,205.501450,930.155518,-334.718292,257.360626,984.404846
846,-387.342224,305.981293,933.802185,-380.462555,205.515427,930.712769,-334.156891,257.382111,984.568909
847,-387.153503,306.023071,934.500916,-380.320557,205.532028,931.382080,-333.492218,257.415100,984.759094
848,-386.927032,306.070404,935.309937,-380.147522,205.550644,932.167358,-332.719635,257.460114,984.973206
849,-386.657593,306.122192,936.232178,-379.937805,205.570511,933.072144,-331.834473,257.517365,985.208374
850,-386.339478,306.177490,937.270264,-379.685028,205.590805,934.099304,-330.831940,257.586853,985.461182
851,-385.966431,306.235596,938.426270,-379.382446,205.610733,935.251038,-329.707611,257.668274,985.727356
852,-385.531799,306.296021,939.701050,-379.023010,205.629578,936.528320,-328.457458,257.761017,986.001892
853,-385.028717,306.358246,941.094666,-378.599304,205.646652,937.930908,-327.078247,257.864288,986.278992
854,-384.450256,306.421600,942.605652,-378.103699,205.661346,939.457031,-325.567780,257.977081,986.552124
855,-383.789551,306.484924,944.231445,-377.528656,205.673080,941.103210,-323.925110,258.098145,986.814026
856,-383.040161,306.547028,945.967712,-376.866791,205.681366,942.864197,-322.150909,258.226074,987.056824
857,-382.196136,306.606842,947.808228,-376.111359,205.686111,944.732727,-320.247803,258.359375,987.272156
858,-381.252228,306.663513,949.744812,-375.256348,205.687622,946.699524,-318.220337,258.496582,987.451355
859,-380.203827,306.716644,951.767456,-374.296631,205.686737,948.753540,-316.075043,258.636414,987.585510
860,-379.047211,306.766205,953.864319,-373.227997,205.684845,950.881775,-313.820038,258.777802,987.665466
861,-377.779236,306.812531,956.021729,-372.047028,205.683807,953.069763,-311.464966,258.919769,987.682190
862,-376.397522,306.856232,958.224976,-370.751038,205.685867,955.301819,-309.020660,259.061401,987.626831
863,-374.900238,306.898346,960.458313,-369.338043,205.693481,957.561707,-306.498718,259.201843,987.490967
864,-373.285950,306.940277,962.705383,-367.806610,205.709091,959.832947,-303.911133,259.340393,987.266418
865,-371.553467,306.983795,964.949768,-366.155670,205.734894,962.099609,-301.269745,259.476563,986.945496
866,-369.701721,307.030914,967.175415,-364.384644,205.772644,964.346558,-298.586060,259.609924,986.520996
867,-367.730194,307.083618,969.367065,-362.493439,205.823761,966.559692,-295.871063,259.740295,985.986084
868,-365.638733,307.143738,971.510498,-360.482208,205.889404,968.725769,-293.135040,259.867523,985.334595
869,-363.427917,307.212738,973.592468,-358.351379,205.970428,970.832153,-290.387634,259.991791,984.560730
870,-361.098755,307.291901,975.600586,-356.101715,206.067215,972.867371,-287.637970,260.113403,983.659180
871,-358.652740,307.381836,977.523193,-353.734344,206.179779,974.820740,-284.894714,260.233002,982.625183
872,-356.091919,307.482788,979.349426,-351.250671,206.307724,976.682556,-282.166199,260.351410,981.454407
873,-353.418976,307.594696,981.069336,-348.652802,206.450287,978.443970,-279.460541,260.469696,980.143555
874,-350.637299,307.716980,982.673950,-345.943329,206.606308,980.096924,-276.785736,260.589050,978.689880
875,-347.751282,307.848969,984.155396,-343.125824,206.774277,981.634277,-274.149902,260.710632,977.091980
876,-344.766266,307.989655,985.506775,-340.204773,206.952332,983.049316,-271.561066,260.835510,975.349670
877,-341.688751,308.138000,986.722351,-337.185913,207.138428,984.336121,-269.027466,260.964508,973.464294
878,-338.526398,308.293030,987.797363,-334.076263,207.330490,985.489258,-266.557434,261.098053,971.438416
879,-335.288025,308.453918,988.727844,-330.884460,207.526566,986.503723,-264.159393,261.236115,969.276306
880,-331.983582,308.620087,989.510559,-327.620544,207.724945,987.375000,-261.841827,261.378265,966.983887
881,-328.624115,308.791107,990.143127,-324.296204,207.924210,988.099121,-259.613098,261.523621,964.568604
882,-325.221588,308.966827,990.624084,-320.924591,208.123154,988.672791,-257.481354,261.670990,962.039795
883,-321.788849,309.147003,990.952820,-317.520081,208.320908,989.093323,-255.454315,261.818970,959.408142
884,-318.339539,309.331512,991.129944,-314.098145,208.516830,989.359314,-253.539215,261.966125,956.685547
885,-314.887817,309.520142,991.157227,-310.675079,208.710602,989.470398,-251.742661,262.111023,953.885071
886,-311.448090,309.712769,991.037231,-307.267456,208.902130,989.427612,-250.070496,262.252319,951.020142
887,-308.034637,309.909332,990.773499,-303.891632,209.091522,989.233398,-248.527847,262.388580,948.104370
888,-304.661316,310.109741,990.370239,-300.563263,209.278976,988.891663,-247.119125,262.518433,945.151001
889,-301.341461,310.313782,989.832397,-297.296906,209.464645,988.407593,-245.848083,262.640198,942.172607
890,-298.087769,310.521057,989.165527,-294.105560,209.648560,987.787781,-244.717728,262.751984,939.180969
891,-294.912415,310.730560,988.375793,-291.000763,209.830658,987.039795,-243.730057,262.851929,936.187256
892,-291.826965,310.940582,987.469666,-287.992218,210.010880,986.172607,-242.885483,262.938660,933.202637
893,-288.842255,311.148804,986.453979,-285.087860,210.189194,985.196045,-242.182495,263.011475,930.238281
894,-285.967926,311.352997,985.336121,-282.293823,210.365585,984.120850,-241.617630,263.070465,927.305481
895,-283.211761,311.551331,984.124634,-279.614532,210.540009,982.958435,-241.185852,263.116394,924.415405
896,-280.579712,311.742340,982.828918,-277.053009,210.712296,981.720459,-240.880707,263.150543,921.578674
897,-278.075958,311.924957,981.459595,-274.610992,210.882309,980.418823,-240.694794,263.174713,918.805359
898,-275.703033,312.098480,980.027710,-272.289246,211.049820,979.065491,-240.620438,263.190796,916.104614
899,-273.461731,312.262543,978.545349,-270.087585,211.214432,977.672241,-240.650208,263.200592,913.483826
900,-271.351440,312.417206,977.024719,-268.005341,211.375595,976.250488,-240.776672,263.205383,910.949158
