Trial02
Date:,2017/07/11
Time:,16:54:38
Type:,
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,A,,,B,,,C
Field #,X,Y,Z,X,Y,Z,X,Y,Z
1868,-366.983978,308.320496,957.768555,-367.197083,206.990936,955.449219,-302.311279,256.794617,987.546204
1869,-367.189331,308.316406,957.447998,-367.386261,207.002701,955.122620,-302.666077,256.796356,987.551025
1870,-367.394592,308.312408,957.125854,-367.574951,207.013229,954.794495,-303.022491,256.798187,987.553955
1871,-367.599854,308.308533,956.801819,-367.763306,207.022598,954.464600,-303.380890,256.799988,987.555237
1872,-367.805206,308.304840,956.475525,-367.951447,207.030899,954.132507,-303.741608,256.801575,987.554932
1873,-368.010651,308.301270,956.146912,-368.139465,207.038208,953.798096,-304.104767,256.802734,987.553223
1874,-368.216217,308.297668,955.815674,-368.327423,207.044662,953.461182,-304.470459,256.803406,987.550049
1875,-368.421814,308.294037,955.481750,-368.515259,207.050461,953.121460,-304.838715,256.803467,987.545532
1876,-368.627441,308.290253,955.145081,-368.702881,207.055954,952.778687,-305.209595,256.802948,987.539612
1877,-368.832977,308.286285,954.805603,-368.890076,207.061554,952.432678,-305.583130,256.801788,987.532349
1878,-369.038330,308.281921,954.463440,-369.076813,207.067490,952.083435,-305.959259,256.800018,987.523743
1879,-369.243317,308.277069,954.118774,-369.262878,207.073853,951.731201,-306.337921,256.797638,987.513916
1880,-369.447662,308.271606,953.771851,-369.448212,207.080536,951.376160,-306.718781,256.794678,987.502930
1881,-369.650970,308.265656,953.422852,-369.632599,207.087402,951.018799,-307.101593,256.791290,987.490723
1882,-369.852844,308.259399,953.071838,-369.815826,207.094391,950.659485,-307.485901,256.787476,987.477173
1883,-370.052887,308.253052,952.719116,-369.997620,207.101456,950.298523,-307.871307,256.783264,987.462219
1884,-370.250702,308.246704,952.364929,-370.177673,207.108643,949.936401,-308.257202,256.778748,987.445618
1885,-370.445953,308.240509,952.009766,-370.355713,207.115982,949.573608,-308.642975,256.774048,987.427185
1886,-370.638397,308.234558,951.653992,-370.531525,207.123474,949.210693,-309.027924,256.769287,987.406616
1887,-370.827881,308.228912,951.298279,-370.704742,207.131195,948.848267,-309.411377,256.764740,987.383911
1888,-371.014282,308.223541,950.943298,-370.875092,207.139160,948.486877,-309.792786,256.760406,987.358948
1889,-371.197601,308.218292,950.589722,-371.042297,207.147415,948.126953,-310.171661,256.756317,987.331909
1890,-371.377869,308.213074,950.238159,-371.206207,207.155899,947.769043,-310.547699,256.752289,987.303101
1891,-371.554962,308.207764,949.889160,-371.366699,207.164520,947.413513,-310.920502,256.748169,987.272827
1892,-371.728851,308.202423,949.542847,-371.523743,207.173111,947.060669,-311.289795,256.743835,987.241333
1893,-371.899445,308.197144,949.199402,-371.677429,207.181488,946.710754,-311.655457,256.739227,987.209045
1894,-372.066711,308.191895,948.858948,-371.827789,207.189499,946.363831,-312.017395,256.734314,987.176147
1895,-372.230774,308.186554,948.521484,-371.974915,207.197021,946.019897,-312.375671,256.728973,987.142822
1896,-372.391754,308.180878,948.187256,-372.118927,207.203903,945.678711,-312.730377,256.723206,987.109192
1897,-372.549866,308.174744,947.856262,-372.260071,207.210037,945.340393,-313.081543,256.717163,987.075195
1898,-372.705322,308.168030,947.528381,-372.398529,207.215225,945.004883,-313.429169,256.710968,987.040710
1899,-372.858185,308.160767,947.203491,-372.534546,207.219376,944.672302,-313.773254,256.704865,987.005371
1900,-373.008606,308.152954,946.881470,-372.668182,207.222580,944.342407,-314.113861,256.698914,986.968933
1901,-373.156586,308.144745,946.561951,-372.799500,207.225021,944.015076,-314.450989,256.693085,986.931213
1902,-373.302185,308.136322,946.244751,-372.928375,207.226913,943.689941,-314.784821,256.687256,986.891968
1903,-373.445435,308.127991,945.929443,-373.054688,207.228439,943.366882,-315.115479,256.681396,986.851196
1904,-373.586334,308.119965,945.615784,-373.178406,207.229797,943.045776,-315.443085,256.675476,986.808777
1905,-373.724976,308.112457,945.303711,-373.299347,207.231216,942.726379,-315.767731,256.669647,986.764648
1906,-373.861511,308.105499,944.993164,-373.417450,207.232910,942.408569,-316.089508,256.664032,986.718872
1907,-373.996124,308.099152,944.684265,-373.532715,207.235031,942.092163,-316.408539,256.658630,986.671509
1908,-374.129028,308.093353,944.377075,-373.645203,207.237656,941.776917,-316.725006,256.653442,986.622620
1909,-374.260345,308.088043,944.071655,-373.755035,207.240768,941.462952,-317.039032,256.648407,986.572388
1910,-374.390076,308.083252,943.767883,-373.862457,207.244308,941.150269,-317.350616,256.643524,986.520996
1911,-374.518097,308.078857,943.465759,-373.967651,207.248077,940.839233,-317.659668,256.638794,986.468506
1912,-374.644257,308.074799,943.165405,-374.070862,207.251907,940.530212,-317.965912,256.634369,986.415222
1913,-374.768341,308.070740,942.867126,-374.172272,207.255585,940.223694,-318.269073,256.630341,986.361267
1914,-374.890198,308.066345,942.571289,-374.271973,207.258972,939.920105,-318.569061,256.626709,986.306824
1915,-375.009674,308.061127,942.278381,-374.369995,207.262024,939.619812,-318.865784,256.623444,986.252258
1916,-375.126587,308.054840,941.988892,-374.466248,207.264618,939.323120,-319.159149,256.620453,986.197571
1917,-375.240814,308.047394,941.703186,-374.560699,207.266602,939.030457,-319.448944,256.617645,986.142944
1918,-375.352264,308.038879,941.421570,-374.653381,207.267853,938.742126,-319.734863,256.614960,986.088379
1919,-375.460754,308.029572,941.144104,-374.744415,207.268356,938.458496,-320.016449,256.612396,986.033875
1920,-375.566193,308.019836,940.870911,-374.833832,207.268250,938.179749,-320.293427,256.609894,985.979431
1921,-375.668518,308.010040,940.601868,-374.921753,207.267639,937.905945,-320.565491,256.607361,985.925171
1922,-375.767700,308.000519,940.336853,-375.008148,207.266647,937.637024,-320.832581,256.604736,985.871277
1923,-375.863678,307.991577,940.075806,-375.092865,207.265366,937.373108,-321.094757,256.601746,985.817749
1924,-375.956543,307.983429,939.818542,-375.175690,207.263885,937.113953,-321.352112,256.598297,985.764709
1925,-376.046326,307.976257,939.564880,-375.256439,207.262344,936.859497,-321.604889,256.594269,985.712097
1926,-376.133179,307.970032,939.314697,-375.334839,207.260864,936.609558,-321.853271,256.589661,985.659851
1927,-376.217285,307.964905,939.068054,-375.410675,207.259552,936.363831,-322.097351,256.584503,985.607910
1928,-376.298828,307.960907,938.824768,-375.483826,207.258484,936.122070,-322.337250,256.578979,985.556091
1929,-376.377991,307.958344,938.584839,-375.554230,207.257751,935.883850,-322.573151,256.573273,985.504272
1930,-376.455048,307.957489,938.347961,-375.622040,207.257553,935.648865,-322.805176,256.567657,985.452332
1931,-376.530151,307.958618,938.113953,-375.687347,207.258011,935.416870,-323.033600,256.562286,985.400024
1932,-376.603363,307.961853,937.882813,-375.750214,207.259232,935.187683,-323.258606,256.557220,985.347229
1933,-376.674744,307.967010,937.654480,-375.810699,207.261169,934.961304,-323.480377,256.552490,985.293884
1934,-376.744354,307.973541,937.429321,-375.868805,207.263626,934.737793,-323.698975,256.548065,985.239990
1935,-376.812286,307.980713,937.207825,-375.924561,207.266235,934.517639,-323.914307,256.543854,985.185730
1936,-376.878601,307.987640,936.990662,-375.977997,207.268616,934.301208,-324.126160,256.539795,985.131287
1937,-376.943451,307.993439,936.778503,-376.029083,207.270630,934.088867,-324.334045,256.535919,985.076782
1938,-377.006927,307.997284,936.571899,-376.077759,207.272308,933.880737,-324.537506,256.532196,985.022461
1939,-377.069061,307.998779,936.371277,-376.124023,207.273788,933.676880,-324.735992,256.528717,984.968689
1940,-377.129608,307.997986,936.176575,-376.167938,207.275284,933.477173,-324.929169,256.525452,984.915527
1941,-377.188324,307.995361,935.987671,-376.209595,207.276947,933.281799,-325.116821,256.522339,984.863281
1942,-377.244843,307.991455,935.804321,-376.249146,207.278839,933.090759,-325.298828,256.519287,984.812012
1943,-377.298950,307.986847,935.626221,-376.286804,207.280777,932.904602,-325.475250,256.516083,984.761841
1944,-377.350433,307.982025,935.453186,-376.322876,207.282318,932.723877,-325.646240,256.512512,984.712769
1945,-377.399200,307.977386,935.284790,-376.357697,207.282944,932.549316,-325.811981,256.508240,984.664978
1946,-377.445221,307.973175,935.120728,-376.391602,207.282257,932.381165,-325.972626,256.503235,984.618469
1947,-377.488495,307.969604,934.960510,-376.424835,207.280151,932.219299,-326.128510,256.497406,984.573242
1948,-377.529114,307.966766,934.803772,-376.457672,207.276764,932.063354,-326.279846,256.490997,984.529236
1949,-377.567322,307.964691,934.650024,-376.490265,207.272308,931.912720,-326.426941,256.484253,984.486267
1950,-377.603424,307.963196,934.499084,-376.522888,207.267151,931.766602,-326.570160,256.477600,984.444153
1951,-377.637970,307.961914,934.351135,-376.555603,207.261673,931.624451,-326.709869,256.471558,984.402710
1952,-377.671478,307.960419,934.206299,-376.588501,207.256271,931.485413,-326.846497,256.466583,984.361755
1953,-377.704407,307.958374,934.064758,-376.621521,207.251266,931.348877,-326.980408,256.463104,984.321167
1954,-377.737000,307.955536,933.926575,-376.654541,207.246887,931.214478,-327.111969,256.461456,984.280823
1955,-377.769379,307.951721,933.791687,-376.687439,207.243164,931.081909,-327.241486,256.461700,984.240723
1956,-377.801514,307.946899,933.660034,-376.719971,207.239914,930.951050,-327.369110,256.463806,984.200684
1957,-377.833405,307.941132,933.531555,-376.752045,207.236908,930.822021,-327.494934,256.467560,984.160889
1958,-377.864960,307.934387,933.406189,-376.783539,207.233887,930.694946,-327.618896,256.472626,984.121277
1959,-377.896118,307.926849,933.283936,-376.814270,207.230667,930.570068,-327.740814,256.478638,984.081909
1960,-377.926788,307.918579,933.164856,-376.844086,207.227173,930.447632,-327.860352,256.485077,984.043030
1961,-377.956879,307.909760,933.049072,-376.872894,207.223419,930.328003,-327.977173,256.491455,984.004700
1962,-377.986267,307.900635,932.936646,-376.900574,207.219467,930.211487,-328.090790,256.497284,983.967163
1963,-378.014801,307.891479,932.827820,-376.927002,207.215424,930.098572,-328.200714,256.502106,983.930481
1964,-378.042328,307.882690,932.722595,-376.952209,207.211411,929.989685,-328.306458,256.505585,983.895020
1965,-378.068573,307.874634,932.621155,-376.976074,207.207565,929.885132,-328.407532,256.507507,983.860840
1966,-378.093262,307.867645,932.523376,-376.998566,207.204086,929.785278,-328.503510,256.507843,983.828186
1967,-378.116089,307.862061,932.429260,-377.019592,207.201065,929.690369,-328.594086,256.506592,983.797058
1968,-378.136810,307.858032,932.338684,-377.039063,207.198563,929.600647,-328.679108,256.503937,983.767578
1969,-378.155304,307.855530,932.251465,-377.056976,207.196518,929.516113,-328.758575,256.500000,983.739807
1970,-378.171509,307.854462,932.167480,-377.073395,207.194885,929.436829,-328.832672,256.495026,983.713684
1971,-378.185425,307.854523,932.086548,-377.088470,207.193527,929.362488,-328.901733,256.489197,983.689087
1972,-378.197113,307.855621,932.008423,-377.102356,207.192337,929.292725,-328.966278,256.482697,983.666016
1973,-378.206696,307.857666,931.932678,-377.115204,207.191208,929.227173,-329.026794,256.475708,983.644226
1974,-378.214417,307.860657,931.859070,-377.127197,207.190094,929.165283,-329.083862,256.468384,983.623535
1975,-378.220703,307.864441,931.787537,-377.138458,207.188965,929.106384,-329.138000,256.460907,983.603882
1976,-378.226135,307.868530,931.718262,-377.149170,207.187851,929.049988,-329.189697,256.453461,983.585144
1977,-378.231323,307.872498,931.651489,-377.159393,207.186783,928.995605,-329.239380,256.446228,983.567139
1978,-378.236725,307.875946,931.587280,-377.169281,207.185745,928.942688,-329.287445,256.439331,983.549744
1979,-378.242645,307.878571,931.525757,-377.178925,207.184723,928.891052,-329.334137,256.432892,983.532898
1980,-378.249329,307.880188,931.466858,-377.188416,207.183685,928.840393,-329.379669,256.427002,983.516602
1981,-378.256836,307.880676,931.410645,-377.197876,207.182602,928.790710,-329.424255,256.421692,983.500732
1982,-378.265228,307.880005,931.357056,-377.207428,207.181473,928.741882,-329.467926,256.416992,983.485291
1983,-378.274445,307.878204,931.306091,-377.217133,207.180283,928.694092,-329.510742,256.412933,983.470337
1984,-378.284424,307.875336,931.257813,-377.227020,207.179047,928.647461,-329.552612,256.409607,983.455750
1985,-378.295013,307.871552,931.212280,-377.237091,207.177841,928.602173,-329.593475,256.407013,983.441528
1986,-378.306030,307.867004,931.169495,-377.247345,207.176743,928.558472,-329.633148,256.405151,983.427795
1987,-378.317291,307.861969,931.129578,-377.257751,207.175842,928.516663,-329.671509,256.404083,983.414490
1988,-378.328674,307.856567,931.092590,-377.268219,207.175156,928.476868,-329.708313,256.403717,983.401794
1989,-378.339966,307.850922,931.058533,-377.278687,207.174652,928.439453,-329.743408,256.403961,983.389709
1990,-378.351074,307.845062,931.027527,-377.289063,207.174286,928.404480,-329.776550,256.404694,983.378357
1991,-378.361908,307.839142,930.999390,-377.299164,207.174011,928.372070,-329.807526,256.405792,983.367737
1992,-378.372314,307.833191,930.974121,-377.308929,207.173737,928.342224,-329.836090,256.407074,983.357910
1993,-378.382141,307.827362,930.951538,-377.318176,207.173386,928.315063,-329.862122,256.408386,983.348999
1994,-378.391174,307.821777,930.931458,-377.326874,207.172913,928.290466,-329.885498,256.409576,983.340881
1995,-378.399353,307.816559,930.913696,-377.334991,207.172272,928.268494,-329.906250,256.410522,983.333679
1996,-378.406677,307.811737,930.898010,-377.342590,207.171432,928.249023,-329.924561,256.411163,983.327332
1997,-378.413239,307.807343,930.884399,-377.349670,207.170441,928.231934,-329.940613,256.411469,983.321838
1998,-378.419220,307.803314,930.872559,-377.356232,207.169373,928.217163,-329.954590,256.411407,983.317017
1999,-378.424744,307.799591,930.862549,-377.362305,207.168350,928.204468,-329.966766,256.411102,983.312866
2000,-378.429962,307.796143,930.854065,-377.367920,207.167465,928.193665,-329.977295,256.410583,983.309265
2001,-378.434937,307.792908,930.847107,-377.373016,207.166779,928.184509,-329.986420,256.409882,983.306152
2002,-378.439697,307.789948,930.841309,-377.377533,207.166321,928.176880,-329.994324,256.409058,983.303467
2003,-378.444122,307.787323,930.836548,-377.381470,207.166046,928.170532,-330.001160,256.408142,983.301086
2004,-378.448242,307.785095,930.832458,-377.384888,207.165909,928.165344,-330.007111,256.407166,983.298950
2005,-378.452026,307.783325,930.828918,-377.387878,207.165848,928.161194,-330.012268,256.406128,983.296936
2006,-378.455536,307.781982,930.825928,-377.390533,207.165833,928.158020,-330.016693,256.405090,983.295105
2007,-378.458893,307.781189,930.823425,-377.392914,207.165863,928.155823,-330.020447,256.403992,983.293396
2008,-378.462189,307.780945,930.821655,-377.395081,207.165985,928.154480,-330.023499,256.402924,983.291748
2009,-378.465393,307.781433,930.820740,-377.397003,207.166260,928.154236,-330.025787,256.401917,983.290344
2010,-378.468597,307.782684,930.821045,-377.398712,207.166809,928.155151,-330.027161,256.401031,983.289246
2011,-378.471771,307.784821,930.822815,-377.400177,207.167664,928.157593,-330.027344,256.400299,983.288574
2012,-378.474823,307.787903,930.826416,-377.401398,207.168884,928.161865,-330.026001,256.399780,983.288513
2013,-378.477570,307.792053,930.832397,-377.402405,207.170425,928.168457,-330.022644,256.399506,983.289246
2014,-378.479736,307.797424,930.841309,-377.403046,207.172333,928.177979,-330.016724,256.399597,983.290955
2015,-378.480988,307.804169,930.853760,-377.403229,207.174561,928.190979,-330.007660,256.400024,983.293823
2016,-378.480957,307.812347,930.870422,-377.402679,207.177185,928.208069,-329.994690,256.400818,983.298218
2017,-378.479401,307.821991,930.892151,-377.401154,207.180222,928.229858,-329.977173,256.402008,983.304321
2018,-378.476135,307.833008,930.919739,-377.398407,207.183746,928.257202,-329.954315,256.403595,983.312439
2019,-378.470978,307.845123,930.953979,-377.394226,207.187759,928.290710,-329.925476,256.405609,983.322876
2020,-378.463776,307.858002,930.995544,-377.388489,207.192230,928.331116,-329.890015,256.408112,983.335693
2021,-378.454346,307.871216,931.045044,-377.381012,207.197006,928.379089,-329.847412,256.411102,983.351196
2022,-378.442627,307.884125,931.102905,-377.371643,207.201950,928.434998,-329.797241,256.414642,983.369324
2023,-378.428558,307.896179,931.169617,-377.360229,207.206894,928.499268,-329.739227,256.418793,983.390198
2024,-378.412262,307.906952,931.245544,-377.346741,207.211655,928.572205,-329.673126,256.423615,983.413818
2025,-378.393921,307.916107,931.331116,-377.331055,207.216110,928.654053,-329.598785,256.429108,983.440308
2026,-378.373718,307.923523,931.426514,-377.313141,207.220184,928.744934,-329.515991,256.435242,983.469727
2027,-378.351807,307.929260,931.531860,-377.292969,207.223831,928.844849,-329.424713,256.441925,983.502197
2028,-378.328186,307.933380,931.647034,-377.270477,207.227036,928.953857,-329.324860,256.449066,983.537720
2029,-378.302673,307.936279,931.771362,-377.245605,207.229843,929.071716,-329.216431,256.456451,983.576355
2030,-378.274994,307.938416,931.904175,-377.218353,207.232346,929.198242,-329.099518,256.463837,983.617920
2031,-378.244873,307.940460,932.044678,-377.188751,207.234711,929.333191,-328.974182,256.470947,983.662292
2032,-378.212250,307.942993,932.192139,-377.156860,207.237091,929.476257,-328.840668,256.477539,983.709351
2033,-378.177094,307.946350,932.346069,-377.122772,207.239670,929.627197,-328.699097,256.483337,983.758850
2034,-378.139526,307.950684,932.506104,-377.086517,207.242584,929.785706,-328.549622,256.488129,983.810669
2035,-378.099792,307.955872,932.672302,-377.048096,207.245880,929.951538,-328.392487,256.491760,983.864563
2036,-378.057983,307.961761,932.844727,-377.007446,207.249481,930.124512,-328.227844,256.494263,983.920532
2037,-378.014252,307.967987,933.023560,-376.964569,207.253220,930.304626,-328.055847,256.495758,983.978394
2038,-377.968628,307.974091,933.209106,-376.919495,207.256912,930.491882,-327.876678,256.496490,984.037964
2039,-377.921112,307.979614,933.401794,-376.872314,207.260376,930.686157,-327.690308,256.496857,984.099304
2040,-377.871735,307.984222,933.601807,-376.823212,207.263504,930.887634,-327.496796,256.497314,984.162231
2041,-377.820435,307.987732,933.809509,-376.772339,207.266266,931.096252,-327.296021,256.498169,984.226807
2042,-377.767090,307.990143,934.024963,-376.719940,207.268707,931.312134,-327.087921,256.499725,984.292786
2043,-377.711487,307.991638,934.248047,-376.666138,207.270859,931.535339,-326.872345,256.502075,984.360229
2044,-377.653168,307.992554,934.478577,-376.611023,207.272720,931.766052,-326.649139,256.505219,984.429016
2045,-377.591705,307.993378,934.716309,-376.554626,207.274185,932.004456,-326.418213,256.508881,984.499146
2046,-377.526764,307.994354,934.960999,-376.496765,207.275162,932.250671,-326.179565,256.512848,984.570557
2047,-377.458038,307.995575,935.212769,-376.437256,207.275574,932.504700,-325.933136,256.516846,984.643311
2048,-377.385498,307.996948,935.471619,-376.375885,207.275497,932.766418,-325.679077,256.520782,984.717224
2049,-377.309204,307.998169,935.737915,-376.312317,207.275131,933.035400,-325.417419,256.524658,984.792114
2050,-377.229340,307.998779,936.011780,-376.246277,207.274750,933.311279,-325.148285,256.528564,984.867859
2051,-377.146210,307.998291,936.293396,-376.177521,207.274414,933.593750,-324.871796,256.532593,984.944275
2052,-377.060150,307.996277,936.582825,-376.105865,207.274017,933.882813,-324.588226,256.536835,985.021118
2053,-376.971466,307.992645,936.880066,-376.031189,207.273346,934.178345,-324.297913,256.541290,985.098145
2054,-376.880432,307.987671,937.184570,-375.953430,207.272186,934.480469,-324.001434,256.545898,985.175232
2055,-376.787109,307.982025,937.495544,-375.872559,207.270447,934.788879,-323.699371,256.550629,985.252075
2056,-376.691498,307.976501,937.812195,-375.788544,207.268280,935.103149,-323.392365,256.555511,985.328430
2057,-376.593567,307.971802,938.133423,-375.701355,207.265961,935.422424,-323.080811,256.560516,985.404297
2058,-376.493256,307.968414,938.458496,-375.610962,207.263824,935.746094,-322.765167,256.565674,985.479492
2059,-376.390533,307.966431,938.786804,-375.517365,207.261993,936.073303,-322.445801,256.570953,985.554138
2060,-376.285309,307.965881,939.117859,-375.420593,207.260452,936.403564,-322.123108,256.576202,985.628052
2061,-376.177582,307.966736,939.450928,-375.320862,207.259109,936.736511,-321.797577,256.581329,985.701355
2062,-376.067322,307.968964,939.785522,-375.218475,207.257874,937.071594,-321.469604,256.586212,985.773865
2063,-375.954529,307.972473,940.121216,-375.113861,207.256577,937.408508,-321.139557,256.590790,985.845642
2064,-375.839203,307.977051,940.457581,-375.007385,207.255096,937.747009,-320.807678,256.595154,985.916565
2065,-375.721375,307.982391,940.794434,-374.899445,207.253326,938.086914,-320.474182,256.599365,985.986633
2066,-375.601013,307.988220,941.131653,-374.790314,207.251144,938.428101,-320.139313,256.603516,986.055847
2067,-375.478119,307.994141,941.469055,-374.680206,207.248459,938.770447,-319.803314,256.607574,986.124207
2068,-375.352631,307.999908,941.806519,-374.569092,207.245270,939.113708,-319.466431,256.611603,986.191711
2069,-375.224548,308.005188,942.144043,-374.456909,207.241653,939.457520,-319.128815,256.615570,986.258362
2070,-375.093903,308.009888,942.481506,-374.343689,207.237701,939.801697,-318.790588,256.619537,986.324036
2071,-374.960754,308.014069,942.818726,-374.229431,207.233490,940.146057,-318.451752,256.623596,986.388611
2072,-374.825165,308.018036,943.155579,-374.114136,207.228928,940.490540,-318.112244,256.627777,986.451782
2073,-374.687317,308.021942,943.491882,-373.997803,207.223923,940.835083,-317.771973,256.632141,986.513367
2074,-374.547394,308.025970,943.827759,-373.880249,207.218521,941.179688,-317.430939,256.636597,986.573120
2075,-374.405579,308.030060,944.163391,-373.761200,207.212860,941.523926,-317.089111,256.641022,986.630859
2076,-374.262085,308.034180,944.498779,-373.640381,207.207153,941.867676,-316.746490,256.645416,986.686462
2077,-374.116943,308.038330,944.833984,-373.517578,207.201538,942.210632,-316.402893,256.649902,986.739746
2078,-373.970184,308.042664,945.168762,-373.392609,207.196075,942.552734,-316.058197,256.654633,986.790527
2079,-373.821808,308.047363,945.502808,-373.265442,207.190735,942.894043,-315.712341,256.659698,986.838867
2080,-373.671814,308.052521,945.835876,-373.136139,207.185410,943.234558,-315.365448,256.665070,986.884705
2081,-373.520325,308.058075,946.167664,-373.004974,207.179962,943.574158,-315.017853,256.670654,986.928284
2082,-373.367584,308.063904,946.498047,-372.872253,207.174194,943.912720,-314.669861,256.676392,986.969482
2083,-373.213806,308.069824,946.826843,-372.738312,207.167984,944.250122,-314.321960,256.682129,987.008545
2084,-373.059235,308.075714,947.153748,-372.603485,207.161209,944.585999,-313.974548,256.687958,987.045471
2085,-372.904022,308.081451,947.478638,-372.468048,207.153809,944.920105,-313.628143,256.693787,987.080444
2086,-372.748413,308.087036,947.801208,-372.332092,207.145782,945.251953,-313.283264,256.699585,987.113770
2087,-372.592590,308.092468,948.121216,-372.195709,207.137253,945.581116,-312.940552,256.705139,987.145630
2088,-372.436646,308.097778,948.438416,-372.058929,207.128403,945.907104,-312.600555,256.710236,987.176331
2089,-372.280579,308.103210,948.752502,-371.921783,207.119385,946.229675,-312.263672,256.714783,987.205994
2090,-372.124451,308.108917,949.063293,-371.784363,207.110321,946.548889,-311.930054,256.718750,987.234741
2091,-371.968292,308.114990,949.370728,-371.646729,207.101303,946.864624,-311.599731,256.722260,987.262573
2092,-371.812195,308.121368,949.674927,-371.508911,207.092590,947.177063,-311.272644,256.725464,987.289307
2093,-371.656281,308.127869,949.976074,-371.370850,207.084427,947.486023,-310.948730,256.728516,987.314880
2094,-371.500732,308.134216,950.274414,-371.232483,207.077148,947.791626,-310.627838,256.731506,987.339172
2095,-371.345581,308.140320,950.570190,-371.093597,207.070908,948.093872,-310.309814,256.734558,987.362061
2096,-371.190796,308.146118,950.863464,-370.954132,207.065750,948.392822,-309.994385,256.737762,987.383240
2097,-371.036285,308.151703,951.154358,-370.814056,207.061462,948.688721,-309.681213,256.741241,987.402649
2098,-370.881866,308.157196,951.442810,-370.673401,207.057785,948.981934,-309.369995,256.745117,987.420166
2099,-370.727386,308.162659,951.728882,-370.532349,207.054321,949.272949,-309.060364,256.749359,987.435791
2100,-370.572632,308.168121,952.012573,-370.391022,207.050659,949.562012,-308.752136,256.753937,987.449585
2101,-370.417389,308.173553,952.294006,-370.249481,207.046463,949.849548,-308.445221,256.758667,987.461914
2102,-370.261597,308.178986,952.573364,-370.107788,207.041473,950.135681,-308.139618,256.763367,987.472961
2103,-370.105164,308.184418,952.850586,-369.965973,207.035568,950.420532,-307.835388,256.767883,987.483032
2104,-369.948029,308.189789,953.125793,-369.823944,207.028671,950.704102,-307.532562,256.772156,987.492310
2105,-369.790222,308.194977,953.399109,-369.681763,207.020859,950.986267,-307.231110,256.776154,987.500977
2106,-369.631836,308.199799,953.670593,-369.539307,207.012222,951.267090,-306.931000,256.779877,987.509094
2107,-369.472839,308.204041,953.940491,-369.396576,207.003021,951.546387,-306.632202,256.783264,987.516785
2108,-369.313324,308.207672,954.208862,-369.253540,206.993622,951.823853,-306.334747,256.786255,987.523987
2109,-369.153320,308.210663,954.475708,-369.110016,206.984406,952.099365,-306.038696,256.788696,987.530701
2110,-368.992920,308.213165,954.740967,-368.965912,206.975754,952.372559,-305.743988,256.790527,987.536804
2111,-368.832123,308.215363,955.004517,-368.821075,206.967865,952.643372,-305.450745,256.791779,987.542175
2112,-368.670959,308.217529,955.266235,-368.675446,206.960815,952.911743,-305.158844,256.792419,987.546753
2113,-368.509521,308.219788,955.526245,-368.529114,206.954529,953.177673,-304.868286,256.792511,987.550476
2114,-368.347778,308.222290,955.784607,-368.382141,206.948807,953.441467,-304.578888,256.792114,987.553223
2115,-368.185791,308.225159,956.041382,-368.234711,206.943436,953.703308,-304.290680,256.791260,987.554993
2116,-368.023529,308.228577,956.296753,-368.087036,206.938156,953.963623,-304.003601,256.790009,987.555847
2117,-367.860931,308.232635,956.550659,-367.939209,206.932770,954.222656,-303.717773,256.788452,987.555786
2118,-367.697937,308.237488,956.803040,-367.791290,206.927063,954.480713,-303.433228,256.786713,987.554932
2119,-367.534485,308.243225,957.054077,-367.643219,206.920883,954.737915,-303.150055,256.784943,987.553345
2120,-367.370544,308.249817,957.303650,-367.494873,206.914063,954.994385,-302.868134,256.783264,987.550903
2121,-367.206085,308.257172,957.552063,-367.346100,206.906464,955.250305,-302.587219,256.781830,987.547424
2122,-367.041077,308.265045,957.799438,-367.196808,206.898071,955.505737,-302.307129,256.780670,987.542847
2123,-366.875488,308.273132,958.045959,-367.046844,206.889069,955.760620,-302.027527,256.779785,987.536865
2124,-366.709320,308.281128,958.291992,-366.896149,206.879730,956.014954,-301.748260,256.779083,987.529358
2125,-366.542542,308.288635,958.537842,-366.744629,206.870331,956.268799,-301.469055,256.778473,987.520325
2126,-366.375153,308.295197,958.783997,-366.592285,206.861023,956.522217,-301.189728,256.777832,987.509644
2127,-366.207214,308.300446,959.030945,-366.438995,206.851837,956.775391,-300.910004,256.777069,987.497314
2128,-366.038727,308.303955,959.279358,-366.284576,206.842758,957.028381,-300.629700,256.776245,987.483459
2129,-365.869751,308.305420,959.529907,-366.128845,206.833694,957.281372,-300.348602,256.775330,987.468140
2130,-365.700348,308.304688,959.783203,-365.971619,206.824524,957.534729,-300.066589,256.774384,987.451477
2131,-365.530548,308.301575,960.039917,-365.812744,206.815125,957.788696,-299.783600,256.773407,987.433655
2132,-365.360321,308.296234,960.300415,-365.652039,206.805283,958.043823,-299.499542,256.772522,987.414917
2133,-365.189545,308.288849,960.565002,-365.489471,206.794785,958.300415,-299.214233,256.771729,987.395142
2134,-365.018005,308.279846,960.833740,-365.324890,206.783310,958.559143,-298.927277,256.771149,987.374329
2135,-364.845306,308.269684,961.106506,-365.158142,206.770508,958.820557,-298.638306,256.770721,987.352356
2136,-364.671021,308.258850,961.382813,-364.989014,206.756088,959.085144,-298.346802,256.770477,987.328857
2137,-364.494537,308.247833,961.662170,-364.817200,206.739883,959.353149,-298.052490,256.770355,987.303772
2138,-364.315369,308.236969,961.943848,-364.642456,206.721893,959.624634,-297.755096,256.770264,987.276855
2139,-364.132996,308.226593,962.227234,-364.464447,206.702225,959.899292,-297.454468,256.770081,987.248047
