Trial10
Date:,2017/07/11
Time:,17:13:37
Type:,
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,A,,,B,,,C
Field #,X,Y,Z,X,Y,Z,X,Y,Z
781,-388.888916,308.775757,929.646301,-380.447937,207.670334,925.595215,-339.893890,259.698151,983.557068
782,-388.894897,308.774811,929.648499,-380.451263,207.671036,925.595642,-339.896942,259.695465,983.557251
783,-388.903229,308.774597,929.651428,-380.455566,207.672272,925.596436,-339.900238,259.692688,983.557556
784,-388.914795,308.775116,929.655151,-380.460968,207.674026,925.597473,-339.903778,259.689941,983.557922
785,-388.930481,308.776489,929.659790,-380.467529,207.676300,925.598816,-339.907562,259.687378,983.558472
786,-388.951202,308.778839,929.665527,-380.475281,207.679062,925.600342,-339.911652,259.685120,983.559082
787,-388.977875,308.782196,929.672424,-380.484222,207.682236,925.602112,-339.916016,259.683197,983.559814
788,-389.011505,308.786560,929.680542,-380.494293,207.685730,925.604065,-339.920746,259.681732,983.560608
789,-389.052979,308.791748,929.689880,-380.505371,207.689377,925.606262,-339.925873,259.680725,983.561340
790,-389.103027,308.797516,929.700256,-380.517273,207.693008,925.608582,-339.931335,259.680145,983.562012
791,-389.162170,308.803619,929.711548,-380.529694,207.696411,925.610962,-339.937103,259.679932,983.562500
792,-389.230286,308.809692,929.723511,-380.542328,207.699448,925.613281,-339.943024,259.679962,983.562866
793,-389.306793,308.815338,929.735779,-380.554779,207.702011,925.615479,-339.948883,259.680084,983.562927
794,-389.390320,308.820129,929.747925,-380.566711,207.704086,925.617310,-339.954529,259.680267,983.562683
795,-389.478455,308.823761,929.759216,-380.577820,207.705826,925.618652,-339.959808,259.680481,983.562073
796,-389.567902,308.825928,929.768860,-380.587982,207.707474,925.619385,-339.964600,259.680847,983.561096
797,-389.654785,308.826447,929.776062,-380.597229,207.709427,925.619263,-339.968842,259.681458,983.559631
798,-389.735657,308.825470,929.780151,-380.605804,207.712173,925.618225,-339.972595,259.682495,983.557800
799,-389.808014,308.823303,929.780640,-380.614075,207.716339,925.616211,-339.976013,259.684235,983.555542
800,-389.870453,308.820313,929.777100,-380.622467,207.722595,925.613098,-339.979218,259.687012,983.552734
801,-389.922180,308.817230,929.769592,-380.631317,207.731613,925.608887,-339.982330,259.691284,983.549500
802,-389.963013,308.814880,929.758362,-380.640808,207.743958,925.603699,-339.985321,259.697357,983.545837
803,-389.993011,308.814484,929.743958,-380.650909,207.760040,925.597595,-339.988068,259.705566,983.542053
804,-390.012451,308.817261,929.727417,-380.661407,207.780136,925.590881,-339.990234,259.716125,983.538208
805,-390.021515,308.824219,929.709534,-380.671875,207.804260,925.583740,-339.991547,259.729279,983.534546
806,-390.020386,308.835938,929.691162,-380.681824,207.832153,925.576477,-339.991669,259.745087,983.531311
807,-390.009125,308.852448,929.672913,-380.690735,207.863190,925.569580,-339.990448,259.763489,983.528442
808,-389.987976,308.872986,929.655273,-380.698029,207.896225,925.563354,-339.987885,259.784149,983.526123
809,-389.957214,308.896149,929.638611,-380.703125,207.929581,925.558044,-339.984406,259.806274,983.524170
810,-389.917419,308.919739,929.623108,-380.705475,207.960922,925.554016,-339.980591,259.828674,983.522522
811,-389.869324,308.941040,929.609131,-380.704437,207.987427,925.551331,-339.977173,259.849670,983.520996
812,-389.813873,308.957031,929.596863,-380.699219,208.005936,925.549988,-339.974854,259.867432,983.519348
813,-389.752563,308.964722,929.586487,-380.688843,208.013321,925.549988,-339.974274,259.880157,983.517517
814,-389.687500,308.961365,929.578125,-380.672211,208.006836,925.551208,-339.975800,259.886383,983.515381
815,-389.621979,308.944641,929.571838,-380.647919,207.984360,925.553650,-339.979614,259.885254,983.512817
816,-389.560547,308.912323,929.567139,-380.614594,207.944672,925.557251,-339.985504,259.876587,983.509949
817,-389.508453,308.862396,929.563171,-380.570770,207.887344,925.562195,-339.992981,259.860809,983.506836
818,-389.470245,308.793518,929.559082,-380.515167,207.812622,925.568359,-340.001404,259.838745,983.503601
819,-389.448914,308.705139,929.554138,-380.446869,207.721436,925.575806,-340.010010,259.811371,983.500427
820,-389.445862,308.597900,929.547974,-380.365601,207.615280,925.584473,-340.018158,259.779816,983.497437
821,-389.461121,308.473480,929.540466,-380.271881,207.496338,925.594055,-340.025360,259.745209,983.494751
822,-389.493530,308.334534,929.531738,-380.167145,207.367371,925.604309,-340.031311,259.708771,983.492493
823,-389.541046,308.184631,929.522095,-380.053619,207.231720,925.614746,-340.035919,259.671692,983.490662
824,-389.600830,308.027832,929.512085,-379.934204,207.093094,925.624878,-340.039154,259.634979,983.489380
825,-389.669739,307.868530,929.502136,-379.812042,206.955307,925.634033,-340.041168,259.599609,983.488586
826,-389.744537,307.710907,929.492798,-379.690155,206.822021,925.641602,-340.042206,259.566406,983.488342
827,-389.822418,307.558777,929.484131,-379.571167,206.696350,925.647034,-340.042694,259.536163,983.488525
828,-389.901062,307.415161,929.476135,-379.456940,206.580505,925.650269,-340.043030,259.509583,983.488953
829,-389.978973,307.282074,929.468567,-379.348480,206.475647,925.651245,-340.043610,259.487091,983.489441
830,-390.055420,307.160400,929.461243,-379.246002,206.381744,925.650085,-340.044678,259.468689,983.489929
831,-390.130463,307.049530,929.453918,-379.148926,206.297623,925.647278,-340.046326,259.453918,983.490417
832,-390.204834,306.947693,929.446411,-379.055939,206.221100,925.643127,-340.048615,259.441956,983.490845
833,-390.279816,306.852081,929.438538,-378.965302,206.149216,925.638306,-340.051575,259.431671,983.491333
834,-390.357117,306.759308,929.430298,-378.875031,206.078644,925.633423,-340.055054,259.421997,983.491821
835,-390.438477,306.665588,929.421631,-378.782959,206.005875,925.629211,-340.058807,259.411682,983.492432
836,-390.525574,306.567108,929.412781,-378.687042,205.927460,925.626587,-340.062347,259.399475,983.493286
837,-390.619873,306.459991,929.404236,-378.585175,205.840134,925.626526,-340.064850,259.384033,983.494568
838,-390.722443,306.340424,929.396912,-378.475403,205.740814,925.630066,-340.065216,259.363861,983.496460
839,-390.833984,306.204681,929.392151,-378.355835,205.626541,925.638489,-340.062012,259.337402,983.499390
840,-390.954926,306.049133,929.391663,-378.224426,205.494507,925.653259,-340.053345,259.302979,983.503784
841,-391.085510,305.870209,929.397766,-378.079102,205.341980,925.675903,-340.037109,259.258972,983.510254
842,-391.225830,305.664673,929.412964,-377.917633,205.166458,925.708313,-340.010895,259.203735,983.519592
843,-391.376038,305.429565,929.440125,-377.737762,204.965790,925.752441,-339.972137,259.136200,983.532471
844,-391.536041,305.162659,929.482178,-377.537445,204.738342,925.810547,-339.918335,259.055847,983.549683
845,-391.705688,304.862610,929.541870,-377.314880,204.483246,925.884888,-339.847107,258.962891,983.572021
846,-391.884430,304.529236,929.621948,-377.068939,204.200638,925.977661,-339.756287,258.858063,983.600098
847,-392.071289,304.163727,929.724487,-376.799225,203.891785,926.091125,-339.644135,258.742798,983.634705
848,-392.264832,303.768524,929.851318,-376.506165,203.559128,926.227112,-339.509460,258.619049,983.676331
849,-392.463287,303.346832,930.003357,-376.190887,203.205933,926.387207,-339.351593,258.489258,983.725525
850,-392.664551,302.902435,930.181152,-375.854980,202.835907,926.572327,-339.170380,258.355927,983.782715
851,-392.866547,302.439178,930.384888,-375.500275,202.452820,926.782837,-338.966248,258.221313,983.848083
852,-393.067322,301.960754,930.614014,-375.128723,202.060211,927.018555,-338.739929,258.087402,983.921875
853,-393.265198,301.470642,930.867798,-374.742096,201.661194,927.278687,-338.492645,257.955811,984.004089
854,-393.458801,300.972076,931.144775,-374.342255,201.258514,927.561768,-338.225861,257.828003,984.094360
855,-393.647125,300.468018,931.443481,-373.930908,200.854507,927.865845,-337.941284,257.705383,984.192261
856,-393.829193,299.961060,931.761902,-373.509766,200.451233,928.188660,-337.640900,257.589447,984.296936
857,-394.004333,299.453644,932.098267,-373.080383,200.050491,928.527832,-337.326782,257.481873,984.407532
858,-394.171814,298.947845,932.450500,-372.644196,199.653885,928.881287,-337.001068,257.384308,984.523071
859,-394.330994,298.445648,932.816833,-372.202423,199.262894,929.247009,-336.665710,257.298157,984.642639
860,-394.481262,297.948700,933.195740,-371.756287,198.878876,929.623718,-336.322449,257.224274,984.765625
861,-394.621948,297.458618,933.585938,-371.306854,198.502975,930.010315,-335.972473,257.163116,984.891541
862,-394.752350,296.976654,933.986511,-370.855103,198.136200,930.406494,-335.616547,257.114716,985.019592
863,-394.871765,296.503967,934.396729,-370.402039,197.779373,930.811951,-335.255005,257.078766,985.148926
864,-394.979767,296.041260,934.816162,-369.948578,197.433136,931.226929,-334.887756,257.054718,985.278259
865,-395.076080,295.588776,935.244446,-369.495544,197.097733,931.651428,-334.514252,257.041748,985.406128
866,-395.160583,295.146301,935.681213,-369.043518,196.773071,932.085510,-334.133270,257.038727,985.531555
867,-395.233521,294.713043,936.126099,-368.592834,196.458572,932.529053,-333.743134,257.044373,985.654175
868,-395.295288,294.287842,936.578552,-368.143341,196.153320,932.981873,-333.342133,257.057373,985.774536
869,-395.346466,293.868988,937.038025,-367.694305,195.855972,933.443420,-332.929169,257.076630,985.893311
870,-395.387787,293.454681,937.503845,-367.244446,195.564957,933.913330,-332.503784,257.101257,986.011230
871,-395.420227,293.042755,937.975342,-366.792114,195.278580,934.390930,-332.066254,257.130768,986.128662
872,-395.444824,292.630798,938.451843,-366.335449,194.995178,934.875610,-331.617401,257.164917,986.245789
873,-395.462799,292.216370,938.932800,-365.872467,194.713196,935.366760,-331.158447,257.203430,986.362671
874,-395.475464,291.796814,939.417542,-365.401031,194.431137,935.863403,-330.690765,257.245972,986.479187
875,-395.484344,291.369629,939.905579,-364.919037,194.147461,936.364624,-330.215607,257.291840,986.595154
876,-395.491089,290.932312,940.396240,-364.424377,193.860657,936.869324,-329.734344,257.340302,986.710388
877,-395.497467,290.482513,940.889099,-363.915070,193.569305,937.376587,-329.248260,257.390472,986.824585
878,-395.505402,290.018158,941.383606,-363.389374,193.272156,937.885437,-328.758698,257.441559,986.937256
879,-395.516815,289.537445,941.879150,-362.845642,192.968262,938.394897,-328.266998,257.493011,987.048035
880,-395.533478,289.038940,942.375427,-362.282288,192.656937,938.904114,-327.774414,257.544586,987.156372
881,-395.556885,288.521545,942.871826,-361.697937,192.337799,939.412354,-327.282257,257.596161,987.261902
882,-395.588135,287.984406,943.368103,-361.091461,192.010803,939.919067,-326.791565,257.647919,987.364380
883,-395.627838,287.426819,943.863892,-360.462219,191.676270,940.423828,-326.303162,257.700256,987.463684
884,-395.676147,286.848358,944.358887,-359.810089,191.334946,940.926514,-325.817535,257.753815,987.559692
885,-395.732910,286.248657,944.852905,-359.135284,190.987930,941.427002,-325.335052,257.809357,987.652527
886,-395.797607,285.627441,945.345581,-358.438477,190.636673,941.925415,-324.855713,257.867859,987.742126
887,-395.869446,284.984497,945.836609,-357.720581,190.282944,942.422058,-324.379333,257.930298,987.828857
888,-395.947388,284.319702,946.325500,-356.982910,189.928818,942.917480,-323.905518,257.997681,987.912842
889,-396.029846,283.633270,946.811829,-356.227020,189.576538,943.412109,-323.433655,258.071014,987.994141
890,-396.114594,282.926178,947.295776,-355.454803,189.228378,943.906555,-322.963226,258.151245,988.072937
891,-396.199005,282.200562,947.778259,-354.668488,188.886475,944.401428,-322.493500,258.239349,988.149292
892,-396.279999,281.459503,948.260559,-353.870453,188.552948,944.897156,-322.023834,258.336426,988.223022
893,-396.354584,280.706696,948.744446,-353.063019,188.229706,945.394348,-321.553467,258.443451,988.294128
894,-396.419830,279.946228,949.231201,-352.248413,187.918503,945.893188,-321.081787,258.561310,988.362488
895,-396.473053,279.182190,949.721741,-351.428741,187.620834,946.393616,-320.608185,258.690857,988.427856
896,-396.511749,278.418823,950.216370,-350.605896,187.337952,946.895142,-320.132080,258.832703,988.490051
897,-396.533508,277.660370,950.714844,-349.781677,187.070831,947.396973,-319.653046,258.987305,988.548889
898,-396.536133,276.910919,951.216492,-348.957336,186.820145,947.898071,-319.170746,259.154968,988.604126
899,-396.517578,276.174438,951.720215,-348.133331,186.586197,948.397522,-318.684937,259.335785,988.655640
900,-396.476257,275.454437,952.224915,-347.309113,186.369125,948.894897,-318.195648,259.529846,988.703491
901,-396.411377,274.753571,952.729614,-346.483276,186.168945,949.390381,-317.703003,259.737091,988.747620
902,-396.322845,274.073364,953.233826,-345.653839,185.985626,949.884644,-317.207275,259.957520,988.788086
903,-396.211243,273.414490,953.737488,-344.818726,185.819122,950.378662,-316.708679,260.191071,988.824829
904,-396.077759,272.776886,954.240906,-343.976105,185.669449,950.873535,-316.207581,260.437775,988.857788
905,-395.923767,272.160004,954.744751,-343.124603,185.536743,951.370239,-315.704193,260.697723,988.886902
906,-395.750977,271.563019,955.250183,-342.263489,185.421204,951.869751,-315.198761,260.971100,988.911865
907,-395.561157,270.985016,955.758301,-341.392670,185.323090,952.372864,-314.691467,261.258179,988.932434
908,-395.356079,270.424927,956.270569,-340.512512,185.242767,952.880432,-314.182434,261.559113,988.948486
909,-395.137299,269.881897,956.788452,-339.623810,185.180573,953.393127,-313.671600,261.874084,988.959778
910,-394.906189,269.355377,957.313354,-338.727600,185.136871,953.911377,-313.158875,262.203278,988.966187
911,-394.663788,268.845428,957.846436,-337.825165,185.112091,954.435852,-312.644104,262.546936,988.967651
912,-394.410797,268.352692,958.388733,-336.917908,185.106674,954.966919,-312.127045,262.905457,988.964172
913,-394.147491,267.878448,958.941101,-336.007324,185.121140,955.505188,-311.607269,263.279358,988.955505
914,-393.873779,267.424561,959.504272,-335.094849,185.155991,956.051392,-311.084167,263.669403,988.941345
915,-393.589233,266.993286,960.078613,-334.181946,185.211777,956.606201,-310.556824,264.076447,988.921143
916,-393.293304,266.587128,960.664612,-333.269989,185.288986,957.170654,-310.024231,264.501404,988.894104
917,-392.985168,266.208893,961.262573,-332.360229,185.388092,957.745667,-309.485321,264.945099,988.859436
918,-392.663940,265.861298,961.872681,-331.453918,185.509323,958.332458,-308.939117,265.408295,988.816467
919,-392.328735,265.546997,962.495117,-330.552155,185.652771,958.932373,-308.384766,265.891449,988.764587
920,-391.978607,265.268402,963.130066,-329.656006,185.818176,959.546936,-307.821625,266.394806,988.703430
921,-391.612854,265.027649,963.777466,-328.766479,186.005127,960.177673,-307.249115,266.918213,988.632629
922,-391.230896,264.826263,964.437500,-327.884338,186.213089,960.825806,-306.666901,267.461273,988.551819
923,-390.832520,264.665283,965.110352,-327.010254,186.441605,961.492126,-306.074738,268.023193,988.460754
924,-390.417755,264.545044,965.796204,-326.144653,186.690323,962.176697,-305.472717,268.602753,988.358948
925,-389.986847,264.465424,966.495056,-325.287750,186.958939,962.879150,-304.861053,269.198395,988.246155
926,-389.540314,264.425873,967.206726,-324.439575,187.247223,963.598328,-304.240356,269.808105,988.121887
927,-389.078613,264.425415,967.930664,-323.600006,187.555099,964.332642,-303.611298,270.429688,987.985840
928,-388.602295,264.462952,968.665894,-322.768890,187.882675,965.079956,-302.974640,271.060913,987.837341
929,-388.111786,264.537323,969.411011,-321.945984,188.230194,965.837769,-302.331238,271.699860,987.675537
930,-387.607422,264.647247,970.164429,-321.130890,188.597824,966.603516,-301.681763,272.344879,987.499695
931,-387.089417,264.791565,970.924255,-320.323029,188.985809,967.374268,-301.027039,272.994934,987.308838
932,-386.558044,264.969116,971.688599,-319.521576,189.394318,968.147034,-300.367676,273.649536,987.101990
933,-386.013458,265.179016,972.455383,-318.725739,189.823395,968.918945,-299.704193,274.308685,986.878113
934,-385.455841,265.420502,973.222778,-317.934753,190.272888,969.687500,-299.037079,274.972504,986.636292
935,-384.885498,265.693054,973.988770,-317.148010,190.742508,970.450500,-298.366760,275.641205,986.375732
936,-384.302795,265.996124,974.751648,-316.364899,191.231842,971.206238,-297.693787,276.315002,986.095825
937,-383.708130,266.329163,975.509766,-315.584991,191.740540,971.953247,-297.018677,276.994019,985.796082
938,-383.101746,266.691711,976.261658,-314.807739,192.268204,972.690186,-296.341858,277.678223,985.476196
939,-382.483704,267.083282,977.006042,-314.032654,192.814423,973.416199,-295.663605,278.367401,985.135803
940,-381.854004,267.503418,977.741638,-313.259369,193.378677,974.130432,-294.983978,279.061157,984.774841
941,-381.212524,267.951660,978.467285,-312.487396,193.960373,974.832397,-294.302948,279.758911,984.393372
942,-380.559174,268.427612,979.182007,-311.716461,194.558823,975.521545,-293.620453,280.460022,983.991516
943,-379.893768,268.930817,979.884827,-310.946320,195.173264,976.197632,-292.936249,281.163635,983.569580
944,-379.216187,269.460907,980.575012,-310.176880,195.802902,976.860596,-292.250214,281.868927,983.127991
945,-378.526367,270.017578,981.251648,-309.408142,196.446930,977.510315,-291.562042,282.574951,982.667114
946,-377.824341,270.600555,981.914001,-308.640289,197.104462,978.146912,-290.871552,283.280792,982.187317
947,-377.110077,271.209625,982.561340,-307.873566,197.774536,978.770386,-290.178497,283.985474,981.689026
948,-376.383698,271.844666,983.192932,-307.108276,198.456177,979.380737,-289.482697,284.688049,981.172607
949,-375.645294,272.505341,983.808228,-306.344818,199.148468,979.978088,-288.783936,285.387543,980.638428
950,-374.894958,273.191406,984.406738,-305.583618,199.850479,980.562317,-288.082001,286.083069,980.086914
951,-374.132751,273.902527,984.987854,-304.825134,200.561295,981.133484,-287.376678,286.773621,979.518494
952,-373.358612,274.638458,985.551208,-304.069794,201.280182,981.691406,-286.667725,287.458221,978.933594
953,-372.572327,275.398865,986.096252,-303.318054,202.006607,982.236023,-285.954803,288.135925,978.332520
954,-371.773590,276.183594,986.622559,-302.570404,202.740158,982.767029,-285.237671,288.805786,977.715515
955,-370.962158,276.992523,987.129517,-301.827332,203.480515,983.284485,-284.515991,289.466888,977.082642
956,-370.137695,277.825592,987.616455,-301.089447,204.227402,983.788086,-283.789581,290.118256,976.433899
957,-369.299957,278.682739,988.082642,-300.357300,204.980606,984.277710,-283.058289,290.759033,975.768982
958,-368.448700,279.563843,988.527161,-299.631470,205.739868,984.753235,-282.322174,291.388336,975.087402
959,-367.583649,280.468689,988.948853,-298.912445,206.504807,985.214172,-281.581482,292.005341,974.388733
960,-366.704651,281.396759,989.346802,-298.200592,207.274765,985.660095,-280.836487,292.609161,973.672302
961,-365.811310,282.347382,989.720032,-297.496216,208.048737,986.090576,-280.087585,293.198700,972.937378
962,-364.903046,283.319611,990.067932,-296.799591,208.825241,986.504822,-279.334991,293.772522,972.183594
963,-363.978943,284.312500,990.390076,-296.110962,209.602539,986.902161,-278.578949,294.328644,971.410645
964,-363.037842,285.324829,990.686218,-295.430664,210.378571,987.281677,-277.819550,294.864594,970.618286
965,-362.078369,286.355286,990.956482,-294.758881,211.151047,987.642456,-277.057037,295.377289,969.806580
966,-361.098999,287.402161,991.201172,-294.095764,211.917389,987.983643,-276.291718,295.863159,968.975464
967,-360.098389,288.463440,991.420959,-293.441345,212.674866,988.304321,-275.524017,296.318298,968.125305
968,-359.075256,289.536652,991.616882,-292.795410,213.420761,988.603638,-274.754395,296.738831,967.256470
969,-358.028625,290.619202,991.790039,-292.157715,214.152466,988.880920,-273.983276,297.121552,966.369507
970,-356.957825,291.708527,991.941528,-291.528046,214.867554,989.135498,-273.210785,297.464325,965.465149
971,-355.862457,292.802277,992.072510,-290.906158,215.563980,989.367126,-272.436737,297.766083,964.544678
972,-354.742462,293.898254,992.183960,-290.292053,216.240067,989.575623,-271.660431,298.026428,963.609985
973,-353.598022,294.994598,992.276733,-289.685822,216.894409,989.761230,-270.880920,298.245331,962.663818
974,-352.429596,296.089478,992.351624,-289.087891,217.525772,989.924377,-270.097198,298.423187,961.709106
975,-351.237854,297.181122,992.409485,-288.498810,218.132889,990.065491,-269.308777,298.560394,960.748657
976,-350.023468,298.267578,992.451233,-287.919342,218.714447,990.185242,-268.515686,298.657318,959.784851
977,-348.787231,299.346771,992.477905,-287.350464,219.269043,990.284180,-267.718292,298.714050,958.820007
978,-347.529907,300.416382,992.490601,-286.793304,219.795120,990.362915,-266.917053,298.730499,957.856201
979,-346.252106,301.473969,992.490540,-286.249207,220.290955,990.421997,-266.112610,298.706329,956.895386
980,-344.954529,302.516998,992.478821,-285.719574,220.754730,990.462158,-265.305786,298.641052,955.939453
981,-343.637726,303.542908,992.456665,-285.205933,221.184601,990.483948,-264.497589,298.534088,954.990112
982,-342.302460,304.549347,992.425232,-284.709961,221.578781,990.488403,-263.689209,298.384644,954.049072
983,-340.949554,305.533997,992.385742,-284.233429,221.935684,990.476746,-262.881836,298.191833,953.118042
984,-339.580139,306.494659,992.339111,-283.778290,222.253937,990.450195,-262.076599,297.954773,952.198792
985,-338.195343,307.429016,992.286011,-283.346466,222.532455,990.410217,-261.274780,297.672699,951.293213
986,-336.796539,308.334686,992.226807,-282.939911,222.770355,990.358337,-260.477600,297.344849,950.403015
987,-335.385284,309.208862,992.161499,-282.560669,222.967087,990.295898,-259.686340,296.970490,949.530029
988,-333.963226,310.048553,992.089661,-282.210846,223.122223,990.224365,-258.902252,296.548920,948.676086
989,-332.532043,310.850555,992.010620,-281.892609,223.235535,990.144958,-258.126526,296.079437,947.843079
990,-331.093475,311.612061,991.924133,-281.608368,223.306808,990.059021,-257.360107,295.561371,947.033020
991,-329.648865,312.330627,991.830261,-281.360626,223.335785,989.967896,-256.603851,294.994110,946.247742
992,-328.199524,313.004303,991.729614,-281.151917,223.322281,989.872925,-255.858444,294.377197,945.489075
993,-326.746582,313.631531,991.623169,-280.984772,223.266190,989.775574,-255.124603,293.710388,944.758789
994,-325.291107,314.211151,991.512146,-280.861694,223.167542,989.677124,-254.402969,292.993805,944.058594
995,-323.834198,314.742249,991.397888,-280.785126,223.026566,989.578918,-253.694305,292.227875,943.390137
996,-322.376831,315.224152,991.281738,-280.757507,222.843765,989.482117,-252.999390,291.413483,942.755188
997,-320.920227,315.656342,991.165039,-280.781219,222.619934,989.387695,-252.319122,290.551636,942.155457
998,-319.465851,316.038513,991.049194,-280.858490,222.356094,989.296692,-251.654404,289.643433,941.592773
999,-318.015564,316.370331,990.935425,-280.991577,222.053696,989.209900,-251.006271,288.689911,941.069031
1000,-316.571381,316.651520,990.824829,-281.182770,221.714462,989.128174,-250.375916,287.692200,940.586243
