Trial06
Date:,2017/07/11
Time:,17:04:57
Type:,
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,A,,,B,,,C
Field #,X,Y,Z,X,Y,Z,X,Y,Z
664,-347.938477,308.143433,984.274597,-343.371002,207.074158,981.632141,-274.291718,260.975555,977.211792
665,-345.344910,308.289093,985.448853,-340.850739,207.248810,982.863220,-272.045349,261.091400,975.704590
666,-342.684662,308.437073,986.526123,-338.258148,207.426727,984.004883,-269.839172,261.208710,974.090454
667,-339.964966,308.586426,987.501831,-335.600006,207.606445,985.052002,-267.680939,261.327637,972.372803
668,-337.193878,308.736389,988.372314,-332.883881,207.786530,986.000244,-265.578064,261.448090,970.555969
669,-334.379913,308.886444,989.134338,-330.118011,207.965683,986.845825,-263.537506,261.569763,968.645325
670,-331.532043,309.036224,989.785645,-327.311279,208.142807,987.585632,-261.565735,261.692261,966.647095
671,-328.659637,309.185577,990.324402,-324.473053,208.317032,988.217041,-259.668640,261.815155,964.568359
672,-325.772278,309.334290,990.749695,-321.613129,208.487747,988.738342,-257.851288,261.937897,962.416870
673,-322.879639,309.482147,991.061401,-318.741547,208.654510,989.148315,-256.118073,262.059753,960.200989
674,-319.991302,309.628876,991.260193,-315.868408,208.817032,989.446594,-254.472458,262.179962,957.929565
675,-317.116669,309.774139,991.347534,-313.003845,208.975174,989.633484,-252.917236,262.297760,955.611938
676,-314.264771,309.917572,991.325562,-310.157776,209.128983,989.710205,-251.454361,262.412384,953.257324
677,-311.444000,310.058807,991.196899,-307.339813,209.278595,989.678528,-250.085220,262.523163,950.874878
678,-308.662109,310.197479,990.964661,-304.559082,209.424286,989.540955,-248.810654,262.629547,948.473145
679,-305.926117,310.333496,990.632080,-301.823944,209.566498,989.300537,-247.631058,262.731018,946.060242
680,-303.242157,310.466858,990.202759,-299.141815,209.705917,988.960876,-246.546631,262.827087,943.643066
681,-300.615234,310.597931,989.680664,-296.518890,209.843353,988.525879,-245.557449,262.917236,941.227478
682,-298.049164,310.727600,989.070068,-293.959991,209.979797,987.999695,-244.663727,263.000854,938.817688
683,-295.546600,310.857239,988.375732,-291.468536,210.116272,987.386719,-243.865875,263.077179,936.416504
684,-293.109161,310.988403,987.602722,-289.046753,210.253693,986.691528,-243.164291,263.145538,934.025757
685,-290.737793,311.122620,986.756348,-286.695862,210.392746,985.918945,-242.558716,263.205414,931.647156
686,-288.432861,311.260803,985.841980,-284.416290,210.533813,985.074341,-242.047882,263.256744,929.282654
687,-286.194611,311.403259,984.865051,-282.207916,210.676956,984.163269,-241.629532,263.299957,926.934998
688,-284.023193,311.549774,983.831116,-280.070404,210.822006,983.191650,-241.300583,263.335724,924.607422
689,-281.918854,311.699768,982.745911,-278.003265,210.968582,982.165833,-241.057266,263.364960,922.303955
690,-279.882111,311.852356,981.615234,-276.006165,211.116135,981.092468,-240.895370,263.388824,920.029419
691,-277.913666,312.006561,980.445129,-274.078857,211.263977,979.978516,-240.810379,263.408600,917.789124
692,-276.014496,312.161316,979.241699,-272.221344,211.411285,978.830750,-240.798111,263.425629,915.588379
693,-274.185669,312.315552,978.011475,-270.433746,211.557144,977.656006,-240.854965,263.440887,913.432434
694,-272.428314,312.468201,976.760803,-268.716492,211.700516,976.460754,-240.977783,263.454987,911.325684
695,-270.743347,312.618195,975.496216,-267.070160,211.840378,975.251465,-241.162964,263.468109,909.272400
696,-269.131500,312.764557,974.223999,-265.495392,211.975876,974.033997,-241.405716,263.479950,907.276611
697,-267.592865,312.906219,972.950317,-263.992493,212.106247,972.813782,-241.700134,263.489929,905.342163
698,-266.127197,313.042236,971.680786,-262.561554,212.230911,971.595764,-242.039795,263.497314,903.472534
699,-264.733704,313.171692,970.420776,-261.202118,212.349350,970.384460,-242.418457,263.501434,901.670410
700,-263.411102,313.293854,969.174866,-259.913391,212.461060,969.183838,-242.830170,263.501709,899.937561
701,-262.157837,313.408203,967.947144,-258.694183,212.565643,967.997742,-243.269333,263.497650,898.275330
702,-260.971954,313.514374,966.741089,-257.542999,212.662796,966.829468,-243.730652,263.488922,896.684143
703,-259.851379,313.612244,965.559814,-256.458099,212.752426,965.682129,-244.209244,263.475372,895.163940
704,-258.794037,313.701935,964.405945,-255.437576,212.834656,964.558533,-244.700653,263.457153,893.714050
705,-257.797974,313.783813,963.281799,-254.479370,212.909866,963.461304,-245.200806,263.434631,892.333679
706,-256.861389,313.858521,962.189575,-253.581390,212.978470,962.393005,-245.705841,263.408173,891.021790
707,-255.982697,313.926788,961.131287,-252.741547,213.040970,961.356262,-246.212097,263.378235,889.777527
708,-255.160416,313.989288,960.108948,-251.957809,213.097870,960.353516,-246.716034,263.345184,888.599976
709,-254.393036,314.046600,959.124573,-251.228287,213.149689,959.387390,-247.214310,263.309570,887.488403
710,-253.679077,314.099274,958.180176,-250.551163,213.196899,958.460449,-247.703720,263.271820,886.442017
711,-253.017120,314.147797,957.277893,-249.924713,213.239929,957.575317,-248.181183,263.232483,885.460205
712,-252.405716,314.192505,956.419739,-249.347336,213.279114,956.734558,-248.643661,263.191864,884.542542
713,-251.843491,314.233734,955.608032,-248.817596,213.314728,955.940918,-249.088135,263.150116,883.688721
714,-251.329178,314.271820,954.845215,-248.334259,213.346939,955.197266,-249.511597,263.107391,882.898804
715,-250.861679,314.306976,954.133911,-247.896378,213.375961,954.506653,-249.910980,263.063782,882.173218
716,-250.440125,314.339203,953.477234,-247.503281,213.401917,953.872314,-250.283157,263.019562,881.512695
717,-250.063965,314.368500,952.878601,-247.154541,213.424942,953.297913,-250.624863,262.975067,880.918396
718,-249.732971,314.394684,952.341858,-246.850052,213.445099,952.787292,-250.932755,262.930878,880.391968
719,-249.447281,314.417480,951.871277,-246.590027,213.462448,952.344727,-251.203491,262.887573,879.935791
720,-249.207489,314.436707,951.471375,-246.374924,213.477020,951.974426,-251.433792,262.845856,879.552551
721,-249.014648,314.452179,951.146851,-246.205490,213.488724,951.680908,-251.620483,262.806488,879.245483
722,-248.870193,314.463837,950.902283,-246.082733,213.497391,951.468445,-251.760406,262.770142,879.017944
723,-248.775909,314.471619,950.742004,-246.007874,213.502792,951.341064,-251.850616,262.737335,878.873291
724,-248.733643,314.475372,950.669800,-245.982376,213.504715,951.302246,-251.888519,262.708649,878.814758
725,-248.745255,314.474976,950.688782,-246.007782,213.503006,951.354553,-251.872116,262.684479,878.845093
726,-248.812454,314.470306,950.801208,-246.085663,213.497574,951.499878,-251.800125,262.665222,878.966736
727,-248.936722,314.461090,951.008545,-246.217422,213.488281,951.738892,-251.672012,262.651154,879.181519
728,-249.119278,314.447174,951.311035,-246.404282,213.475174,952.071045,-251.488205,262.642487,879.490417
729,-249.361145,314.428467,951.707581,-246.647110,213.458405,952.494568,-251.250000,262.639343,879.893677
730,-249.663162,314.404877,952.195984,-246.946442,213.438187,953.006226,-250.959641,262.641815,880.390503
731,-250.026031,314.376526,952.772705,-247.302490,213.414612,953.601807,-250.620239,262.649811,880.979431
732,-250.450333,314.343658,953.433472,-247.715286,213.387619,954.276184,-250.235703,262.663330,881.658264
733,-250.936600,314.306671,954.173340,-248.184723,213.357162,955.023743,-249.810638,262.682404,882.424744
734,-251.485306,314.265930,954.987000,-248.710678,213.323181,955.838684,-249.350143,262.707123,883.276245
735,-252.096863,314.221649,955.869141,-249.293137,213.285675,956.715210,-248.859482,262.737610,884.210632
736,-252.771820,314.173889,956.814758,-249.932404,213.244598,957.647888,-248.344009,262.773956,885.225952
737,-253.511002,314.122467,957.819092,-250.629333,213.199921,958.631775,-247.809006,262.815979,886.320984
738,-254.315674,314.067139,958.877930,-251.385406,213.151398,959.662415,-247.259552,262.863342,887.495239
739,-255.187668,314.007446,959.987671,-252.202759,213.098679,960.736084,-246.700516,262.915527,888.748901
740,-256.129181,313.942841,961.145020,-253.084198,213.041229,961.849365,-246.136734,262.971954,890.082886
741,-257.142670,313.872742,962.346863,-254.032990,212.978516,962.999390,-245.573135,263.031738,891.498535
742,-258.230621,313.796417,963.590088,-255.052658,212.910080,964.183655,-245.014847,263.093842,892.997314
743,-259.395538,313.713409,964.871155,-256.146820,212.835541,965.399841,-244.467316,263.156921,894.580505
744,-260.639557,313.623291,966.185974,-257.318970,212.754639,966.645264,-243.936325,263.219269,896.248962
745,-261.964386,313.525726,967.529907,-258.572357,212.667099,967.916931,-243.428223,263.279022,898.002625
746,-263.371033,313.420288,968.897583,-259.909790,212.572540,969.210938,-242.949844,263.334259,899.840271
747,-264.859833,313.306610,970.283081,-261.333191,212.470551,970.522156,-242.508408,263.383240,901.759705
748,-266.430328,313.184387,971.679688,-262.843353,212.360855,971.844727,-242.111145,263.424622,903.757385
749,-268.081238,313.053558,973.080017,-264.439972,212.243378,973.171936,-241.765198,263.457306,905.828735
750,-269.810425,312.914520,974.476196,-266.121582,212.118393,974.496399,-241.477386,263.480713,907.968201
751,-271.615143,312.767944,975.859741,-267.885803,211.986450,975.810120,-241.253876,263.494629,910.169250
752,-273.491943,312.614838,977.222290,-269.729370,211.848312,977.105103,-241.099533,263.499207,912.424927
753,-275.436890,312.456299,978.555481,-271.648285,211.704819,978.372925,-241.017349,263.494781,914.728088
754,-277.445679,312.293488,979.851318,-273.638123,211.556915,979.605591,-241.008667,263.481628,917.071655
755,-279.513885,312.127655,981.102234,-275.694214,211.405655,980.795044,-241.074158,263.459900,919.448242
756,-281.637024,311.960052,982.301453,-277.811890,211.252106,981.933594,-241.214859,263.429565,921.850037
757,-283.810944,311.792114,983.442749,-279.986603,211.097351,983.014038,-241.432983,263.390381,924.268494
758,-286.031799,311.625183,984.520752,-282.213959,210.942307,984.029907,-241.731537,263.341858,926.695007
759,-288.296234,311.460510,985.530579,-284.489838,210.787689,984.975586,-242.113556,263.283478,929.121399
760,-290.601349,311.299103,986.468201,-286.810425,210.633957,985.846436,-242.581345,263.214996,931.540649
761,-292.944489,311.141693,987.330017,-289.172150,210.481262,986.638428,-243.136444,263.136230,933.946594
762,-295.323425,310.988647,988.112976,-291.571716,210.329514,987.348328,-243.779587,263.047302,936.334106
763,-297.735962,310.840027,988.814575,-294.005981,210.178391,987.973572,-244.510727,262.948547,938.699158
764,-300.179993,310.695404,989.432617,-296.471802,210.027481,988.512024,-245.328903,262.840424,941.038696
765,-302.653290,310.554047,989.965210,-298.965881,209.876328,988.962036,-246.232315,262.723907,943.350525
766,-305.153320,310.414795,990.411194,-301.484741,209.724472,989.322510,-247.218262,262.600525,945.633423
767,-307.677124,310.276611,990.769714,-304.024475,209.571564,989.592468,-248.283524,262.472107,947.886414
768,-310.221222,310.138641,991.040283,-306.580841,209.417313,989.771301,-249.424973,262.340424,950.108215
769,-312.781555,310.000427,991.222290,-309.149200,209.261490,989.858826,-250.639801,262.206848,952.296631
770,-315.353668,309.861877,991.315369,-311.724457,209.103943,989.855042,-251.925461,262.072601,954.448669
771,-317.932495,309.723053,991.319275,-314.301208,208.944580,989.760193,-253.279465,261.938629,956.560669
772,-320.512634,309.584229,991.233643,-316.873535,208.783401,989.574829,-254.699295,261.805847,958.628235
773,-323.088440,309.445679,991.058472,-319.435516,208.620438,989.299683,-256.182373,261.675140,960.646606
774,-325.654205,309.307678,990.793823,-321.981140,208.455856,988.935730,-257.726044,261.547455,962.611084
775,-328.204315,309.170349,990.440186,-324.504517,208.289917,988.484253,-259.327637,261.423523,964.516846
776,-330.733459,309.033813,989.998169,-327.000214,208.123032,987.946533,-260.984528,261.304047,966.359436
777,-333.236816,308.898102,989.468506,-329.463257,207.955688,987.324158,-262.694153,261.189545,968.134766
778,-335.709900,308.763306,988.852173,-331.889313,207.788528,986.618713,-264.453949,261.080322,969.839294
779,-338.148865,308.629578,988.150024,-334.274597,207.622299,985.831665,-266.261475,260.976654,971.469788
780,-340.550140,308.497162,987.363037,-336.615875,207.457916,984.964661,-268.114319,260.878632,973.023560
781,-342.910675,308.366425,986.492371,-338.910370,207.296463,984.019287,-270.010010,260.786102,974.498474
782,-345.227661,308.237885,985.539185,-341.155640,207.139084,982.997253,-271.945984,260.698700,975.892700
783,-347.498535,308.112152,984.505005,-343.349548,206.986954,981.900452,-273.919617,260.615845,977.204956
784,-349.720886,307.990143,983.391602,-345.490112,206.841171,980.731140,-275.928009,260.536743,978.434265
785,-351.892212,307.872772,982.201233,-347.575409,206.702759,979.491577,-277.968109,260.460541,979.580200
786,-354.010132,307.761139,980.936646,-349.603668,206.572617,978.184509,-280.036438,260.386353,980.642883
787,-356.072113,307.656219,979.601318,-351.573151,206.451462,976.813049,-282.129395,260.313263,981.622742
788,-358.075867,307.558777,978.199219,-353.482147,206.339920,975.380554,-284.243011,260.240570,982.520874
789,-360.019165,307.469452,976.734741,-355.328979,206.238434,973.890869,-286.373169,260.167603,983.338501
790,-361.900055,307.388458,975.212891,-357.112061,206.147263,972.348267,-288.515594,260.093811,984.077271
791,-363.716705,307.315643,973.639038,-358.829834,206.066406,970.757446,-290.665649,260.018677,984.738953
792,-365.467316,307.250488,972.018982,-360.480804,205.995544,969.123779,-292.818451,259.941833,985.325745
793,-367.150177,307.192200,970.359009,-362.063477,205.934143,967.453369,-294.968567,259.862854,985.839905
794,-368.763489,307.139648,968.665894,-363.576294,205.881409,965.752991,-297.109985,259.781372,986.284180
795,-370.305511,307.091522,966.947266,-365.017670,205.836533,964.030151,-299.236084,259.697083,986.661438
796,-371.774536,307.046356,965.211975,-366.385803,205.798813,962.292786,-301.339447,259.609772,986.974792
797,-373.169006,307.002533,963.469971,-367.678894,205.767593,960.549805,-303.411835,259.519379,987.227783
798,-374.487335,306.958435,961.732483,-368.895386,205.742203,958.811157,-305.444183,259.426056,987.424133
799,-375.728149,306.912842,960.011719,-370.033905,205.721756,957.087769,-307.426697,259.330139,987.567932
800,-376.889984,306.865021,958.320190,-371.093475,205.705276,955.391479,-309.349304,259.232300,987.663513
801,-377.971680,306.814697,956.670288,-372.073608,205.691788,953.734375,-311.201691,259.133301,987.715515
802,-378.972229,306.762115,955.074097,-372.974304,205.680328,952.128540,-312.973877,259.034058,987.729004
803,-379.891052,306.707855,953.542908,-373.796173,205.670074,950.585754,-314.656494,258.935547,987.709106
804,-380.728119,306.652649,952.087158,-374.540466,205.660400,949.116760,-316.241028,258.838684,987.661133
805,-381.484131,306.597473,950.716003,-375.209015,205.650864,947.731140,-317.720215,258.744415,987.590332
806,-382.160583,306.543213,949.437317,-375.804382,205.641342,946.437012,-319.088287,258.653625,987.501892
807,-382.759796,306.490845,948.257080,-376.329773,205.631897,945.240540,-320.341217,258.567017,987.400757
808,-383.284912,306.441376,947.179382,-376.788879,205.622711,944.145935,-321.476807,258.485199,987.291626
809,-383.739746,306.395630,946.206421,-377.186005,205.613953,943.155640,-322.494659,258.408630,987.178711
810,-384.128571,306.354218,945.338501,-377.525604,205.605804,942.270203,-323.396149,258.337585,987.065674
811,-384.456146,306.317352,944.574402,-377.812408,205.598465,941.488464,-324.184204,258.272308,986.955994
812,-384.727417,306.285065,943.911804,-378.050995,205.592133,940.808228,-324.862915,258.212921,986.852417
813,-384.947418,306.257263,943.347290,-378.245972,205.586975,940.226074,-325.437256,258.159393,986.757507
814,-385.120880,306.234009,942.876770,-378.401611,205.583099,939.738342,-325.912659,258.111725,986.673035
815,-385.252350,306.215454,942.495789,-378.521942,205.580505,939.340881,-326.294495,258.069946,986.600586
816,-385.345795,306.201538,942.199951,-378.610687,205.579117,939.029724,-326.587891,258.033997,986.541077
817,-385.404846,306.192322,941.985168,-378.671112,205.578766,938.801331,-326.797424,258.003998,986.495422
818,-385.432465,306.187653,941.848022,-378.706024,205.579346,938.652466,-326.927002,257.979950,986.463989
819,-385.431061,306.187500,941.785889,-378.717682,205.580826,938.580872,-326.979706,257.961914,986.447266
820,-385.402374,306.191833,941.797180,-378.707672,205.583206,938.584900,-326.957764,257.950043,986.445313
821,-385.347351,306.200531,941.881348,-378.676941,205.586594,938.664063,-326.862366,257.944458,986.458313
822,-385.266205,306.213593,942.038940,-378.625549,205.591095,938.818665,-326.693451,257.945282,986.486145
823,-385.158356,306.230988,942.271240,-378.552856,205.596802,939.049988,-326.450012,257.952698,986.528748
824,-385.022491,306.252594,942.580200,-378.457489,205.603806,939.359680,-326.130280,257.966705,986.585938
825,-384.856995,306.278229,942.967590,-378.337524,205.612000,939.749329,-325.732300,257.987244,986.657166
826,-384.659851,306.307343,943.434937,-378.190674,205.621078,940.220093,-325.254272,258.014008,986.741577
827,-384.428955,306.339294,943.983154,-378.014343,205.630569,940.772705,-324.694702,258.046692,986.838074
828,-384.162140,306.373566,944.612610,-377.805969,205.639893,941.407349,-324.052368,258.084930,986.944763
829,-383.857025,306.409790,945.323242,-377.562836,205.648376,942.124023,-323.326324,258.128479,987.059692
830,-383.511078,306.447845,946.114502,-377.281982,205.655426,942.922607,-322.515869,258.177155,987.180237
831,-383.121521,306.487732,946.985535,-376.960327,205.660721,943.802490,-321.620453,258.230927,987.303650
832,-382.685303,306.529297,947.935547,-376.594452,205.664215,944.762878,-320.639557,258.289734,987.426880
833,-382.199036,306.572388,948.963196,-376.180695,205.666122,945.802551,-319.572754,258.353577,987.546570
834,-381.658966,306.616791,950.067261,-375.715149,205.666779,946.920105,-318.419586,258.422455,987.659119
835,-381.061127,306.662231,951.246033,-375.193542,205.666458,948.114014,-317.179565,258.496368,987.760254
836,-380.401276,306.708313,952.497559,-374.611328,205.665497,949.382202,-315.852203,258.575073,987.845703
837,-379.674957,306.754517,953.819763,-373.963745,205.664337,950.722412,-314.437103,258.658325,987.910767
838,-378.877533,306.800354,955.209717,-373.245728,205.663620,952.131409,-312.934204,258.745697,987.950500
839,-378.004303,306.845398,956.664063,-372.452332,205.664261,953.605469,-311.343750,258.836823,987.959534
840,-377.050476,306.889465,958.178711,-371.578461,205.667465,955.139832,-309.666626,258.931366,987.932129
841,-376.011383,306.932556,959.748474,-370.619171,205.674576,956.728882,-307.904388,259.028778,987.862427
842,-374.882416,306.974854,961.367432,-369.569672,205.687103,958.366211,-306.059326,259.128510,987.744202
843,-373.659027,307.016937,963.028442,-368.425537,205.706451,960.044800,-304.134430,259.229889,987.571289
844,-372.336975,307.059753,964.723511,-367.182678,205.733841,961.757019,-302.133575,259.332336,987.337097
845,-370.912323,307.104614,966.443970,-365.837494,205.770203,963.494934,-300.061401,259.435333,987.035034
846,-369.381683,307.152924,968.180847,-364.387024,205.816360,965.250305,-297.923309,259.538452,986.658447
847,-367.742523,307.206085,969.924866,-362.828735,205.873047,967.014282,-295.725372,259.641449,986.200562
848,-365.992950,307.265350,971.666321,-361.160553,205.941071,968.777405,-293.474304,259.744202,985.654785
849,-364.131805,307.331787,973.395142,-359.380829,206.021133,970.529724,-291.177338,259.846802,985.014526
850,-362.158569,307.406189,975.100647,-357.488281,206.113663,972.260681,-288.842072,259.949707,984.273254
851,-360.073334,307.489197,976.771851,-355.482239,206.218811,973.959900,-286.476440,260.053589,983.424805
852,-357.876862,307.581146,978.397522,-353.362610,206.336472,975.616882,-284.088776,260.159302,982.463135
853,-355.570679,307.682098,979.966248,-351.130066,206.466248,977.221069,-281.687805,260.267639,981.382813
854,-353.156982,307.791870,981.466919,-348.785919,206.607574,978.762390,-279.282623,260.379333,980.178955
855,-350.638489,307.910034,982.888916,-346.332123,206.759750,980.230957,-276.882446,260.495178,978.847229
856,-348.018372,308.035950,984.222290,-343.771271,206.921906,981.617554,-274.496521,260.615845,977.384338
857,-345.300171,308.168884,985.457947,-341.106537,207.093033,982.913757,-272.133881,260.741943,975.787903
858,-342.487793,308.308044,986.587769,-338.341583,207.272003,984.111572,-269.803223,260.873718,974.056458
859,-339.585663,308.452637,987.604370,-335.480713,207.457626,985.203796,-267.512909,261.011047,972.189697
860,-336.598724,308.601898,988.501282,-332.528809,207.648666,986.183716,-265.270905,261.153534,970.188354
861,-333.532867,308.755219,989.272461,-329.491760,207.843811,987.045105,-263.084869,261.300507,968.054321
862,-330.395233,308.912048,989.912659,-326.376648,208.041809,987.782043,-260.962219,261.451141,965.791138
863,-327.194427,309.071869,990.417053,-323.192169,208.241486,988.389221,-258.910461,261.604462,963.404114
864,-323.940979,309.234344,990.781738,-319.949127,208.441879,988.861694,-256.937195,261.759369,960.900879
865,-320.647278,309.399261,991.003784,-316.660553,208.642166,989.195435,-255.050247,261.914581,958.291199
866,-317.327606,309.566376,991.081482,-313.341675,208.841660,989.387329,-253.257645,262.068542,955.586975
867,-313.997528,309.735504,991.014404,-310.009155,209.039795,989.435608,-251.567276,262.219788,952.801697
868,-310.673340,309.906494,990.803650,-306.680511,209.236084,989.339661,-249.986588,262.366821,949.949951
869,-307.371155,310.079468,990.451355,-303.373199,209.430023,989.100403,-248.522369,262.508270,947.046509
870,-304.106354,310.254944,989.961060,-300.103851,209.621246,988.720154,-247.180481,262.642822,944.105713
871,-300.892975,310.433411,989.337219,-296.887878,209.809555,988.202515,-245.965912,262.769226,941.141113
872,-297.743378,310.615112,988.585510,-293.738892,209.994904,987.552368,-244.882813,262.886230,938.164795
873,-294.668091,310.799713,987.712402,-290.668579,210.177399,986.775635,-243.934570,262.992432,935.187378
