global time,time(in ms),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,QuatX,QuatY,QuatZ,QuatW
17/07/11 05:06:34:441,34586,-0.75927734,0.03466797,0.5786133,-0.03511943,-0.04576168,0.0053211255,0.13183594,0.42236328,-0.22802734,0.8671875
17/07/11 05:06:34:447,34592,-0.75927734,0.03466797,0.5786133,-0.03511943,-0.04576168,0.0053211255,0.13183594,0.42236328,-0.22802734,0.8671875
17/07/11 05:06:34:452,34597,-0.7595215,0.036132813,0.576416,-0.03511943,-0.04576168,0.0063853506,0.1328125,0.42285156,-0.22753906,0.8666992
17/07/11 05:06:34:457,34602,-0.7595215,0.036132813,0.576416,-0.03511943,-0.04576168,0.0063853506,0.1328125,0.42285156,-0.22753906,0.8666992
17/07/11 05:06:34:462,34607,-0.7595215,0.036132813,0.576416,-0.03511943,-0.04576168,0.0063853506,0.1328125,0.42285156,-0.22753906,0.8666992
17/07/11 05:06:34:468,34613,-0.7595215,0.036132813,0.576416,-0.03511943,-0.04576168,0.0063853506,0.1328125,0.42285156,-0.22753906,0.8666992
17/07/11 05:06:34:473,34618,-0.7595215,0.036132813,0.576416,-0.03511943,-0.04576168,0.0063853506,0.1328125,0.42285156,-0.22753906,0.8666992
17/07/11 05:06:34:478,34623,-0.7595215,0.036132813,0.576416,-0.03511943,-0.04576168,0.0063853506,0.1328125,0.42285156,-0.22753906,0.8666992
17/07/11 05:06:34:484,34629,-0.7595215,0.036132813,0.576416,-0.03511943,-0.04576168,0.0063853506,0.1328125,0.42285156,-0.22753906,0.8666992
17/07/11 05:06:34:489,34634,-0.7595215,0.036132813,0.576416,-0.03511943,-0.04576168,0.0063853506,0.1328125,0.42285156,-0.22753906,0.8666992
17/07/11 05:06:34:494,34639,-0.7595215,0.036132813,0.576416,-0.03511943,-0.04576168,0.0063853506,0.1328125,0.42285156,-0.22753906,0.8666992
17/07/11 05:06:34:499,34644,-0.7595215,0.036132813,0.576416,-0.03511943,-0.04576168,0.0063853506,0.1328125,0.42285156,-0.22753906,0.8666992
17/07/11 05:06:34:504,34649,-0.7595215,0.036132813,0.576416,-0.03511943,-0.04576168,0.0063853506,0.1328125,0.42285156,-0.22753906,0.8666992
17/07/11 05:06:34:509,34654,-0.7595215,0.036132813,0.576416,-0.03511943,-0.04576168,0.0063853506,0.1328125,0.42285156,-0.22753906,0.8666992
17/07/11 05:06:34:514,34659,-0.7595215,0.036132813,0.576416,-0.03511943,-0.04576168,0.0063853506,0.1328125,0.42285156,-0.22753906,0.8666992
17/07/11 05:06:34:519,34664,-0.7595215,0.036132813,0.576416,-0.03511943,-0.04576168,0.0063853506,0.1328125,0.42285156,-0.22753906,0.8666992
17/07/11 05:06:34:524,34669,-0.75561523,0.032470703,0.5788574,-0.034055203,-0.04576168,0.0053211255,0.13232422,0.42333984,-0.22753906,0.8666992
17/07/11 05:06:34:529,34674,-0.75561523,0.032470703,0.5788574,-0.034055203,-0.04576168,0.0053211255,0.13232422,0.42333984,-0.22753906,0.8666992
17/07/11 05:06:34:534,34679,-0.75561523,0.032470703,0.5788574,-0.034055203,-0.04576168,0.0053211255,0.13232422,0.42333984,-0.22753906,0.8666992
17/07/11 05:06:34:539,34684,-0.75561523,0.032470703,0.5788574,-0.034055203,-0.04576168,0.0053211255,0.13232422,0.42333984,-0.22753906,0.8666992
17/07/11 05:06:34:544,34689,-0.75561523,0.032470703,0.5788574,-0.034055203,-0.04576168,0.0053211255,0.13232422,0.42333984,-0.22753906,0.8666992
17/07/11 05:06:34:549,34694,-0.75561523,0.032470703,0.5788574,-0.034055203,-0.04576168,0.0053211255,0.13232422,0.42333984,-0.22753906,0.8666992
17/07/11 05:06:34:554,34699,-0.75561523,0.032470703,0.5788574,-0.034055203,-0.04576168,0.0053211255,0.13232422,0.42333984,-0.22753906,0.8666992
17/07/11 05:06:34:559,34704,-0.75561523,0.032470703,0.5788574,-0.034055203,-0.04576168,0.0053211255,0.13232422,0.42333984,-0.22753906,0.8666992
17/07/11 05:06:34:564,34709,-0.75561523,0.032470703,0.5788574,-0.034055203,-0.04576168,0.0053211255,0.13232422,0.42333984,-0.22753906,0.8666992
17/07/11 05:06:34:569,34714,-0.75561523,0.032470703,0.5788574,-0.034055203,-0.04576168,0.0053211255,0.13232422,0.42333984,-0.22753906,0.8666992
