global time,time(in ms),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,QuatX,QuatY,QuatZ,QuatW
17/07/11 05:07:02:081,357,-0.76220703,0.031982422,0.5756836,-0.03511943,-0.04576168,0.0074495757,0.020019531,0.4428711,0.0,0.8959961
17/07/11 05:07:02:086,362,-0.76220703,0.031982422,0.5756836,-0.03511943,-0.04576168,0.0074495757,0.020019531,0.4428711,0.0,0.8959961
17/07/11 05:07:02:091,367,-0.76220703,0.031982422,0.5756836,-0.03511943,-0.04576168,0.0074495757,0.020019531,0.4428711,0.0,0.8959961
17/07/11 05:07:02:097,373,-0.7561035,0.033203125,0.57836914,-0.03511943,-0.04576168,0.0074495757,0.019042969,0.44335938,0.0,0.8959961
17/07/11 05:07:02:102,378,-0.7529297,0.03125,0.5786133,-0.03511943,-0.04576168,0.0063853506,0.018554688,0.4428711,0.0,0.8959961
17/07/11 05:07:02:108,384,-0.7529297,0.03125,0.5786133,-0.03511943,-0.04576168,0.0063853506,0.018554688,0.4428711,0.0,0.8959961
17/07/11 05:07:02:113,389,-0.7529297,0.03125,0.5786133,-0.03511943,-0.04576168,0.0063853506,0.018554688,0.4428711,0.0,0.8959961
17/07/11 05:07:02:118,394,-0.7529297,0.03125,0.5786133,-0.03511943,-0.04576168,0.0063853506,0.018554688,0.4428711,0.0,0.8959961
17/07/11 05:07:02:124,400,-0.7561035,0.03125,0.576416,-0.036183655,-0.044697456,0.0063853506,0.018554688,0.4423828,0.0,0.8964844
17/07/11 05:07:02:128,404,-0.7561035,0.03125,0.576416,-0.036183655,-0.044697456,0.0063853506,0.018554688,0.4423828,0.0,0.8964844
17/07/11 05:07:02:134,410,-0.7561035,0.03125,0.576416,-0.036183655,-0.044697456,0.0063853506,0.018554688,0.4423828,0.0,0.8964844
17/07/11 05:07:02:140,416,-0.7561035,0.03125,0.576416,-0.036183655,-0.044697456,0.0063853506,0.018554688,0.4423828,0.0,0.8964844
17/07/11 05:07:02:145,421,-0.7561035,0.03125,0.576416,-0.036183655,-0.044697456,0.0063853506,0.018554688,0.4423828,0.0,0.8964844
17/07/11 05:07:02:150,426,-0.7553711,0.031982422,0.576416,-0.036183655,-0.04576168,0.0074495757,0.018554688,0.4428711,-4.8828125E-4,0.8959961
17/07/11 05:07:02:155,431,-0.7595215,0.03466797,0.5739746,-0.032990977,-0.04576168,0.0074495757,0.018554688,0.44384766,0.0,0.8955078
17/07/11 05:07:02:160,436,-0.7595215,0.03466797,0.5739746,-0.032990977,-0.04576168,0.0074495757,0.018554688,0.44384766,0.0,0.8955078
17/07/11 05:07:02:166,442,-0.7595215,0.03466797,0.5739746,-0.032990977,-0.04576168,0.0074495757,0.018554688,0.44384766,0.0,0.8955078
17/07/11 05:07:02:172,448,-0.7595215,0.03466797,0.5739746,-0.032990977,-0.04576168,0.0074495757,0.018554688,0.44384766,0.0,0.8955078
17/07/11 05:07:02:177,453,-0.7595215,0.03466797,0.5739746,-0.032990977,-0.04576168,0.0074495757,0.018554688,0.44384766,0.0,0.8955078
17/07/11 05:07:02:183,459,-0.7595215,0.03466797,0.5739746,-0.032990977,-0.04576168,0.0074495757,0.018554688,0.44384766,0.0,0.8955078
17/07/11 05:07:02:188,464,-0.7595215,0.03466797,0.5739746,-0.032990977,-0.04576168,0.0074495757,0.018554688,0.44384766,0.0,0.8955078
17/07/11 05:07:02:195,471,-0.7595215,0.03466797,0.5739746,-0.032990977,-0.04576168,0.0074495757,0.018554688,0.44384766,0.0,0.8955078
17/07/11 05:07:02:200,476,-0.7595215,0.03466797,0.5739746,-0.032990977,-0.04576168,0.0074495757,0.018554688,0.44384766,0.0,0.8955078
17/07/11 05:07:02:207,483,-0.7607422,0.034179688,0.5800781,-0.03511943,-0.046825904,0.0063853506,0.019042969,0.4428711,0.0,0.8959961
17/07/11 05:07:02:214,490,-0.7548828,0.034179688,0.5800781,-0.03511943,-0.046825904,0.0063853506,0.019042969,0.44384766,0.0,0.8959961
17/07/11 05:07:02:225,501,-0.7548828,0.034179688,0.5800781,-0.03511943,-0.046825904,0.0063853506,0.019042969,0.44384766,0.0,0.8959961
17/07/11 05:07:02:230,506,-0.7548828,0.034179688,0.5800781,-0.03511943,-0.046825904,0.0063853506,0.019042969,0.44384766,0.0,0.8959961
17/07/11 05:07:02:235,511,-0.7548828,0.034179688,0.5800781,-0.03511943,-0.046825904,0.0063853506,0.019042969,0.44384766,0.0,0.8959961
17/07/11 05:07:02:241,517,-0.7548828,0.034179688,0.5800781,-0.03511943,-0.046825904,0.0063853506,0.019042969,0.44384766,0.0,0.8959961
17/07/11 05:07:02:246,522,-0.7548828,0.034179688,0.5800781,-0.03511943,-0.046825904,0.0063853506,0.019042969,0.44384766,0.0,0.8959961
17/07/11 05:07:02:251,527,-0.7548828,0.034179688,0.5800781,-0.03511943,-0.046825904,0.0063853506,0.019042969,0.44384766,0.0,0.8959961
17/07/11 05:07:02:256,532,-0.7548828,0.034179688,0.5800781,-0.03511943,-0.046825904,0.0063853506,0.019042969,0.44384766,0.0,0.8959961
17/07/11 05:07:02:262,538,-0.75512695,0.032226563,0.5756836,-0.037247878,-0.04576168,0.0063853506,0.019042969,0.4428711,0.0,0.8959961
17/07/11 05:07:02:267,543,-0.75512695,0.032226563,0.5756836,-0.037247878,-0.04576168,0.0063853506,0.019042969,0.4428711,0.0,0.8959961
17/07/11 05:07:02:272,548,-0.75512695,0.032226563,0.5756836,-0.037247878,-0.04576168,0.0063853506,0.019042969,0.4428711,0.0,0.8959961
17/07/11 05:07:02:278,554,-0.75512695,0.032226563,0.5756836,-0.037247878,-0.04576168,0.0063853506,0.019042969,0.4428711,0.0,0.8959961
17/07/11 05:07:02:283,559,-0.75512695,0.032226563,0.5756836,-0.037247878,-0.04576168,0.0063853506,0.019042969,0.4428711,0.0,0.8959961
17/07/11 05:07:02:290,566,-0.75512695,0.032226563,0.5756836,-0.037247878,-0.04576168,0.0063853506,0.019042969,0.4428711,0.0,0.8959961
17/07/11 05:07:02:295,571,-0.75512695,0.032226563,0.5756836,-0.037247878,-0.04576168,0.0063853506,0.019042969,0.4428711,0.0,0.8959961
17/07/11 05:07:02:300,576,-0.75512695,0.032226563,0.5756836,-0.037247878,-0.04576168,0.0063853506,0.019042969,0.4428711,0.0,0.8959961
17/07/11 05:07:02:306,582,-0.75512695,0.032226563,0.5756836,-0.037247878,-0.04576168,0.0063853506,0.019042969,0.4428711,0.0,0.8959961
17/07/11 05:07:02:311,587,-0.75512695,0.032226563,0.5756836,-0.037247878,-0.04576168,0.0063853506,0.019042969,0.4428711,0.0,0.8959961
17/07/11 05:07:02:316,592,-0.75512695,0.032226563,0.5756836,-0.037247878,-0.04576168,0.0063853506,0.019042969,0.4428711,0.0,0.8959961
17/07/11 05:07:02:321,597,-0.75512695,0.032226563,0.5756836,-0.037247878,-0.04576168,0.0063853506,0.019042969,0.4428711,0.0,0.8959961
17/07/11 05:07:02:326,602,-0.75512695,0.032226563,0.5756836,-0.037247878,-0.04576168,0.0063853506,0.019042969,0.4428711,0.0,0.8959961
17/07/11 05:07:02:332,608,-0.75512695,0.032226563,0.5756836,-0.037247878,-0.04576168,0.0063853506,0.019042969,0.4428711,0.0,0.8959961
17/07/11 05:07:02:337,613,-0.7553711,0.03173828,0.58032227,-0.03511943,-0.044697456,0.0063853506,0.019042969,0.4423828,0.0,0.8964844
17/07/11 05:07:02:342,618,-0.7553711,0.03173828,0.58032227,-0.03511943,-0.044697456,0.0063853506,0.019042969,0.4423828,0.0,0.8964844
17/07/11 05:07:02:347,623,-0.7553711,0.03173828,0.58032227,-0.03511943,-0.044697456,0.0063853506,0.019042969,0.4423828,0.0,0.8964844
17/07/11 05:07:02:352,628,-0.7553711,0.03173828,0.58032227,-0.03511943,-0.044697456,0.0063853506,0.019042969,0.4423828,0.0,0.8964844
17/07/11 05:07:02:360,636,-0.7553711,0.03173828,0.58032227,-0.03511943,-0.044697456,0.0063853506,0.019042969,0.4423828,0.0,0.8964844
17/07/11 05:07:02:365,641,-0.7553711,0.03173828,0.58032227,-0.03511943,-0.044697456,0.0063853506,0.019042969,0.4423828,0.0,0.8964844
17/07/11 05:07:02:370,646,-0.7553711,0.03173828,0.58032227,-0.03511943,-0.044697456,0.0063853506,0.019042969,0.4423828,0.0,0.8964844
17/07/11 05:07:02:375,651,-0.7553711,0.03173828,0.58032227,-0.03511943,-0.044697456,0.0063853506,0.019042969,0.4423828,0.0,0.8964844
17/07/11 05:07:02:380,656,-0.7553711,0.03173828,0.58032227,-0.03511943,-0.044697456,0.0063853506,0.019042969,0.4423828,0.0,0.8964844
17/07/11 05:07:02:385,661,-0.7553711,0.03173828,0.58032227,-0.03511943,-0.044697456,0.0063853506,0.019042969,0.4423828,0.0,0.8964844
17/07/11 05:07:02:391,667,-0.7536621,0.032958984,0.57592773,-0.034055203,-0.046825904,0.0053211255,0.01953125,0.44384766,0.0,0.8955078
17/07/11 05:07:02:396,672,-0.75805664,0.030029297,0.5744629,-0.036183655,-0.044697456,0.0053211255,0.01953125,0.44335938,0.0,0.8959961
17/07/11 05:07:02:401,677,-0.75805664,0.030029297,0.5744629,-0.036183655,-0.044697456,0.0053211255,0.01953125,0.44335938,0.0,0.8959961
17/07/11 05:07:02:406,682,-0.75805664,0.030029297,0.5744629,-0.036183655,-0.044697456,0.0053211255,0.01953125,0.44335938,0.0,0.8959961
17/07/11 05:07:02:411,687,-0.76293945,0.03466797,0.57543945,-0.036183655,-0.044697456,0.0063853506,0.01953125,0.44335938,0.0,0.8959961
17/07/11 05:07:02:416,692,-0.7531738,0.03857422,0.57470703,-0.034055203,-0.04576168,0.0074495757,0.018554688,0.44433594,-4.8828125E-4,0.8955078
17/07/11 05:07:02:421,697,-0.765625,0.041992188,0.579834,-0.036183655,-0.04576168,0.0074495757,0.019042969,0.44384766,0.0,0.8955078
17/07/11 05:07:02:426,702,-0.765625,0.041992188,0.579834,-0.036183655,-0.04576168,0.0074495757,0.019042969,0.44384766,0.0,0.8955078
17/07/11 05:07:02:431,707,-0.75805664,0.036865234,0.57421875,-0.036183655,-0.04576168,0.0053211255,0.01953125,0.44384766,0.0,0.8955078
17/07/11 05:07:02:436,712,-0.7558594,0.029296875,0.5773926,-0.037247878,-0.04576168,0.0053211255,0.020507813,0.44433594,0.0,0.8955078
17/07/11 05:07:02:447,723,-0.75756836,0.03100586,0.5769043,-0.034055203,-0.044697456,0.0074495757,0.020019531,0.44384766,0.0,0.8955078
17/07/11 05:07:02:453,729,-0.7578125,0.029785156,0.58251953,-0.037247878,-0.044697456,0.0053211255,0.019042969,0.44384766,0.0,0.8955078
17/07/11 05:07:02:461,737,-0.7578125,0.029785156,0.58251953,-0.037247878,-0.044697456,0.0053211255,0.019042969,0.44384766,0.0,0.8955078
17/07/11 05:07:02:467,743,-0.7578125,0.029785156,0.58251953,-0.037247878,-0.044697456,0.0053211255,0.019042969,0.44384766,0.0,0.8955078
17/07/11 05:07:02:472,748,-0.7578125,0.029785156,0.58251953,-0.037247878,-0.044697456,0.0053211255,0.019042969,0.44384766,0.0,0.8955078
17/07/11 05:07:02:477,753,-0.7578125,0.029785156,0.58251953,-0.037247878,-0.044697456,0.0053211255,0.019042969,0.44384766,0.0,0.8955078
17/07/11 05:07:02:482,758,-0.7578125,0.029785156,0.58251953,-0.037247878,-0.044697456,0.0053211255,0.019042969,0.44384766,0.0,0.8955078
17/07/11 05:07:02:488,764,-0.7578125,0.029785156,0.58251953,-0.037247878,-0.044697456,0.0053211255,0.019042969,0.44384766,0.0,0.8955078
17/07/11 05:07:02:494,770,-0.7458496,0.030517578,0.5800781,-0.03511943,-0.044697456,0.0042569004,0.018554688,0.44335938,0.0,0.8959961
17/07/11 05:07:02:501,777,-0.7597656,0.030517578,0.57836914,-0.036183655,-0.04576168,0.0053211255,0.017578125,0.44189453,-4.8828125E-4,0.8964844
17/07/11 05:07:02:506,782,-0.7548828,0.032226563,0.5756836,-0.034055203,-0.04576168,0.0063853506,0.017578125,0.4423828,-4.8828125E-4,0.8964844
17/07/11 05:07:02:511,787,-0.7548828,0.032226563,0.5756836,-0.034055203,-0.04576168,0.0063853506,0.017578125,0.4423828,-4.8828125E-4,0.8964844
17/07/11 05:07:02:516,792,-0.7548828,0.032226563,0.5756836,-0.034055203,-0.04576168,0.0063853506,0.017578125,0.4423828,-4.8828125E-4,0.8964844
17/07/11 05:07:02:521,797,-0.75341797,0.034423828,0.5776367,-0.034055203,-0.044697456,0.0063853506,0.018554688,0.4428711,-4.8828125E-4,0.8959961
17/07/11 05:07:02:526,802,-0.75341797,0.034423828,0.5776367,-0.034055203,-0.044697456,0.0063853506,0.018554688,0.4428711,-4.8828125E-4,0.8959961
17/07/11 05:07:02:531,807,-0.75341797,0.034423828,0.5776367,-0.034055203,-0.044697456,0.0063853506,0.018554688,0.4428711,-4.8828125E-4,0.8959961
17/07/11 05:07:02:536,812,-0.75341797,0.034423828,0.5776367,-0.034055203,-0.044697456,0.0063853506,0.018554688,0.4428711,-4.8828125E-4,0.8959961
17/07/11 05:07:02:541,817,-0.75341797,0.034423828,0.5776367,-0.034055203,-0.044697456,0.0063853506,0.018554688,0.4428711,-4.8828125E-4,0.8959961
17/07/11 05:07:02:546,822,-0.75341797,0.034423828,0.5776367,-0.034055203,-0.044697456,0.0063853506,0.018554688,0.4428711,-4.8828125E-4,0.8959961
17/07/11 05:07:02:551,827,-0.7546387,0.03466797,0.57788086,-0.036183655,-0.044697456,0.0063853506,0.019042969,0.4423828,0.0,0.8964844
17/07/11 05:07:02:556,832,-0.75512695,0.029296875,0.58081055,-0.03511943,-0.044697456,0.0063853506,0.019042969,0.4423828,0.0,0.8964844
17/07/11 05:07:02:561,837,-0.7590332,0.031982422,0.5788574,-0.03511943,-0.044697456,0.0063853506,0.019042969,0.4423828,0.0,0.8964844
17/07/11 05:07:02:567,843,-0.7590332,0.031982422,0.5788574,-0.036183655,-0.044697456,0.0053211255,0.018554688,0.4423828,-4.8828125E-4,0.8964844
17/07/11 05:07:02:573,849,-0.7590332,0.031982422,0.5788574,-0.036183655,-0.044697456,0.0053211255,0.018554688,0.4423828,-4.8828125E-4,0.8964844
17/07/11 05:07:02:578,854,-0.7590332,0.031982422,0.5788574,-0.036183655,-0.044697456,0.0053211255,0.018554688,0.4423828,-4.8828125E-4,0.8964844
17/07/11 05:07:02:584,860,-0.7590332,0.031982422,0.5788574,-0.036183655,-0.044697456,0.0053211255,0.018554688,0.4423828,-4.8828125E-4,0.8964844
17/07/11 05:07:02:590,866,-0.7590332,0.031982422,0.5788574,-0.036183655,-0.044697456,0.0053211255,0.018554688,0.4423828,-4.8828125E-4,0.8964844
17/07/11 05:07:02:595,871,-0.7590332,0.031982422,0.5788574,-0.036183655,-0.044697456,0.0053211255,0.018554688,0.4423828,-4.8828125E-4,0.8964844
17/07/11 05:07:02:600,876,-0.7590332,0.031982422,0.5788574,-0.036183655,-0.044697456,0.0053211255,0.018554688,0.4423828,-4.8828125E-4,0.8964844
17/07/11 05:07:02:606,882,-0.7590332,0.031982422,0.5788574,-0.036183655,-0.044697456,0.0053211255,0.018554688,0.4423828,-4.8828125E-4,0.8964844
17/07/11 05:07:02:611,887,-0.7590332,0.031982422,0.5788574,-0.036183655,-0.044697456,0.0053211255,0.018554688,0.4423828,-4.8828125E-4,0.8964844
17/07/11 05:07:02:617,893,-0.7590332,0.031982422,0.5788574,-0.036183655,-0.044697456,0.0053211255,0.018554688,0.4423828,-4.8828125E-4,0.8964844
17/07/11 05:07:02:622,898,-0.7531738,0.03173828,0.5756836,-0.03511943,-0.044697456,0.0053211255,0.018554688,0.4428711,0.0,0.8964844
17/07/11 05:07:02:627,903,-0.7531738,0.03173828,0.5756836,-0.03511943,-0.044697456,0.0053211255,0.018554688,0.4428711,0.0,0.8964844
17/07/11 05:07:02:633,909,-0.7531738,0.03173828,0.5756836,-0.03511943,-0.044697456,0.0053211255,0.018554688,0.4428711,0.0,0.8964844
17/07/11 05:07:02:638,914,-0.7531738,0.03173828,0.5756836,-0.03511943,-0.044697456,0.0053211255,0.018554688,0.4428711,0.0,0.8964844
17/07/11 05:07:02:644,920,-0.7531738,0.03173828,0.5756836,-0.03511943,-0.044697456,0.0053211255,0.018554688,0.4428711,0.0,0.8964844
17/07/11 05:07:02:649,925,-0.7531738,0.03173828,0.5756836,-0.03511943,-0.044697456,0.0053211255,0.018554688,0.4428711,0.0,0.8964844
17/07/11 05:07:02:654,930,-0.7531738,0.03173828,0.5756836,-0.03511943,-0.044697456,0.0053211255,0.018554688,0.4428711,0.0,0.8964844
17/07/11 05:07:02:659,935,-0.7531738,0.03173828,0.5756836,-0.03511943,-0.044697456,0.0053211255,0.018554688,0.4428711,0.0,0.8964844
17/07/11 05:07:02:664,940,-0.7531738,0.03173828,0.5756836,-0.03511943,-0.044697456,0.0053211255,0.018554688,0.4428711,0.0,0.8964844
17/07/11 05:07:02:669,945,-0.7531738,0.03173828,0.5756836,-0.03511943,-0.044697456,0.0053211255,0.018554688,0.4428711,0.0,0.8964844
17/07/11 05:07:02:678,954,-0.75756836,0.032470703,0.57666016,-0.03511943,-0.04576168,0.0063853506,0.020019531,0.4423828,0.0,0.8964844
17/07/11 05:07:02:683,959,-0.75756836,0.032470703,0.57666016,-0.03511943,-0.04576168,0.0063853506,0.020019531,0.4423828,0.0,0.8964844
17/07/11 05:07:02:688,964,-0.75756836,0.032470703,0.57666016,-0.03511943,-0.04576168,0.0063853506,0.020019531,0.4423828,0.0,0.8964844
17/07/11 05:07:02:694,970,-0.75756836,0.032470703,0.57666016,-0.03511943,-0.04576168,0.0063853506,0.020019531,0.4423828,0.0,0.8964844
17/07/11 05:07:02:700,976,-0.7583008,0.03564453,0.5749512,-0.03511943,-0.04576168,0.0074495757,0.01953125,0.4428711,0.0,0.8959961
17/07/11 05:07:02:706,982,-0.7583008,0.03564453,0.5749512,-0.03511943,-0.04576168,0.0074495757,0.01953125,0.4428711,0.0,0.8959961
17/07/11 05:07:02:711,987,-0.7583008,0.03564453,0.5749512,-0.03511943,-0.04576168,0.0074495757,0.01953125,0.4428711,0.0,0.8959961
17/07/11 05:07:02:717,993,-0.7583008,0.03564453,0.5749512,-0.03511943,-0.04576168,0.0074495757,0.01953125,0.4428711,0.0,0.8959961
17/07/11 05:07:02:723,999,-0.7583008,0.03564453,0.5749512,-0.03511943,-0.04576168,0.0074495757,0.01953125,0.4428711,0.0,0.8959961
17/07/11 05:07:02:728,1004,-0.7590332,0.032958984,0.57250977,-0.036183655,-0.044697456,0.0063853506,0.019042969,0.44335938,0.0,0.8959961
17/07/11 05:07:02:735,1011,-0.7590332,0.032958984,0.57250977,-0.036183655,-0.044697456,0.0063853506,0.019042969,0.44335938,0.0,0.8959961
17/07/11 05:07:02:740,1016,-0.7590332,0.032958984,0.57250977,-0.036183655,-0.044697456,0.0063853506,0.019042969,0.44335938,0.0,0.8959961
17/07/11 05:07:02:745,1021,-0.7590332,0.032958984,0.57250977,-0.036183655,-0.044697456,0.0063853506,0.019042969,0.44335938,0.0,0.8959961
17/07/11 05:07:02:750,1026,-0.7590332,0.032958984,0.57250977,-0.036183655,-0.044697456,0.0063853506,0.019042969,0.44335938,0.0,0.8959961
17/07/11 05:07:02:756,1032,-0.7590332,0.032958984,0.57250977,-0.036183655,-0.044697456,0.0063853506,0.019042969,0.44335938,0.0,0.8959961
17/07/11 05:07:02:762,1038,-0.7590332,0.032958984,0.57250977,-0.036183655,-0.044697456,0.0063853506,0.019042969,0.44335938,0.0,0.8959961
17/07/11 05:07:02:767,1043,-0.7590332,0.032958984,0.57250977,-0.036183655,-0.044697456,0.0063853506,0.019042969,0.44335938,0.0,0.8959961
17/07/11 05:07:02:774,1050,-0.75634766,0.03149414,0.5749512,-0.03511943,-0.04363323,0.0042569004,0.019042969,0.44335938,0.0,0.8959961
17/07/11 05:07:02:779,1055,-0.76049805,0.03540039,0.579834,-0.034055203,-0.04576168,0.0063853506,0.019042969,0.44335938,0.0,0.8959961
