0.9279785,-0.1772461,-0.25976562,-0.04363323,-0.003192675,-0.0042569,-0.14111328,-0.78222656,0.005859375,0.6064453
0.9279785,-0.1772461,-0.25976562,-0.04363323,-0.003192675,-0.0042569,-0.14111328,-0.78222656,0.005859375,0.6064453
0.9279785,-0.1772461,-0.25976562,-0.04363323,-0.003192675,-0.0042569,-0.14111328,-0.78222656,0.005859375,0.6064453
0.92871094,-0.18017578,-0.26049805,-0.042569004,-0.003192675,-0.0042569,-0.14160156,-0.78271484,0.005859375,0.60595703
0.9265137,-0.17553711,-0.25805664,-0.040440552,-0.00212845,-0.00212845,-0.14160156,-0.78222656,0.006347656,0.6064453
0.92529297,-0.17919922,-0.25830078,-0.04363323,-0.001064225,-0.00212845,-0.14111328,-0.78222656,0.005859375,0.6064453
0.92529297,-0.17919922,-0.25830078,-0.04363323,-0.001064225,-0.00212845,-0.14111328,-0.78271484,0.005371094,0.60595703
0.92529297,-0.17919922,-0.25830078,-0.04363323,-0.001064225,-0.00212845,-0.14111328,-0.78271484,0.005371094,0.60595703
0.92529297,-0.17919922,-0.25830078,-0.04363323,-0.001064225,-0.00212845,-0.14111328,-0.78271484,0.005371094,0.60595703
0.92529297,-0.17919922,-0.25830078,-0.04363323,-0.001064225,-0.00212845,-0.14111328,-0.78271484,0.005371094,0.60595703
0.92529297,-0.17919922,-0.25830078,-0.04363323,-0.001064225,-0.00212845,-0.14111328,-0.78271484,0.005371094,0.60595703
0.92529297,-0.17919922,-0.25830078,-0.04363323,-0.001064225,-0.00212845,-0.14111328,-0.78271484,0.005371094,0.60595703
0.9272461,-0.1784668,-0.25805664,-0.044697456,-0.003192675,0,-0.14160156,-0.78222656,0.005859375,0.60595703
0.9296875,-0.17749023,-0.25756836,-0.046825904,-0.00212845,-0.00212845,-0.14160156,-0.78222656,0.005859375,0.60595703
0.9267578,-0.17944336,-0.2602539,-0.046825904,-0.00212845,-0.00212845,-0.14160156,-0.78222656,0.005859375,0.6064453
0.9243164,-0.17919922,-0.2565918,-0.044697456,-0.003192675,-0.003192675,-0.14208984,-0.78222656,0.005859375,0.60595703
0.9243164,-0.17919922,-0.2565918,-0.044697456,-0.003192675,-0.003192675,-0.14208984,-0.78222656,0.005859375,0.60595703
0.9255371,-0.17919922,-0.25390625,-0.042569004,-0.0042569,-0.00212845,-0.14208984,-0.7817383,0.006347656,0.6064453
0.92700195,-0.17871094,-0.25463867,-0.040440552,-0.003192675,-0.00212845,-0.14208984,-0.7817383,0.006347656,0.6069336
0.92700195,-0.17871094,-0.25463867,-0.040440552,-0.003192675,-0.00212845,-0.14208984,-0.7817383,0.006347656,0.6069336
0.92700195,-0.17871094,-0.25463867,-0.040440552,-0.003192675,-0.00212845,-0.14208984,-0.7817383,0.006347656,0.6069336
0.92700195,-0.17871094,-0.25463867,-0.040440552,-0.003192675,-0.00212845,-0.14208984,-0.7817383,0.006347656,0.6069336
0.92700195,-0.17871094,-0.25463867,-0.040440552,-0.003192675,-0.00212845,-0.14208984,-0.7817383,0.006347656,0.6069336
0.92700195,-0.17871094,-0.25463867,-0.040440552,-0.003192675,-0.00212845,-0.14208984,-0.7817383,0.006347656,0.6069336
0.92700195,-0.17871094,-0.25463867,-0.040440552,-0.003192675,-0.00212845,-0.14208984,-0.7817383,0.006347656,0.6069336
0.9265137,-0.18041992,-0.25756836,-0.03937633,-0.003192675,-0.00212845,-0.14208984,-0.78125,0.006347656,0.6074219
0.9277344,-0.17871094,-0.25585938,-0.038312104,-0.00212845,0.001064225,-0.14160156,-0.7817383,0.005859375,0.6064453
0.9277344,-0.17871094,-0.25585938,-0.038312104,-0.00212845,0.001064225,-0.14160156,-0.7817383,0.005859375,0.6064453
0.9277344,-0.17871094,-0.25585938,-0.038312104,-0.00212845,0.001064225,-0.14160156,-0.7817383,0.005859375,0.6064453
0.9277344,-0.17871094,-0.25585938,-0.038312104,-0.00212845,0.001064225,-0.14160156,-0.7817383,0.005859375,0.6064453
0.9277344,-0.17871094,-0.25585938,-0.038312104,-0.00212845,0.001064225,-0.14160156,-0.7817383,0.005859375,0.6064453
0.9277344,-0.17871094,-0.25585938,-0.038312104,-0.00212845,0.001064225,-0.14160156,-0.7817383,0.005859375,0.6064453
0.92626953,-0.1772461,-0.26245117,-0.03937633,-0.00212845,0,-0.14160156,-0.7817383,0.005859375,0.6069336
0.9260254,-0.17773438,-0.26708984,-0.03937633,-0.001064225,0.00212845,-0.14208984,-0.78222656,0.006347656,0.6064453
0.9260254,-0.17773438,-0.26708984,-0.03937633,-0.001064225,0.00212845,-0.14208984,-0.78271484,0.005859375,0.60595703
0.9230957,-0.17871094,-0.2631836,-0.03937633,-0.00212845,0.00212845,-0.14208984,-0.78271484,0.005859375,0.60546875
0.9230957,-0.17871094,-0.2631836,-0.03937633,-0.00212845,0.00212845,-0.14208984,-0.78271484,0.005859375,0.60546875
0.9230957,-0.17871094,-0.2631836,-0.03937633,-0.00212845,0.00212845,-0.14208984,-0.78271484,0.005859375,0.60546875
0.9230957,-0.17871094,-0.2631836,-0.03937633,-0.00212845,0.00212845,-0.14208984,-0.78271484,0.005859375,0.60546875
0.9230957,-0.17871094,-0.2631836,-0.03937633,-0.00212845,0.00212845,-0.14208984,-0.78271484,0.005859375,0.60546875
0.9230957,-0.17871094,-0.2631836,-0.03937633,-0.00212845,0.00212845,-0.14208984,-0.78271484,0.005859375,0.60546875
0.9230957,-0.17871094,-0.2631836,-0.03937633,-0.00212845,0.00212845,-0.14208984,-0.78271484,0.005859375,0.60546875
0.9260254,-0.1784668,-0.26367188,-0.029798303,-0.00212845,0.005321126,-0.14257812,-0.7836914,0.006347656,0.6040039
0.93066406,-0.17773438,-0.26879883,-0.028734077,0,0.006385351,-0.14257812,-0.7836914,0.006347656,0.6044922
0.93066406,-0.17773438,-0.26879883,-0.028734077,0,0.006385351,-0.14257812,-0.7836914,0.006347656,0.6044922
0.92944336,-0.17700195,-0.265625,-0.028734077,0,0.005321126,-0.14208984,-0.7841797,0.005859375,0.6040039
0.92944336,-0.17700195,-0.265625,-0.028734077,0,0.005321126,-0.14208984,-0.7841797,0.005859375,0.6040039
0.9265137,-0.17919922,-0.26245117,-0.028734077,0.001064225,0.00212845,-0.14160156,-0.7841797,0.005371094,0.6040039
0.9265137,-0.17919922,-0.26245117,-0.028734077,0.001064225,0.00212845,-0.14160156,-0.7841797,0.005371094,0.6040039
0.9265137,-0.17919922,-0.26245117,-0.028734077,0.001064225,0.00212845,-0.14160156,-0.7841797,0.005371094,0.6040039
0.9265137,-0.17919922,-0.26245117,-0.028734077,0.001064225,0.00212845,-0.14160156,-0.7841797,0.005371094,0.6040039
0.9265137,-0.17919922,-0.26245117,-0.028734077,0.001064225,0.00212845,-0.14160156,-0.7841797,0.005371094,0.6040039
0.9265137,-0.17919922,-0.26245117,-0.028734077,0.001064225,0.00212845,-0.14160156,-0.7841797,0.005371094,0.6040039
0.9243164,-0.1784668,-0.26123047,-0.026605628,0,0.00212845,-0.14208984,-0.7836914,0.005859375,0.6044922
0.9265137,-0.17651367,-0.25463867,-0.027669853,-0.001064225,0.006385351,-0.14208984,-0.78271484,0.005859375,0.60546875
0.9284668,-0.17871094,-0.25512695,-0.030862529,-0.001064225,0.006385351,-0.14160156,-0.78271484,0.005859375,0.60595703
0.9304199,-0.17822266,-0.25585938,-0.032990977,-0.001064225,0.006385351,-0.14160156,-0.78222656,0.005859375,0.6064453
0.9304199,-0.17822266,-0.25585938,-0.032990977,-0.001064225,0.006385351,-0.14160156,-0.78222656,0.005859375,0.6064453
0.9304199,-0.17822266,-0.25585938,-0.032990977,-0.001064225,0.006385351,-0.14160156,-0.78222656,0.005859375,0.6064453
0.9304199,-0.17822266,-0.25585938,-0.032990977,-0.001064225,0.006385351,-0.14160156,-0.78222656,0.005859375,0.6064453
0.9304199,-0.17822266,-0.25585938,-0.032990977,-0.001064225,0.006385351,-0.14160156,-0.78222656,0.005859375,0.6064453
0.9304199,-0.17822266,-0.25585938,-0.032990977,-0.001064225,0.006385351,-0.14160156,-0.78222656,0.005859375,0.6064453
0.92993164,-0.1784668,-0.25952148,-0.036183655,-0.001064225,0.006385351,-0.14160156,-0.7817383,0.005859375,0.6069336
