Trial04
Date:,2017/07/11
Time:,17:03:46
Type:,
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,A,,,B,,,C
Field #,X,Y,Z,X,Y,Z,X,Y,Z
915,-351.707855,304.220215,982.133606,-346.474274,203.066437,979.553345,-277.224396,257.547577,979.649536
916,-351.733948,304.226257,982.122314,-346.503510,203.071960,979.541199,-277.250092,257.551819,979.656738
917,-351.768677,304.228516,982.106262,-346.538391,203.074081,979.524353,-277.282990,257.554474,979.667664
918,-351.813477,304.227264,982.084412,-346.580658,203.072906,979.501709,-277.324738,257.555420,979.683289
919,-351.869843,304.222778,982.055664,-346.632294,203.068680,979.472107,-277.377197,257.554626,979.704590
920,-351.939362,304.215485,982.018738,-346.695374,203.061691,979.434326,-277.442261,257.552032,979.732727
921,-352.023560,304.205872,981.972351,-346.772003,203.052353,979.387085,-277.521881,257.547668,979.768677
922,-352.123810,304.194458,981.915405,-346.864105,203.041077,979.329346,-277.617798,257.541565,979.813232
923,-352.241089,304.181763,981.846802,-346.973328,203.028320,979.260071,-277.731445,257.533783,979.867126
924,-352.376038,304.168304,981.765808,-347.100830,203.014587,979.178589,-277.863831,257.524475,979.930847
925,-352.528870,304.154510,981.671814,-347.247284,203.000320,979.084351,-278.015381,257.513763,980.004456
926,-352.699493,304.140686,981.564697,-347.412994,202.985855,978.977112,-278.186279,257.501923,980.087891
927,-352.887634,304.127106,981.444397,-347.597870,202.971512,978.856812,-278.376312,257.489258,980.180908
928,-353.092987,304.113892,981.311035,-347.801575,202.957443,978.723389,-278.585144,257.476013,980.283142
929,-353.315155,304.101135,981.164978,-348.023590,202.943726,978.577087,-278.812347,257.462463,980.394043
930,-353.553711,304.088898,981.006592,-348.263123,202.930374,978.418213,-279.057343,257.448669,980.513123
931,-353.807922,304.077179,980.836304,-348.519257,202.917374,978.247070,-279.319427,257.434662,980.639832
932,-354.076965,304.066010,980.654785,-348.790833,202.904678,978.064331,-279.597748,257.420380,980.773560
933,-354.359589,304.055450,980.462708,-349.076447,202.892273,977.870728,-279.891205,257.405701,980.913574
934,-354.654236,304.045563,980.261047,-349.374390,202.880112,977.667236,-280.198334,257.390564,981.058960
935,-354.959076,304.036377,980.050842,-349.682770,202.868225,977.455017,-280.517334,257.375000,981.208740
936,-355.272064,304.027863,979.833374,-349.999329,202.856613,977.235474,-280.846191,257.359100,981.361755
937,-355.591003,304.019958,979.609863,-350.321808,202.845245,977.010132,-281.182617,257.343018,981.516724
938,-355.913605,304.012512,979.381897,-350.647858,202.834045,976.780579,-281.524353,257.326935,981.672424
939,-356.237610,304.005310,979.150940,-350.975098,202.822861,976.548523,-281.869141,257.310883,981.827454
940,-356.560822,303.998108,978.918579,-351.301361,202.811539,976.315735,-282.214783,257.294983,981.980835
941,-356.881317,303.990601,978.686401,-351.624603,202.799881,976.083557,-282.559265,257.279236,982.131470
942,-357.197510,303.982391,978.455811,-351.943146,202.787582,975.853271,-282.900726,257.263641,982.278564
943,-357.508118,303.973175,978.228027,-352.255554,202.774399,975.626038,-283.237701,257.248199,982.421448
944,-357.812317,303.962646,978.004028,-352.560852,202.760117,975.402527,-283.569061,257.232727,982.559753
945,-358.109619,303.950714,977.784302,-352.858337,202.744614,975.183167,-283.894012,257.217041,982.693359
946,-358.399963,303.937347,977.568909,-353.147583,202.727890,974.968140,-284.212280,257.200928,982.822266
947,-358.683685,303.922668,977.357605,-353.428619,202.710007,974.757080,-284.524017,257.184357,982.946777
948,-358.961487,303.906830,977.149536,-353.701843,202.691040,974.549194,-284.829865,257.167297,983.067383
949,-359.234467,303.890045,976.943604,-353.968140,202.671112,974.343384,-285.130920,257.149719,983.184570
950,-359.504028,303.872559,976.738464,-354.228729,202.650360,974.138184,-285.428650,257.131653,983.299011
951,-359.771790,303.854614,976.532410,-354.485382,202.628906,973.931885,-285.725037,257.113129,983.411438
952,-360.039673,303.836395,976.323608,-354.740143,202.606949,973.722717,-286.022430,257.094208,983.522644
953,-360.309723,303.818115,976.110229,-354.995239,202.584610,973.508606,-286.323364,257.074982,983.633545
954,-360.584167,303.799896,975.890442,-355.253143,202.562073,973.287537,-286.630707,257.055603,983.744934
955,-360.865387,303.781677,975.662231,-355.516357,202.539368,973.057434,-286.947357,257.036102,983.857727
956,-361.155762,303.763306,975.423767,-355.787415,202.516479,972.816162,-287.276306,257.016510,983.972595
957,-361.457703,303.744446,975.172974,-356.068878,202.493317,972.561279,-287.620544,256.996582,984.090393
958,-361.773560,303.724884,974.907776,-356.363220,202.469864,972.290405,-287.983124,256.975952,984.211670
959,-362.105560,303.704315,974.625854,-356.672913,202.446167,972.000793,-288.367188,256.954193,984.337036
960,-362.455902,303.682678,974.324951,-357.000183,202.422363,971.689697,-288.775970,256.930847,984.467163
961,-362.826660,303.659882,974.002625,-357.347076,202.398727,971.354431,-289.212555,256.905640,984.602417
962,-363.219635,303.635895,973.656372,-357.715393,202.375473,970.992249,-289.679993,256.878265,984.743164
963,-363.636566,303.610779,973.283997,-358.106628,202.352737,970.600769,-290.181061,256.848572,984.889526
964,-364.078674,303.584564,972.883240,-358.522003,202.330490,970.178040,-290.718201,256.816467,985.041565
965,-364.546875,303.557404,972.452026,-358.962158,202.308578,969.722412,-291.293488,256.781921,985.198853
966,-365.041534,303.529419,971.988586,-359.427338,202.286789,969.232666,-291.908508,256.744965,985.360962
967,-365.562439,303.500610,971.491333,-359.917114,202.264786,968.708130,-292.564178,256.705627,985.526917
968,-366.108795,303.470947,970.959106,-360.430573,202.242081,968.148560,-293.260803,256.663849,985.695740
969,-366.679352,303.440460,970.390686,-360.966431,202.218109,967.554199,-293.998291,256.619629,985.866028
970,-367.272583,303.409271,969.785278,-361.523132,202.192322,966.925354,-294.776245,256.572876,986.036499
971,-367.886627,303.377625,969.142090,-362.098877,202.164124,966.262695,-295.594055,256.523590,986.205566
972,-368.519440,303.345673,968.460449,-362.691833,202.132980,965.566650,-296.450989,256.471710,986.371826
973,-369.168884,303.313660,967.739624,-363.299927,202.098709,964.837219,-297.346161,256.417175,986.533630
974,-369.832794,303.281830,966.979065,-363.921051,202.061600,964.073792,-298.278839,256.359894,986.689392
975,-370.509186,303.250397,966.177979,-364.553070,202.022522,963.274902,-299.248230,256.299866,986.837524
976,-371.196289,303.219482,965.335876,-365.194031,201.982727,962.438904,-300.253723,256.237122,986.976379
977,-371.892609,303.188812,964.452820,-365.842072,201.943573,961.564270,-301.294678,256.171661,987.104675
978,-372.596771,303.157867,963.529541,-366.495544,201.906311,960.649963,-302.370300,256.103546,987.220825
979,-373.307495,303.125885,962.567383,-367.152863,201.871948,959.695679,-303.479614,256.032867,987.323669
980,-374.023529,303.092102,961.568420,-367.812531,201.841156,958.701965,-304.621277,255.959702,987.411926
981,-374.743256,303.055878,960.534851,-368.472870,201.814255,957.670227,-305.793488,255.884064,987.484680
982,-375.464783,303.016785,959.469177,-369.131927,201.791260,956.602295,-306.993927,255.805984,987.541016
983,-376.185852,302.974579,958.374146,-369.787476,201.771942,955.500732,-308.219727,255.725616,987.580078
984,-376.903717,302.929199,957.252502,-370.436890,201.755890,954.368774,-309.467529,255.643112,987.601013
985,-377.615509,302.880737,956.107300,-371.077545,201.742630,953.209900,-310.733582,255.558701,987.603210
986,-378.318146,302.829590,954.941589,-371.706573,201.731628,952.027954,-312.013763,255.472672,987.586060
987,-379.008575,302.776245,953.758545,-372.321320,201.722397,950.826965,-313.303864,255.385300,987.549316
988,-379.683929,302.721283,952.561523,-372.919159,201.714355,949.611023,-314.599701,255.296829,987.492737
989,-380.341522,302.665222,951.353699,-373.497772,201.706909,948.384460,-315.897095,255.207489,987.416504
990,-380.978882,302.608551,950.138489,-374.055145,201.699417,947.151550,-317.192017,255.117416,987.320862
991,-381.593994,302.551697,948.919250,-374.589478,201.691452,945.916504,-318.480652,255.026794,987.206543
992,-382.185028,302.495087,947.699402,-375.099304,201.682709,944.683777,-319.759125,254.935883,987.074219
993,-382.750305,302.439148,946.482788,-375.583435,201.673141,943.457703,-321.023438,254.844986,986.924805
994,-383.288269,302.384399,945.273438,-376.040894,201.662872,942.242981,-322.269470,254.754517,986.759583
995,-383.797607,302.331512,944.075806,-376.470947,201.652115,941.044617,-323.492920,254.664993,986.579834
996,-384.277069,302.281036,942.894531,-376.873138,201.641098,939.867737,-324.689331,254.577057,986.387085
997,-384.725769,302.233337,941.734863,-377.247314,201.630127,938.717590,-325.854156,254.491287,986.182922
998,-385.143005,302.188568,940.602295,-377.593536,201.619553,937.599426,-326.982849,254.408295,985.969177
999,-385.528442,302.146790,939.502380,-377.912201,201.609787,936.518066,-328.070892,254.328491,985.747681
1000,-385.881958,302.108032,938.440613,-378.203888,201.601242,935.478210,-329.114044,254.252151,985.520447
1001,-386.203827,302.072510,937.422058,-378.469543,201.594238,934.483765,-330.108276,254.179367,985.289795
1002,-386.494537,302.040283,936.451416,-378.710358,201.588913,933.538330,-331.050018,254.110031,985.057983
1003,-386.754791,302.011292,935.532776,-378.927643,201.585144,932.644897,-331.936127,254.043915,984.827332
1004,-386.985718,301.985138,934.669678,-379.122742,201.582642,931.805664,-332.763916,253.980698,984.600281
1005,-387.188660,301.961456,933.865051,-379.296936,201.581085,931.022339,-333.531464,253.920044,984.378906
1006,-387.365356,301.939819,933.121155,-379.451569,201.580231,930.295898,-334.237488,253.861694,984.165344
1007,-387.517914,301.919952,932.439453,-379.588013,201.579910,929.626953,-334.881470,253.805450,983.961609
1008,-387.648621,301.901703,931.821289,-379.707794,201.580215,929.015808,-335.463318,253.751297,983.769531
1009,-387.759979,301.885101,931.267334,-379.812500,201.581345,928.462646,-335.983459,253.699448,983.591003
1010,-387.854370,301.870300,930.778137,-379.903839,201.583572,927.967834,-336.442566,253.650299,983.427734
1011,-387.934204,301.857544,930.353699,-379.983459,201.587051,927.531433,-336.841705,253.604401,983.281250
1012,-388.001678,301.847168,929.993591,-380.052856,201.591858,927.153625,-337.182220,253.562485,983.152893
1013,-388.058777,301.839508,929.697083,-380.113312,201.597946,926.834412,-337.465515,253.525284,983.043884
1014,-388.106842,301.834900,929.463501,-380.165863,201.605255,926.574158,-337.692535,253.493576,982.955505
1015,-388.146515,301.833862,929.292664,-380.211151,201.613693,926.373718,-337.863434,253.468048,982.888855
1016,-388.177551,301.836823,929.185242,-380.249329,201.623291,926.234863,-337.977325,253.449356,982.845337
1017,-388.199036,301.844238,929.142944,-380.280060,201.634033,926.160278,-338.031982,253.438019,982.826294
1018,-388.209381,301.856445,929.168640,-380.302399,201.645981,926.153564,-338.024048,253.434448,982.833008
1019,-388.206604,301.873627,929.266174,-380.314941,201.659103,926.219360,-337.949066,253.439011,982.866943
1020,-388.188416,301.895691,929.440430,-380.315857,201.673355,926.362976,-337.801849,253.451996,982.929199
1021,-388.152405,301.922424,929.696472,-380.302887,201.688568,926.590210,-337.576752,253.473709,983.020630
1022,-388.096039,301.953400,930.039490,-380.273590,201.704422,926.906799,-337.268188,253.504333,983.141724
1023,-388.016602,301.987885,930.474182,-380.225098,201.720490,927.317993,-336.870972,253.543854,983.292236
1024,-387.911255,302.025146,931.004517,-380.154419,201.736206,927.828247,-336.380463,253.592102,983.471375
1025,-387.776855,302.064362,931.633606,-380.058350,201.750885,928.441284,-335.792694,253.648788,983.677673
1026,-387.609955,302.104858,932.363831,-379.933441,201.763809,929.159973,-335.104279,253.713608,983.909180
1027,-387.406860,302.145935,933.196838,-379.776001,201.774307,929.986389,-334.312439,253.786285,984.163330
1028,-387.163727,302.186920,934.133606,-379.582153,201.781784,930.921692,-333.415009,253.866592,984.437073
1029,-386.876526,302.227478,935.174500,-379.347717,201.785934,931.966003,-332.410339,253.954285,984.726746
1030,-386.541260,302.267273,936.319031,-379.068390,201.786697,933.118591,-331.297455,254.049149,985.028198
1031,-386.153870,302.306305,937.566101,-378.739624,201.784195,934.377625,-330.075989,254.150955,985.336853
1032,-385.710236,302.344452,938.913513,-378.356842,201.778564,935.740540,-328.746155,254.259460,985.647644
1033,-385.206116,302.381866,940.358398,-377.915344,201.769974,937.203979,-327.308777,254.374313,985.955200
1034,-384.637268,302.418671,941.896729,-377.410431,201.758606,938.763550,-325.765320,254.495056,986.253906
1035,-383.999634,302.455139,943.523499,-376.837463,201.744690,940.414124,-324.118011,254.621231,986.537903
1036,-383.289368,302.491241,945.233093,-376.192017,201.728592,942.149475,-322.369934,254.752289,986.801331
1037,-382.503204,302.526611,947.018677,-375.469879,201.710678,943.962341,-320.525116,254.887650,987.037964
1038,-381.638214,302.560913,948.872742,-374.667267,201.691391,945.844666,-318.588593,255.026566,987.241577
1039,-380.691772,302.593750,950.786499,-373.780823,201.671219,947.787292,-316.566376,255.168198,987.405823
1040,-379.661743,302.624695,952.750488,-372.807800,201.650925,949.780212,-314.465393,255.311661,987.524231
1041,-378.546173,302.653351,954.754517,-371.745941,201.631622,951.812561,-312.293182,255.455994,987.590515
1042,-377.343384,302.679657,956.787964,-370.593536,201.614914,953.872986,-310.057770,255.600296,987.598450
1043,-376.051727,302.704041,958.839844,-369.349091,201.602615,955.949829,-307.767151,255.743637,987.541870
1044,-374.669556,302.727478,960.899109,-368.011444,201.596649,958.031616,-305.429199,255.885239,987.414856
1045,-373.195129,302.751373,962.954590,-366.579559,201.598679,960.107483,-303.051453,256.024475,987.211731
1046,-371.626648,302.777588,964.995544,-365.052612,201.609940,962.167236,-300.640900,256.160828,986.927063
1047,-369.962463,302.807983,967.011658,-363.429932,201.631332,964.201721,-298.204193,256.294006,986.555847
1048,-368.201477,302.844177,968.993347,-361.711212,201.663681,966.202454,-295.747681,256.423889,986.093384
1049,-366.343018,302.887482,970.932068,-359.896301,201.708099,968.161316,-293.277405,256.550354,985.535278
1050,-364.386963,302.938965,972.819702,-357.985321,201.765732,970.070374,-290.799255,256.673462,984.877441
1051,-362.333649,302.999695,974.648438,-355.978790,201.837662,971.922180,-288.319031,256.793335,984.116272
1052,-360.183929,303.070648,976.410706,-353.877472,201.924622,973.709656,-285.842529,256.910339,983.248413
1053,-357.939240,303.152771,978.099182,-351.682831,202.027054,975.426270,-283.375519,257.025085,982.270874
1054,-355.601654,303.246704,979.706604,-349.396790,202.145035,977.065735,-280.923950,257.138428,981.181335
1055,-353.174072,303.352844,981.226257,-347.022186,202.278412,978.622314,-278.493866,257.251373,979.978149
1056,-350.660278,303.471283,982.652039,-344.562653,202.426697,980.090698,-276.091492,257.364960,978.660339
1057,-348.064850,303.601715,983.978333,-342.022705,202.589127,981.465881,-273.723206,257.480316,977.228088
1058,-345.393463,303.743713,985.200378,-339.407806,202.764725,982.743469,-271.395630,257.598419,975.682739
1059,-342.652618,303.896606,986.314087,-336.724396,202.952240,983.919373,-269.115326,257.720032,974.027039
1060,-339.850006,304.059662,987.316040,-333.979889,203.150269,984.990173,-266.889130,257.845581,972.264954
1061,-336.994293,304.232086,988.203735,-331.182770,203.357224,985.952759,-264.723877,257.975220,970.402039
1062,-334.095154,304.413116,988.975281,-328.342590,203.571426,986.804749,-262.626373,258.108734,968.444946
1063,-331.163147,304.602051,989.629700,-325.469788,203.791168,987.544189,-260.603271,258.245789,966.401672
1064,-328.209412,304.798035,990.166809,-322.575592,204.014832,988.169739,-258.660736,258.385773,964.281372
1065,-325.245697,305.000305,990.587463,-319.671936,204.240860,988.680725,-256.804413,258.527985,962.094238
1066,-322.283905,305.208038,990.893555,-316.771179,204.467880,989.077271,-255.039352,258.671631,959.851440
1067,-319.335999,305.420410,991.087830,-313.886047,204.694565,989.360596,-253.369888,258.815765,957.564758
1068,-316.413483,305.636688,991.174133,-311.029053,204.919769,989.532776,-251.799408,258.959503,955.246216
1069,-313.527283,305.856140,991.157166,-308.212341,205.142487,989.596741,-250.330307,259.101807,952.907532
1070,-310.687317,306.078156,991.042175,-305.447083,205.361862,989.556519,-248.964081,259.241730,950.559814
1071,-307.902435,306.302002,990.835083,-302.743347,205.577164,989.416687,-247.701385,259.378235,948.213318
1072,-305.180481,306.527100,990.542114,-300.109863,205.787720,989.182739,-246.542267,259.510223,945.876831
1073,-302.528137,306.752838,990.169678,-297.553802,205.992981,988.860474,-245.486435,259.636383,943.557739
1074,-299.951263,306.978760,989.724182,-295.081024,206.192444,988.456360,-244.533417,259.755157,941.261902
1075,-297.454773,307.204285,989.211914,-292.695862,206.385666,987.977173,-243.682266,259.865112,938.994202
1076,-295.043060,307.428467,988.638672,-290.401306,206.572327,987.429749,-242.930954,259.964966,936.759033
1077,-292.720215,307.649475,988.009705,-288.199097,206.752304,986.821167,-242.276108,260.053894,934.561035
1078,-290.489807,307.865204,987.329773,-286.089874,206.925674,986.158508,-241.713104,260.131470,932.404907
1079,-288.354706,308.073639,986.604065,-284.073364,207.092667,985.448914,-241.236450,260.197540,930.295410
1080,-286.316742,308.273254,985.838257,-282.148682,207.253586,984.699463,-240.839859,260.252411,928.237244
1081,-284.377014,308.462769,985.038757,-280.314453,207.408691,983.917542,-240.516479,260.296631,926.235229
1082,-282.535980,308.641113,984.212158,-278.569275,207.558105,983.110535,-240.259171,260.331116,924.294067
1083,-280.793793,308.807434,983.365356,-276.911682,207.701843,982.286133,-240.060608,260.356812,922.418823
1084,-279.150452,308.960968,982.505493,-275.340546,207.839767,981.452087,-239.913528,260.374969,920.614685
1085,-277.606049,309.101227,981.639771,-273.855194,207.971542,980.616394,-239.810974,260.386932,918.886902
1086,-276.160889,309.227936,980.775574,-272.455414,208.096771,979.787170,-239.746780,260.394196,917.240845
1087,-274.815674,309.340912,979.920227,-271.141479,208.215027,978.972290,-239.716202,260.398132,915.681152
1088,-273.571167,309.440338,979.080994,-269.914215,208.325836,978.179626,-239.715805,260.399841,914.211853
1089,-272.428436,309.526520,978.265015,-268.774780,208.428680,977.416687,-239.742996,260.400330,912.836670
1090,-271.388489,309.600006,977.479187,-267.724609,208.523285,976.690735,-239.795273,260.400360,911.558899
1091,-270.452148,309.661560,976.730347,-266.765106,208.609573,976.008240,-239.869583,260.400635,910.381531
1092,-269.619598,309.712158,976.024597,-265.897247,208.687744,975.375000,-239.961731,260.401642,909.307251
1093,-268.890076,309.752991,975.367798,-265.121399,208.758026,974.796021,-240.066406,260.403656,908.338379
1094,-268.261688,309.785339,974.765259,-264.437164,208.820755,974.275208,-240.177689,260.406830,907.476563
1095,-267.731201,309.810547,974.222168,-263.843628,208.876266,973.815674,-240.289703,260.411163,906.722900
1096,-267.294464,309.829773,973.743835,-263.339630,208.924789,973.419983,-240.396851,260.416473,906.078064
1097,-266.946960,309.844025,973.335510,-262.924133,208.966415,973.090332,-240.493927,260.422394,905.543091
1098,-266.684967,309.854034,973.001831,-262.596619,209.001114,972.828796,-240.576355,260.428436,905.119080
1099,-266.506195,309.859985,972.746521,-262.356964,209.028778,972.637512,-240.640335,260.433960,904.807678
1100,-266.409332,309.861816,972.572327,-262.205505,209.049179,972.518372,-240.683014,260.438477,904.610352
1101,-266.394012,309.859222,972.480957,-262.142700,209.062088,972.472717,-240.702515,260.441528,904.528442
1102,-266.460419,309.851807,972.473145,-262.169067,209.067245,972.501343,-240.698090,260.442810,904.562744
1103,-266.609222,309.839142,972.548828,-262.285309,209.064438,972.604309,-240.670105,260.442017,904.713684
1104,-266.841553,309.820679,972.707092,-262.492218,209.053329,972.781067,-240.620010,260.438873,904.981262
1105,-267.158661,309.795776,972.946533,-262.790741,209.033539,973.030518,-240.550156,260.433136,905.365112
1106,-267.561890,309.763763,973.264954,-263.181824,209.004578,973.350891,-240.463867,260.424683,905.864319
1107,-268.052704,309.723877,973.659424,-263.666290,208.966034,973.739929,-240.365250,260.413574,906.477783
1108,-268.632629,309.675568,974.126587,-264.244781,208.917664,974.195007,-240.259232,260.400177,907.204224
1109,-269.303436,309.618408,974.662415,-264.917786,208.859528,974.713135,-240.151611,260.385193,908.042175
1110,-270.066925,309.552277,975.262634,-265.685608,208.792130,975.290710,-240.048950,260.369690,908.990234
1111,-270.925171,309.477234,975.922485,-266.548523,208.716263,975.923767,-239.958008,260.355011,910.046814
1112,-271.880524,309.393555,976.636719,-267.506958,208.632813,976.607971,-239.884857,260.342499,911.210999
1113,-272.935364,309.301636,977.399780,-268.561493,208.542618,977.338379,-239.834259,260.333130,912.482056
1114,-274.092285,309.201813,978.205627,-269.713226,208.446350,978.109741,-239.809799,260.327362,913.859802
1115,-275.353668,309.094391,979.047791,-270.963531,208.344650,978.915955,-239.814377,260.325165,915.343933
1116,-276.721771,308.979614,979.919495,-272.314270,208.238098,979.750427,-239.850784,260.325897,916.933960
1117,-278.198486,308.857666,980.813477,-273.767456,208.127121,980.605652,-239.922256,260.328491,918.628601
1118,-279.785370,308.728851,981.722107,-275.325226,208.011932,981.473694,-240.033249,260.331360,920.425781
1119,-281.483490,308.593506,982.637451,-276.989655,207.892593,982.345825,-240.189972,260.332458,922.321716
1120,-283.293579,308.452118,983.551208,-278.762634,207.768875,983.213013,-240.400711,260.329437,924.311035
1121,-285.215729,308.305206,984.454773,-280.645538,207.640320,984.065674,-240.675171,260.319763,926.387024
1122,-287.249634,308.153320,985.339111,-282.639252,207.506378,984.894348,-241.023315,260.301117,928.542114
1123,-289.394257,307.997040,986.195007,-284.743835,207.366302,985.689209,-241.454529,260.271515,930.768616
1124,-291.648010,307.836792,987.013123,-286.958588,207.219315,986.440552,-241.977310,260.229309,933.058594
1125,-294.008698,307.672852,987.783691,-289.281982,207.064606,987.138672,-242.599152,260.173370,935.403870
1126,-296.473419,307.505371,988.497131,-291.711426,206.901474,987.773743,-243.326462,260.103027,937.796387
1127,-299.038696,307.334229,989.143616,-294.243439,206.729370,988.336304,-244.164474,260.018188,940.228149
1128,-301.700287,307.159058,989.713501,-296.873505,206.547897,988.816956,-245.117249,259.919464,942.691589
1129,-304.453339,306.979401,990.197327,-299.596222,206.356934,989.206482,-246.187637,259.808167,945.179443
1130,-307.292267,306.794739,990.585815,-302.405365,206.156570,989.496094,-247.377686,259.686127,947.684387
1131,-310.210785,306.604797,990.870178,-305.293732,205.947113,989.677063,-248.689224,259.555145,950.198547
1132,-313.201843,306.409668,991.041504,-308.253387,205.729111,989.741211,-250.124222,259.416840,952.713074
1133,-316.257721,306.209839,991.091492,-311.275665,205.503326,989.680664,-251.684738,259.272522,955.218140
1134,-319.369934,306.006012,991.011658,-314.351349,205.270752,989.487915,-253.372635,259.123322,957.702881
1135,-322.529266,305.799194,990.794128,-317.470581,205.032516,989.156250,-255.189423,258.970154,960.156067
1136,-325.725800,305.590515,990.431213,-320.623047,204.789963,988.679443,-257.136139,258.813812,962.565674
1137,-328.948975,305.381287,989.916138,-323.797974,204.544647,988.051758,-259.213043,258.654999,964.919434
1138,-332.187653,305.172852,989.242554,-326.984100,204.298355,987.268372,-261.419586,258.494324,967.205078
1139,-335.430298,304.966614,988.405396,-330.169861,204.053192,986.325134,-263.754211,258.332367,969.410156
1140,-338.664948,304.763977,987.400513,-333.343445,203.811386,985.218811,-266.214264,258.169617,971.522827
1141,-341.879364,304.566437,986.224915,-336.492798,203.575317,983.947571,-268.795898,258.006409,973.531494
1142,-345.061096,304.375580,984.877197,-339.605591,203.347427,982.510742,-271.493896,257.842773,975.425537
1143,-348.197540,304.192963,983.357422,-342.669434,203.130081,980.909241,-274.301758,257.678528,977.195190
1144,-351.276123,304.020020,981.667847,-345.671692,202.925385,979.145691,-277.211426,257.513153,978.831787
1145,-354.284241,303.857819,979.812805,-348.599792,202.735123,977.224548,-280.213409,257.345917,980.328308
1146,-357.209656,303.706940,977.799011,-351.441254,202.560715,975.152283,-283.296631,257.176056,981.679077
1147,-360.040405,303.567444,975.635620,-354.183868,202.403137,972.937256,-286.448517,257.002777,982.879944
1148,-362.765228,303.438965,973.334045,-356.816162,202.262970,970.590149,-289.654999,256.825562,983.928528
1149,-365.373657,303.320648,970.907837,-359.327423,202.140335,968.123413,-292.900757,256.643951,984.823792
1150,-367.856171,303.211426,968.372681,-361.708130,202.034912,965.551880,-296.169373,256.457855,985.566528
1151,-370.204590,303.110016,965.746033,-363.950134,201.945984,962.892151,-299.443420,256.267273,986.159302
1152,-372.412262,303.014832,963.047668,-366.046875,201.872589,960.162964,-302.704681,256.072571,986.606445
