global time,time(in ms),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,QuatX,QuatY,QuatZ,QuatW
17/07/17 01:29:26:489,35826,0.6047363,-0.08300781,0.04296875,0.80455416,-0.5065712,2.2987263,-0.1899414,-0.6928711,0.008300781,0.6953125
17/07/17 01:29:26:494,35831,0.6047363,-0.08300781,0.04296875,0.80455416,-0.5065712,2.2987263,-0.1899414,-0.6928711,0.008300781,0.6953125
17/07/17 01:29:26:500,35837,0.4885254,0.31201172,0.2734375,1.1142436,-0.62895703,1.6154937,-0.17675781,-0.6816406,0.0,0.70996094
17/07/17 01:29:26:506,35843,0.4885254,0.31201172,0.2734375,1.1142436,-0.62895703,1.6154937,-0.17675781,-0.6816406,0.0,0.70996094
17/07/17 01:29:26:511,35848,0.2746582,0.42651367,0.59594727,0.93438965,-0.7332511,1.22918,-0.15478516,-0.67041016,-0.0126953125,0.72558594
17/07/17 01:29:26:517,35854,0.2746582,0.42651367,0.59594727,0.93438965,-0.7332511,1.22918,-0.15478516,-0.67041016,-0.0126953125,0.72558594
17/07/17 01:29:26:523,35860,0.15966797,0.15429688,0.8874512,0.321396,-1.0376195,0.8194533,-0.1381836,-0.65722656,-0.020996094,0.7402344
17/07/17 01:29:26:527,35864,0.15966797,0.15429688,0.8874512,0.321396,-1.0376195,0.8194533,-0.1381836,-0.65722656,-0.020996094,0.7402344
17/07/17 01:29:26:532,35869,0.5654297,0.15039063,0.6352539,0.3480016,-1.1727761,0.15324841,-0.12841797,-0.6425781,-0.026367188,0.75439453
17/07/17 01:29:26:538,35875,0.7297363,0.5744629,0.6237793,0.8237102,-1.1153079,-0.35013005,-0.12841797,-0.6425781,-0.026367188,0.75439453
17/07/17 01:29:26:543,35880,0.7297363,0.5744629,0.6237793,0.8237102,-1.1153079,-0.35013005,-0.11425781,-0.62939453,-0.03515625,0.7675781
17/07/17 01:29:26:548,35885,0.7585449,0.84155273,0.6623535,0.71941614,-0.8907564,-0.9716375,-0.11425781,-0.62939453,-0.03515625,0.7675781
17/07/17 01:29:26:553,35890,1.0341797,0.9926758,0.5214844,-0.1266428,-0.7204804,-1.593145,-0.076660156,-0.6230469,-0.055664063,0.7763672
17/07/17 01:29:26:562,35899,1.0341797,0.9926758,0.5214844,-0.1266428,-0.7204804,-1.593145,-0.076660156,-0.6230469,-0.055664063,0.7763672
17/07/17 01:29:26:568,35905,1.0341797,0.9926758,0.5214844,-0.1266428,-0.7204804,-1.593145,-0.076660156,-0.6230469,-0.055664063,0.7763672
17/07/17 01:29:26:572,35909,1.7998047,-0.24267578,0.6513672,-1.5654751,-0.24264333,-2.3051116,-0.064453125,-0.6274414,-0.06640625,0.7729492
17/07/17 01:29:26:577,35914,1.7998047,-0.24267578,0.6513672,-1.5654751,-0.24264333,-2.3051116,-0.064453125,-0.6274414,-0.06640625,0.7729492
17/07/17 01:29:26:582,35919,1.9006348,-1.472168,1.1555176,-3.3267677,-0.05001858,-2.4147267,-0.08105469,-0.61865234,-0.0625,0.7788086
17/07/17 01:29:26:587,35924,1.9006348,-1.472168,1.1555176,-3.3267677,-0.05001858,-2.4147267,-0.08105469,-0.61865234,-0.0625,0.7788086
17/07/17 01:29:26:592,35929,1.8911133,-1.534668,1.6083984,-4.6080947,-0.3820568,-2.5988376,-0.111816406,-0.6147461,-0.057128906,0.7783203
17/07/17 01:29:26:597,35934,1.8911133,-1.534668,1.6083984,-4.6080947,-0.3820568,-2.5988376,-0.111816406,-0.6147461,-0.057128906,0.7783203
17/07/17 01:29:26:602,35939,1.6049805,-1.4931641,-0.0036621094,-4.7485723,-0.13089968,-3.6992464,-0.14160156,-0.60839844,-0.060058594,0.7783203
17/07/17 01:29:26:607,35944,1.6049805,-1.4931641,-0.0036621094,-4.7485723,-0.13089968,-3.6992464,-0.14160156,-0.60839844,-0.060058594,0.7783203
17/07/17 01:29:26:612,35949,1.2773438,-1.2036133,-1.0895996,-3.9163485,0.11600053,-4.055762,-0.1850586,-0.6220703,-0.052734375,0.75878906
17/07/17 01:29:26:617,35954,1.2773438,-1.2036133,-1.0895996,-3.9163485,0.11600053,-4.055762,-0.1850586,-0.6220703,-0.052734375,0.75878906
17/07/17 01:29:26:623,35960,1.2072754,0.29248047,-1.7583008,-2.1305788,-0.23625797,-3.3129327,-0.21826172,-0.6489258,-0.048339844,0.72753906
17/07/17 01:29:26:628,35965,1.2072754,0.29248047,-1.7583008,-2.1305788,-0.23625797,-3.3129327,-0.21826172,-0.6489258,-0.048339844,0.72753906
17/07/17 01:29:26:633,35970,0.4152832,1.0109863,-1.9360352,-0.7587925,-0.4533599,-2.746765,-0.22558594,-0.68066406,-0.056640625,0.69433594
17/07/17 01:29:26:638,35975,0.4152832,1.0109863,-1.9360352,-0.7587925,-0.4533599,-2.746765,-0.22558594,-0.68066406,-0.056640625,0.69433594
17/07/17 01:29:26:643,35980,-0.22509766,0.89575195,-1.5812988,-0.8343525,-0.737508,-2.5743606,-0.22314453,-0.7109375,-0.06689453,0.66308594
17/07/17 01:29:26:649,35986,-0.54296875,0.4309082,-1.4904785,-1.409034,-0.822646,-2.5136998,-0.22021484,-0.73876953,-0.07714844,0.63134766
17/07/17 01:29:26:655,35992,-0.54296875,0.4309082,-1.4904785,-1.409034,-0.822646,-2.5136998,-0.22021484,-0.73876953,-0.07714844,0.63134766
17/07/17 01:29:26:660,35997,0.099121094,-0.107421875,-1.7849121,-1.7378796,-0.8098753,-2.6158652,-0.2241211,-0.76464844,-0.083984375,0.59814453
17/07/17 01:29:26:665,36002,0.099121094,-0.107421875,-1.7849121,-1.7378796,-0.8098753,-2.6158652,-0.2241211,-0.76464844,-0.083984375,0.59814453
17/07/17 01:29:26:670,36007,0.8186035,-0.47045898,-1.7119141,-1.5058786,-0.813068,-2.5732963,-0.23339844,-0.7895508,-0.084472656,0.5605469
17/07/17 01:29:26:675,36012,0.8186035,-0.47045898,-1.7119141,-1.5058786,-0.813068,-2.5732963,-0.23339844,-0.7895508,-0.084472656,0.5605469
17/07/17 01:29:26:680,36017,1.171875,-0.41015625,-1.5458984,-0.5831953,-0.78646237,-2.45836,-0.24414063,-0.8105469,-0.07910156,0.5263672
17/07/17 01:29:26:685,36022,1.171875,-0.41015625,-1.5458984,-0.5831953,-0.78646237,-2.45836,-0.24414063,-0.8105469,-0.07910156,0.5263672
17/07/17 01:29:26:690,36027,1.333252,-0.013671875,-1.520752,0.3820568,-0.9269401,-2.3785431,-0.2475586,-0.8232422,-0.07519531,0.5053711
17/07/17 01:29:26:696,36033,1.333252,-0.013671875,-1.520752,0.3820568,-0.9269401,-2.3785431,-0.2475586,-0.8232422,-0.07519531,0.5053711
17/07/17 01:29:26:702,36039,1.3149414,-0.08105469,-1.3928223,1.0365553,-1.0110139,-2.255093,-0.24414063,-0.8432617,-0.07519531,0.47265625
17/07/17 01:29:26:707,36044,1.3149414,-0.08105469,-1.3928223,1.0365553,-1.0110139,-2.255093,-0.24414063,-0.8432617,-0.07519531,0.47265625
17/07/17 01:29:26:712,36049,1.0449219,-0.33032227,-1.1452637,1.5814385,-1.0471975,-2.037991,-0.23876953,-0.85302734,-0.0703125,0.45898438
17/07/17 01:29:26:718,36055,1.0449219,-0.33032227,-1.1452637,1.5814385,-1.0471975,-2.037991,-0.23876953,-0.85302734,-0.0703125,0.45898438
17/07/17 01:29:26:723,36060,0.9067383,-0.14477539,-0.92456055,1.9475319,-0.91736203,-1.8315314,-0.24121094,-0.8671875,-0.046875,0.43310547
17/07/17 01:29:26:728,36065,0.93725586,0.23876953,-0.9265137,1.7761917,-0.6406635,-1.6729618,-0.23486328,-0.8774414,-0.037109375,0.41601563
17/07/17 01:29:26:734,36071,0.93725586,0.23876953,-0.9265137,1.7761917,-0.6406635,-1.6729618,-0.23486328,-0.8774414,-0.037109375,0.41601563
17/07/17 01:29:26:739,36076,0.9890137,0.48876953,-0.92944336,0.93971074,-0.46187368,-1.5537686,-0.22314453,-0.8852539,-0.041503906,0.40576172
17/07/17 01:29:26:744,36081,0.9890137,0.48876953,-0.92944336,0.93971074,-0.46187368,-1.5537686,-0.22314453,-0.8852539,-0.041503906,0.40576172
17/07/17 01:29:26:749,36086,1.012207,0.53222656,-0.9223633,-0.2288084,-0.2873408,-1.4260616,-0.21386719,-0.8911133,-0.049804688,0.39697266
17/07/17 01:29:26:754,36091,1.012207,0.53222656,-0.9223633,-0.2288084,-0.2873408,-1.4260616,-0.21386719,-0.8911133,-0.049804688,0.39697266
17/07/17 01:29:26:760,36097,1.012207,0.53222656,-0.9223633,-0.2288084,-0.2873408,-1.4260616,-0.21386719,-0.8911133,-0.049804688,0.39697266
17/07/17 01:29:26:765,36102,0.9633789,0.34155273,-1.0002441,-1.3781716,-0.19901009,-1.2823912,-0.21289063,-0.89404297,-0.05126953,0.390625
17/07/17 01:29:26:770,36107,0.9633789,0.34155273,-1.0002441,-1.3781716,-0.19901009,-1.2823912,-0.21289063,-0.89404297,-0.05126953,0.390625
17/07/17 01:29:26:775,36112,0.9633789,0.34155273,-1.0002441,-1.3781716,-0.19901009,-1.2823912,-0.21289063,-0.89404297,-0.05126953,0.390625
17/07/17 01:29:26:780,36117,0.9345703,0.08886719,-1.0217285,-2.0369267,-0.24796444,-1.1525558,-0.21289063,-0.89404297,-0.05126953,0.390625
17/07/17 01:29:26:785,36122,0.9345703,0.08886719,-1.0217285,-2.0369267,-0.24796444,-1.1525558,-0.20898438,-0.8984375,-0.06982422,0.37939453
17/07/17 01:29:26:791,36128,1.057373,-0.28833008,-0.72998047,-1.8049258,-0.47145173,-0.8034899,-0.21435547,-0.9003906,-0.088378906,0.3671875
17/07/17 01:29:26:796,36133,1.057373,-0.28833008,-0.72998047,-1.8049258,-0.47145173,-0.8034899,-0.21435547,-0.9003906,-0.088378906,0.3671875
17/07/17 01:29:26:801,36138,1.0541992,-0.33520508,-0.595459,-1.3185749,-0.49380046,-0.6364066,-0.21923828,-0.89746094,-0.08886719,0.3720703
17/07/17 01:29:26:807,36144,1.0541992,-0.33520508,-0.595459,-1.3185749,-0.49380046,-0.6364066,-0.21923828,-0.89746094,-0.08886719,0.3720703
17/07/17 01:29:26:812,36149,1.0808105,-0.39453125,-0.5136719,-0.6757829,-0.58425957,-0.5416906,-0.2211914,-0.8959961,-0.091796875,0.37304688
17/07/17 01:29:26:817,36154,1.0808105,-0.39453125,-0.5136719,-0.6757829,-0.58425957,-0.5416906,-0.2211914,-0.8959961,-0.091796875,0.37304688
17/07/17 01:29:26:822,36159,1.0087891,-0.3334961,-0.43896484,0.11280786,-0.64598465,-0.4405892,-0.2211914,-0.89501953,-0.092285156,0.375
17/07/17 01:29:26:827,36164,1.0087891,-0.3334961,-0.43896484,0.11280786,-0.64598465,-0.4405892,-0.2211914,-0.89501953,-0.092285156,0.375
17/07/17 01:29:26:832,36169,0.94311523,-0.11303711,-0.3642578,0.6342782,-0.5682962,-0.36928612,-0.21972656,-0.89453125,-0.08935547,0.37841797
17/07/17 01:29:26:837,36174,0.94311523,-0.11303711,-0.3642578,0.6342782,-0.5682962,-0.36928612,-0.21972656,-0.89453125,-0.08935547,0.37841797
17/07/17 01:29:26:843,36180,0.9938965,0.045410156,-0.3076172,0.6300213,-0.5001858,-0.3171391,-0.2163086,-0.89160156,-0.08691406,0.3881836
17/07/17 01:29:26:848,36185,0.9938965,0.045410156,-0.3076172,0.6300213,-0.5001858,-0.3171391,-0.2163086,-0.89160156,-0.08691406,0.3881836
17/07/17 01:29:26:853,36190,1.0224609,0.06274414,-0.328125,0.3565154,-0.51614916,-0.2373222,-0.21191406,-0.890625,-0.0859375,0.39257813
17/07/17 01:29:26:858,36195,1.0224609,0.06274414,-0.328125,0.3565154,-0.51614916,-0.2373222,-0.21191406,-0.890625,-0.0859375,0.39257813
17/07/17 01:29:26:864,36201,1.0021973,0.025878906,-0.27148438,0.127707,-0.52040607,-0.14579883,-0.20898438,-0.8911133,-0.08496094,0.3935547
17/07/17 01:29:26:869,36206,0.9301758,-0.08496094,-0.20092773,-0.019156052,-0.51189226,-0.123450115,-0.20654297,-0.890625,-0.0859375,0.3959961
17/07/17 01:29:26:875,36212,0.9301758,-0.08496094,-0.20092773,-0.019156052,-0.51189226,-0.123450115,-0.20654297,-0.890625,-0.0859375,0.3959961
17/07/17 01:29:26:880,36217,0.845459,-0.24536133,-0.18920898,-0.06811041,-0.52679145,-0.23838642,-0.20410156,-0.8886719,-0.08642578,0.40039063
17/07/17 01:29:26:885,36222,0.845459,-0.24536133,-0.18920898,-0.06811041,-0.52679145,-0.23838642,-0.20410156,-0.8886719,-0.08642578,0.40039063
17/07/17 01:29:26:890,36227,0.82128906,-0.30126953,-0.18823242,0.08407378,-0.6034156,-0.41824046,-0.20263672,-0.88720703,-0.0859375,0.40478516
17/07/17 01:29:26:896,36233,0.82128906,-0.30126953,-0.18823242,0.08407378,-0.6034156,-0.41824046,-0.20263672,-0.88720703,-0.0859375,0.40478516
17/07/17 01:29:26:901,36238,0.8256836,-0.26879883,-0.18847656,0.41717625,-0.69919586,-0.59170914,-0.2006836,-0.8876953,-0.08496094,0.40527344
17/07/17 01:29:26:906,36243,0.8256836,-0.26879883,-0.18847656,0.41717625,-0.69919586,-0.59170914,-0.2006836,-0.8876953,-0.08496094,0.40527344
17/07/17 01:29:26:911,36248,0.8395996,-0.23535156,-0.14160156,0.80668265,-0.79178345,-0.8183891,-0.19726563,-0.8886719,-0.08300781,0.40478516
17/07/17 01:29:26:916,36253,0.8395996,-0.23535156,-0.14160156,0.80668265,-0.79178345,-0.8183891,-0.19726563,-0.8886719,-0.08300781,0.40478516
17/07/17 01:29:26:922,36259,0.77612305,-0.17163086,-0.071777344,1.1568127,-0.85563695,-1.0716747,-0.1928711,-0.8901367,-0.07910156,0.40478516
17/07/17 01:29:26:927,36264,0.77612305,-0.17163086,-0.071777344,1.1568127,-0.85563695,-1.0716747,-0.1928711,-0.8901367,-0.07910156,0.40478516
17/07/17 01:29:26:932,36269,0.7609863,-0.020751953,-0.009033203,1.413291,-0.8215818,-1.3324099,-0.1875,-0.8911133,-0.07373047,0.40576172
17/07/17 01:29:26:937,36274,0.7609863,-0.020751953,-0.009033203,1.413291,-0.8215818,-1.3324099,-0.1875,-0.8911133,-0.07373047,0.40576172
17/07/17 01:29:26:943,36280,0.8342285,0.12524414,0.028320313,1.465438,-0.6842967,-1.4963005,-0.18115234,-0.8930664,-0.068359375,0.40576172
17/07/17 01:29:26:949,36286,0.8535156,0.13598633,0.041503906,1.2738775,-0.56297505,-1.5569613,-0.17480469,-0.89501953,-0.06298828,0.40478516
17/07/17 01:29:26:953,36290,0.8535156,0.13598633,0.041503906,1.2738775,-0.56297505,-1.5569613,-0.17480469,-0.89501953,-0.06298828,0.40478516
17/07/17 01:29:26:958,36295,0.8522949,0.0949707,0.056152344,0.94290346,-0.52785563,-1.5952734,-0.16992188,-0.8984375,-0.057128906,0.40039063
17/07/17 01:29:26:963,36300,0.8522949,0.0949707,0.056152344,0.94290346,-0.52785563,-1.5952734,-0.16992188,-0.8984375,-0.057128906,0.40039063
17/07/17 01:29:26:968,36305,0.8522949,0.0949707,0.056152344,0.94290346,-0.52785563,-1.5952734,-0.16992188,-0.8984375,-0.057128906,0.40039063
17/07/17 01:29:26:973,36310,0.8937988,0.035888672,0.04663086,0.63321394,-0.5150849,-1.6133653,-0.16601563,-0.9013672,-0.052246094,0.3955078
17/07/17 01:29:26:978,36315,0.8937988,0.035888672,0.04663086,0.63321394,-0.5150849,-1.6133653,-0.16601563,-0.9013672,-0.052246094,0.3955078
17/07/17 01:29:26:983,36320,0.97265625,-0.06640625,0.0234375,0.42249736,-0.48954356,-1.6697692,-0.16308594,-0.9042969,-0.049316406,0.39160156
17/07/17 01:29:26:988,36325,1.0395508,-0.15161133,0.04296875,0.29479036,-0.4842224,-1.744265,-0.16015625,-0.9057617,-0.046875,0.38916016
17/07/17 01:29:26:993,36330,1.0395508,-0.15161133,0.04296875,0.29479036,-0.4842224,-1.744265,-0.16015625,-0.9057617,-0.046875,0.38916016
17/07/17 01:29:26:998,36335,1.1008301,-0.119384766,0.08666992,0.21816614,-0.4831582,-1.8325956,-0.15771484,-0.90771484,-0.044921875,0.38623047
17/07/17 01:29:27:004,36341,1.1008301,-0.119384766,0.08666992,0.21816614,-0.4831582,-1.8325956,-0.15771484,-0.90771484,-0.044921875,0.38623047
17/07/17 01:29:27:009,36346,1.161377,-0.055664063,0.14111328,0.109615184,-0.46080947,-1.9060272,-0.15576172,-0.91015625,-0.04296875,0.3803711
17/07/17 01:29:27:014,36351,1.161377,-0.055664063,0.14111328,0.109615184,-0.46080947,-1.9060272,-0.15576172,-0.91015625,-0.04296875,0.3803711
17/07/17 01:29:27:020,36357,1.1513672,-0.09423828,0.1899414,-0.06491773,-0.42249736,-1.9613669,-0.1538086,-0.91259766,-0.041992188,0.37646484
17/07/17 01:29:27:025,36362,1.1513672,-0.09423828,0.1899414,-0.06491773,-0.42249736,-1.9613669,-0.1538086,-0.91259766,-0.041992188,0.37646484
17/07/17 01:29:27:030,36367,1.0822754,-0.2241211,0.21704102,-0.20965235,-0.40440553,-2.024156,-0.15234375,-0.91503906,-0.041015625,0.3701172
17/07/17 01:29:27:036,36373,1.0822754,-0.2241211,0.21704102,-0.20965235,-0.40440553,-2.024156,-0.15234375,-0.91503906,-0.041015625,0.3701172
17/07/17 01:29:27:040,36377,1.0244141,-0.29541016,0.24902344,-0.1904963,-0.4150478,-2.0975876,-0.15136719,-0.91748047,-0.040527344,0.36523438
17/07/17 01:29:27:045,36382,1.0244141,-0.29541016,0.24902344,-0.1904963,-0.4150478,-2.0975876,-0.15136719,-0.91748047,-0.040527344,0.36523438
17/07/17 01:29:27:051,36388,1.0332031,-0.28173828,0.31176758,-0.024477176,-0.4107909,-2.1774046,-0.15039063,-0.92041016,-0.040039063,0.35791016
17/07/17 01:29:27:056,36393,1.0332031,-0.28173828,0.31176758,-0.024477176,-0.4107909,-2.1774046,-0.15039063,-0.92041016,-0.040039063,0.35791016
17/07/17 01:29:27:061,36398,1.0622559,-0.28466797,0.36279297,0.17027602,-0.37354302,-2.2667994,-0.14941406,-0.9238281,-0.03857422,0.35009766
17/07/17 01:29:27:066,36403,1.0622559,-0.28466797,0.36279297,0.17027602,-0.37354302,-2.2667994,-0.14941406,-0.9238281,-0.03857422,0.35009766
17/07/17 01:29:27:071,36408,1.1027832,-0.2980957,0.4140625,0.3224602,-0.33629513,-2.3593872,-0.14794922,-0.9267578,-0.036132813,0.34228516
17/07/17 01:29:27:076,36413,1.1027832,-0.2980957,0.4140625,0.3224602,-0.33629513,-2.3593872,-0.14794922,-0.9267578,-0.036132813,0.34228516
17/07/17 01:29:27:081,36418,1.1391602,-0.3173828,0.4633789,0.4363323,-0.34480894,-2.45836,-0.14648438,-0.9301758,-0.032714844,0.33398438
17/07/17 01:29:27:086,36423,1.1391602,-0.3173828,0.4633789,0.4363323,-0.34480894,-2.45836,-0.14648438,-0.9301758,-0.032714844,0.33398438
17/07/17 01:29:27:091,36428,1.1782227,-0.39697266,0.50878906,0.5480759,-0.37354302,-2.6509848,-0.14501953,-0.93359375,-0.028808594,0.3251953
17/07/17 01:29:27:096,36433,1.1782227,-0.39697266,0.50878906,0.5480759,-0.37354302,-2.6509848,-0.14501953,-0.93359375,-0.028808594,0.3251953
17/07/17 01:29:27:101,36438,1.0830078,-0.59887695,0.48999023,0.64385617,-0.42143315,-3.0181425,-0.1430664,-0.9375,-0.023925781,0.3154297
17/07/17 01:29:27:106,36443,1.0830078,-0.59887695,0.48999023,0.64385617,-0.42143315,-3.0181425,-0.1430664,-0.9375,-0.023925781,0.3154297
17/07/17 01:29:27:112,36449,0.9433594,-0.8730469,0.6386719,0.5970303,-0.5895807,-3.8184397,-0.14111328,-0.9404297,-0.016601563,0.30859375
17/07/17 01:29:27:117,36454,0.9433594,-0.8730469,0.6386719,0.5970303,-0.5895807,-3.8184397,-0.14111328,-0.9404297,-0.016601563,0.30859375
17/07/17 01:29:27:122,36459,1.4731445,-0.9645996,0.32006836,0.57361734,-0.9907936,-5.0156927,-0.13867188,-0.94433594,-0.0087890625,0.29736328
17/07/17 01:29:27:128,36465,1.4731445,-0.9645996,0.32006836,0.57361734,-0.9907936,-5.0156927,-0.13867188,-0.94433594,-0.0087890625,0.29736328
17/07/17 01:29:27:134,36471,3.183838,-1.3500977,0.010253906,1.281327,-1.0386837,-5.230666,-0.1352539,-0.9482422,0.0029296875,0.28759766
17/07/17 01:29:27:139,36476,2.364746,-1.229248,-0.21069336,2.207203,-0.80668265,-3.5513191,-0.12890625,-0.9511719,0.017089844,0.28027344
17/07/17 01:29:27:144,36481,2.364746,-1.229248,-0.21069336,2.207203,-0.80668265,-3.5513191,-0.12890625,-0.9511719,0.017089844,0.28027344
17/07/17 01:29:27:149,36486,1.5227051,-0.5192871,-0.39990234,2.983023,-0.5746816,-3.1479778,-0.123046875,-0.9506836,0.036621094,0.28125
17/07/17 01:29:27:154,36491,1.5227051,-0.5192871,-0.39990234,2.983023,-0.5746816,-3.1479778,-0.123046875,-0.9506836,0.036621094,0.28125
17/07/17 01:29:27:159,36496,1.904541,-0.037841797,-1.3054199,3.7684212,-0.22667995,-3.3948781,-0.115234375,-0.94873047,0.057128906,0.28759766
17/07/17 01:29:27:164,36501,1.904541,-0.037841797,-1.3054199,3.7684212,-0.22667995,-3.3948781,-0.115234375,-0.94873047,0.057128906,0.28759766
17/07/17 01:29:27:169,36506,1.904541,-0.037841797,-1.3054199,3.7684212,-0.22667995,-3.3948781,-0.115234375,-0.94873047,0.057128906,0.28759766
17/07/17 01:29:27:175,36512,1.9711914,0.03515625,-1.567627,4.0025506,-0.030862529,-2.6722693,-0.103027344,-0.9472656,0.067871094,0.29589844
17/07/17 01:29:27:180,36517,1.5349121,0.16723633,-1.5219727,3.583246,-0.12983546,-1.9262475,-0.09326172,-0.94677734,0.08154297,0.29589844
17/07/17 01:29:27:185,36522,1.5349121,0.16723633,-1.5219727,3.583246,-0.12983546,-1.9262475,-0.09326172,-0.94677734,0.08154297,0.29589844
17/07/17 01:29:27:191,36528,1.5041504,0.088378906,-1.4665527,2.8106184,-0.024477176,-1.4058414,-0.078125,-0.94628906,0.076660156,0.30419922
17/07/17 01:29:27:196,36533,1.5041504,0.088378906,-1.4665527,2.8106184,-0.024477176,-1.4058414,-0.078125,-0.94628906,0.076660156,0.30419922
17/07/17 01:29:27:201,36538,1.409668,-0.0087890625,-1.4509277,1.8613297,-0.017027602,-0.76730627,-0.07128906,-0.94628906,0.08544922,0.30322266
17/07/17 01:29:27:206,36543,1.409668,-0.0087890625,-1.4509277,1.8613297,-0.017027602,-0.76730627,-0.07128906,-0.94628906,0.08544922,0.30322266
17/07/17 01:29:27:212,36549,1.2724609,-0.21166992,-1.5734863,0.983344,-0.20007432,-0.036183655,-0.06591797,-0.9453125,0.08984375,0.30517578
17/07/17 01:29:27:218,36555,1.2724609,-0.21166992,-1.5734863,0.983344,-0.20007432,-0.036183655,-0.06591797,-0.9453125,0.08984375,0.30517578
17/07/17 01:29:27:223,36560,1.0576172,-0.27661133,-1.8059082,0.61299366,-0.32352442,0.45123145,-0.05908203,-0.94384766,0.08203125,0.31347656
17/07/17 01:29:27:229,36566,1.0847168,-0.36938477,-1.9348145,0.67471874,-0.40014863,0.60873675,-0.056152344,-0.9472656,0.07763672,0.3046875
17/07/17 01:29:27:234,36571,1.0847168,-0.36938477,-1.9348145,0.67471874,-0.40014863,0.60873675,-0.056152344,-0.9472656,0.07763672,0.3046875
17/07/17 01:29:27:239,36576,1.0112305,-0.32592773,-1.800293,1.016335,-0.5150849,0.98972934,-0.05419922,-0.9482422,0.079589844,0.3017578
17/07/17 01:29:27:244,36581,1.0112305,-0.32592773,-1.800293,1.016335,-0.5150849,0.98972934,-0.05419922,-0.9482422,0.079589844,0.3017578
17/07/17 01:29:27:249,36586,0.8105469,-0.107666016,-1.6760254,1.361144,-0.56936044,1.5324842,-0.05078125,-0.94873047,0.08203125,0.30126953
17/07/17 01:29:27:254,36591,0.8105469,-0.107666016,-1.6760254,1.361144,-0.56936044,1.5324842,-0.05078125,-0.94873047,0.08203125,0.30126953
17/07/17 01:29:27:259,36596,0.66186523,0.05053711,-1.5273438,1.4047772,-0.58745223,2.0528903,-0.045410156,-0.94970703,0.07861328,0.29882813
17/07/17 01:29:27:264,36601,0.66186523,0.05053711,-1.5273438,1.4047772,-0.58745223,2.0528903,-0.045410156,-0.94970703,0.07861328,0.29882813
17/07/17 01:29:27:269,36606,0.63061523,0.14453125,-1.4443359,1.2004459,-0.6236359,2.5094428,-0.0390625,-0.9501953,0.07373047,0.2993164
17/07/17 01:29:27:274,36611,0.63061523,0.14453125,-1.4443359,1.2004459,-0.6236359,2.5094428,-0.0390625,-0.9501953,0.07373047,0.2993164
17/07/17 01:29:27:279,36616,0.6374512,0.13891602,-1.4016113,0.88011414,-0.67471874,2.917041,-0.0390625,-0.9501953,0.07373047,0.2993164
17/07/17 01:29:27:286,36623,0.6374512,0.13891602,-1.4016113,0.88011414,-0.67471874,2.917041,-0.034179688,-0.9477539,0.072753906,0.3076172
17/07/17 01:29:27:291,36628,0.57836914,0.08520508,-1.3762207,0.5523328,-0.694939,3.3033547,-0.030761719,-0.9433594,0.07421875,0.32128906
17/07/17 01:29:27:297,36634,0.57836914,0.08520508,-1.3762207,0.5523328,-0.694939,3.3033547,-0.030761719,-0.9433594,0.07421875,0.32128906
17/07/17 01:29:27:303,36640,0.44311523,0.037109375,-1.3525391,0.29159766,-0.6800398,3.6598701,-0.02734375,-0.93847656,0.07324219,0.33544922
17/07/17 01:29:27:308,36645,0.26904297,0.040283203,-1.3303223,0.123450115,-0.6576911,3.966367,-0.02734375,-0.93847656,0.07324219,0.33544922
17/07/17 01:29:27:313,36650,0.26904297,0.040283203,-1.3303223,0.123450115,-0.6576911,3.966367,-0.024902344,-0.9345703,0.0703125,0.3466797
17/07/17 01:29:27:319,36656,0.11621094,0.1081543,-1.2888184,-0.012770701,-0.6012872,4.2185884,-0.024902344,-0.9345703,0.0703125,0.3466797
17/07/17 01:29:27:325,36662,0.11621094,0.1081543,-1.2888184,-0.012770701,-0.6012872,4.2185884,-0.022949219,-0.9301758,0.06738281,0.359375
17/07/17 01:29:27:330,36667,0.015136719,0.21020508,-1.236084,-0.20965235,-0.46825904,4.3963137,-0.021484375,-0.92529297,0.06347656,0.3725586
17/07/17 01:29:27:335,36672,0.015136719,0.21020508,-1.236084,-0.20965235,-0.46825904,4.3963137,-0.021484375,-0.92529297,0.06347656,0.3725586
17/07/17 01:29:27:341,36678,-0.033691406,0.26757813,-1.1899414,-0.491672,-0.30756104,4.557012,-0.020507813,-0.9199219,0.05908203,0.38671875
17/07/17 01:29:27:346,36683,-0.033691406,0.26757813,-1.1899414,-0.491672,-0.30756104,4.557012,-0.020507813,-0.9199219,0.05908203,0.38671875
17/07/17 01:29:27:351,36688,-0.033935547,0.25341797,-1.1569824,-0.79391193,-0.1436704,4.714517,-0.021484375,-0.9121094,0.0546875,0.40527344
17/07/17 01:29:27:356,36693,-0.033935547,0.25341797,-1.1569824,-0.79391193,-0.1436704,4.714517,-0.021484375,-0.9121094,0.0546875,0.40527344
17/07/17 01:29:27:361,36698,-0.028564453,0.20532227,-1.1765137,-1.0269772,0.051082805,4.9018207,-0.023925781,-0.9033203,0.049804688,0.42529297
17/07/17 01:29:27:366,36703,-0.028564453,0.20532227,-1.1765137,-1.0269772,0.051082805,4.9018207,-0.023925781,-0.9033203,0.049804688,0.42529297
17/07/17 01:29:27:372,36709,-0.064941406,0.14038086,-1.185791,-1.163198,0.2756343,5.0987024,-0.02734375,-0.89404297,0.044433594,0.44433594
